speaker,line,words
HANK GULATARSKI,"Hey, now we're talking.",4
HANK GULATARSKI,"Hey. Right here, man, right here!",6
HANK GULATARSKI,"Hey, come on! Stop, you son of a...",8
HANK GULATARSKI,"You know, you got, like, highway hypnosis or something. You didn't see me standing there, yelling, waving?",17
HANK GULATARSKI,You better watch that.,4
HANK GULATARSKI,"Oh, come on. What now?",5
HANK GULATARSKI,Where's everybody going?,3
HANK GULATARSKI,"Is, is the toilet broken? What?",6
HANK GULATARSKI,Can someone please tell me what's going on here?,9
HANK GULATARSKI,No!,1
HANK GULATARSKI,No! No!,2
SCULLY,Damn.,1
DOGGETT,John Doggett.,2
SCULLY,"Hey, it's Scully. Good morning.",5
DOGGETT,Good afternoon. I've been trying to reach you.,8
SCULLY,"Well, actually, I'm out of town. I'm … north of Sugarville, Utah, roughly.",13
DOGGETT,Utah? What are you doing there?,6
SCULLY,"The, uh, local coroner wants a consultation on a murder victim.... a man who was found beaten to death in the desert. Apparently, his corpse shows some anomalous characteristics.",29
DOGGETT,Anomalous? How?,2
SCULLY,"From what they're telling me, he is a, uh, 22-year-old backpacker who was last seen by his family about six months ago in perfect health. However, his body is now showing advanced signs of osteoporosis, arthritis, and kyphosis of the vertebrae. In other words, he's got a spine of a 90-year-old woman.",52
DOGGETT,"Sounds anomalous, all right. You didn't need me to tag along?",11
SCULLY,"Well, it was just a, uh, a simple consultation... and, uh... he called me over the weekend and I figured I wasn't going to bother you.",26
DOGGETT,"Well, if there's anything I can do from here…",9
SCULLY,"Well, actually, there might be, if you don't mind. Somewhere in our files... there is a, uh, an unsolved murder case.",21
SCULLY,"Unfortunately, I , uh, don't remember any of the particulars like where or when it took place but I do remember that there were some glycoproteins found at the crime scene.",30
DOGGETT,"""Glycoproteins.""",1
SCULLY,"Yeah, mucous... But it was, uh, unable to be identified, and seeing as how you, uh, recently read through all of our files I thought maybe it would ring a bell with you.",33
DOGGETT,"Well, I don't have a great memory for mucous... but I'll be happy to look.",15
DOGGETT,Remember anything else? Are you still there? Agent Scully? Agent Scully?,11
SCULLY,I'm sorry?,2
DOGGETT,Do you remember anything else?,5
SCULLY,"No, no, no, just, uh, just mucous. Look, when you find that file, will you fax it over to the Juab County Sheriff's office? That's the best place to reach me. My cell phone doesn't seem to be working out here.",41
DOGGETT,"All right, you got it.",5
SCULLY,Thank you.,2
SCULLY,Hello?,1
GAS STATION MAN,How you doing?,3
SCULLY,"Good … thanks. I, uh, I was wondering. A bus came through here a little while ago. Uh, do you happen to know where it might have gone?",28
GAS STATION MAN,"Well, I was around back.",5
SCULLY,Do you know what's up that road?,7
GAS STATION MAN,"Eventually it'll get you to Salt Lake... I mean, if you're not in too much a hurry.",17
SCULLY,"Uh, can I ask what happened to your hand?",9
GAS STATION MAN,Aww… I was changing the blade on my bow saw. It's kind of gross.,14
SCULLY,"Yeah. There was a, uh, murder out here last week about 15, 20 miles off the state road. Did you, uh, did you hear about it?",26
GAS STATION MAN,"Yes, I did. It's scary.",5
SCULLY,"Yeah. Well, you're going to want to wash this out. Put some iodine on it. You don't want it to get infected.",22
GAS STATION MAN,You sound like my mother.,5
SCULLY,"Yeah, well, I also sound like a doctor.",8
GAS STATION MAN,Medical doctor?,2
SCULLY,Yeah. Can you sell me some gas?,7
GAS STATION MAN,"Oh. Oh, I'd love to... but I'm all out. See, the tanker was supposed to be here yesterday but... well, I'm hoping for this afternoon. How low are you?",29
SCULLY,"I got a... quarter tank, I think. I'll make it. It's all right.",13
GAS STATION MAN,I'd feel awful bad if you didn't. Hang on.,9
SCULLY,Thanks.,1
GAS STATION MAN,Should be enough in here to tide you over.,9
SCULLY,"Oh, that's great. Thank you.",5
GAS STATION MAN,Do me a favor. Don't go telling people that I'm giving away free gas back here.,16
SCULLY,"Where is ""here,"" exactly? 'Cause I can't seem to find this town on the map.",15
GAS STATION MAN,"Oh, we're not really a town. Just a... just a few like-minded people trying to keep the modern world at bay.",21
GAS STATION MAN,You're good to go.,4
SCULLY,Thank you very much.,4
GAS STATION MAN,Help is coming.,3
SCULLY,Okay.,1
SCULLY,Hey. Excuse me. You put something in my tank that killed my engine.,13
GAS STATION MAN,What?,1
SCULLY,"Where's that gas can? I'd like to see it, please.",10
SCULLY,That's water. I barely even smell any gasoline.,8
GAS STATION MAN,"Oh, God, you're right. I'm sorry. I... I left it out. It must have gotten rain in it.",18
SCULLY,"Oh, and it rains a lot here, does it? Seeing as how it's basically the desert.",16
GAS STATION MAN,I'm really sorry.,3
SCULLY,Yeah. I'm going to use your phone.,7
GAS STATION MAN,I don't have one.,4
SCULLY,You don't have a phone. So how did you call up the tanker that was supposed to come here yesterday?,20
GAS STATION MAN,There's a phone up the street. Mr. Milsap's place. He'll help you out.,13
SCULLY,Hello? Hello?,2
SCULLY,Hi.,1
MR. MILSAP,Hi.,1
SCULLY,Mr. Milsap?,2
MR. MILSAP,Can I help you?,4
SCULLY,"Yes, I hope so. My, uh, car has stalled up the street and I was wondering if I could use your phone.",22
MR. MILSAP,Sure. It's in here.,4
SCULLY,The line's dead.,3
MR. MILSAP,"Oh, no. Let me see.",5
MR. MILSAP,"Damn phone company. They're updating the lines, so the service gets interrupted. It'll come back on.",16
SCULLY,How long?,2
MR. MILSAP,"Ten minutes... two hours... I could say, but I'd just be guessing.",12
MR. MILSAP,You're welcome to wait here. I could even give you a room if you like. This was a boarding house.,20
SCULLY,I won't be here that long.,6
SCULLY,What the hell is going on here?,7
MR. MILSAP,Sorry?,1
SCULLY,I get the distinct impression that somebody doesn't want me to leave.,12
MR. MILSAP,I don't know anything about that.,6
SCULLY,A bus came through here about an hour ago. Where did it go?,13
MR. MILSAP,A bus?,2
SCULLY,Don't tell me you didn't see it.,7
MR. MILSAP,"Oh, I think I'd have known if a big bus came through. Are you sure I can't help you out with a room?",23
MR. MILSAP,It's 18 miles to the state road. Another 20 to Sugarville.,11
MR. MILSAP,You don't want to walk it.,6
SCULLY,"Excuse me. Ma'am, excuse me. Ma'am. Excuse me, ma'am.",9
SCULLY,"Hello? Ma'am, I need some help.",6
