speaker,line,words
JUDGE,"If there are no further motions, the Superior Court of the State of Pennsylvania declares case number BD 237 closed.",20
BARTENDER,No way.,2
MULDER,And these unknown craft. Where were the majority sighted?,9
MAN WRA,"On route home, me, others, walk onto minefield by base. Long black car drive up. No door handle. No window. No persons drive. We run. Mines...explosion, but...no sound. Nothing. Silent.",30
MULDER,You said others. Are any of them with you in America?,11
MAN WRA,Yes. Three or four of us have settled in Philadelphia.,10
MULDER,Can you verify each of you worked on the base?,10
MAN WRA,"Difficult to know. KGB still held much power at this time. Keep our...uh...papers.""",13
MULDER,"""Credentials""",1
MAN WRA,"Y-yes. We are each mentioned in ""Thread Three"" report. You check.",11
MULDER,"If you’re mentioned in ""Thread Three"" you must have been there on Gray October.",14
WOMAN,Hello?,1
JERSE,"Hello, Mrs....Denunzio. Hi, this is Ed Jerse over at Fuller and Seigle. How are you this morning?",17
MRS DENUNZIO,"Eh, the kids, you know.",5
JERSE,I understand. I just wanted to call and let you in on a stock that’s going public next week. .,19
MRS DENUNZIO,"Oh, well it’s so hard after the holidays. Don’t hit her with that! I mean it! I’m sorry, what?",19
JERSE,A company in Tucson called Cryo-Cord has achieved an amazing advancement in the technology of cryogenics.,16
MRS DENUNZIO,Uh-huh.,1
JERSE,"Y-you see, stem cells from the blood of an umbilical cord may be transplanted in the treatment of many life threatening diseases such as - - -",24
VOICE,Loser.,1
MRS DENUNZIO,Such as?,2
JERSE,What?,1
MRS DENUNZIO,Diseases such as what?,4
JERSE,"Before that, what did you say?",6
MRS DENUNZIO,I didn’t say nothing. You were talking.,7
JERSE,"Say it to my face. Right to my face. Now that I’m in front of you, call me a loser to my face.",23
COWORKER,Calm down.,2
VOICE,Trash her desk.,3
BOSS,"Why don’t you go home, Ed. We’ll discuss this later.",10
MULDER,"I made a last ditch effort to get out of it, but the Bureau is holding fast to its Federal Employees Vacation Policy. I haven’t taken a day off in four years, so either I take a week vacation now, or they start not paying me for eight weeks’ vacation time. I don’t like it, but I got to do it. I got to pay the rent. I got to eat Part of me can’t help thinking this is just another way to get me out of here. But it is only a week, and you’ll be here to keep an eye on things for me, so... here’s a few things for you to keep an eye on while I’m gone.",121
SCULLY,Why don’t I have a desk?,6
MULDER,What do you mean?,4
MULDER,I always assumed that that was your area.,8
SCULLY,Back there.,2
MULDER,"Okay, so we’ll have them send down another desk and there won’t be any room to move around her but we can put them really close together face to face, maybe we can play some Battleship.",36
SCULLY,So what is it you want me to keep an eye on?,12
MULDER,"That contact that we met last night at the Wall who had the distinction of being present for a first - - - that being you abandoning me during questioning. In the future, I’ll make sure that all those people being interviewed provide you with a multi-media laser show to keep your interest maintained. In any case his name is Sevlov Pudovkin. He’s a Russian immigrant with a doctorate in astronautical engineering. He and several other contacts worked at a military space center in the Republic of Karelia. They smuggled out reverse-engineered reports of two alien craft which crashed and were retrieved from the Sea of Barents.",104
SCULLY,And these reports are for sale?,6
MULDER,"At a high price, yeah.",5
SCULLY,Mmmhmm. Have you confirmed the identity of these individuals?,9
MULDER,"That’s your assignment while I’m gone. I want you to run an INS check and a Bureau NCIC check on these individuals. All of whom now reside in the ""Little Russia"" section of Philadelphia. I’ve also made arrangements for travel so you can administer eye-to-eye surveillance on their activities.",49
SCULLY,I’m not going.,3
MULDER,What do you mean?,4
SCULLY,"Your contact, while interesting in the context of science fiction, was, at least in my memory, recounting a poorly veiled synopsis of an episode of Rocky and Bullwinkle.",28
MULDER,"Eenie, meenie, chili beanie, the spirits are about to speak?",10
SCULLY,"Rocky and Bullwinkle are looking for an upsidasium mine. Boris Badenov alters the road signs which causes them to walk onto a secret military base, where they are picked up by a car with no windows and no door locks, and there are silent explosions from a compound called ""Hushaboom.""",50
MULDER,So you’re refusing an assignment based on the adventures of Moose and Squirrel?,13
SCULLY,"""Refusing an assignment?"" It makes it sound like you’re my superior.",11
MULDER,"Do what you want. Don’t go to Philadelphia, But let me remind you that I worked my ass off to get the files reopened. You were just assigned. This work is my life.",33
SCULLY,And it’s become mine.,4
MULDER,You don’t want it to be.,6
SCULLY,"This isn’t about you. Or maybe it is, indirectly. I don’t know. I feel like I’ve lost sight of myself, Mulder. It’s hard to see, let alone find in the darkness of covert locations. I mean, I wish I could say that we were going in circles, but we’re not. We’re going in an endless line - - two steps forwards and three steps back. While my own life is...standing still.",69
MULDER,"Well, maybe it’s good that we get away from each other for a while.",14
SCULLY,Where will you be?,4
MULDER,"Ironically enough, it’s personal. It’s a... place I always wanted to go. What I anticipate to be a spiritual journey. I hope to... discover something about myself. Maybe you should do the same.",33
JERSE,"Yes, Mrs. Shima-Tsuno. Ma’am, what if I swore to you that it would never happen again?... I just would like another chance..... I-I need another chance, Mrs. Shima-Tsuno.... Look, that stock I recommended, virtual gambling, is up.... Mm-hmm.... Mm-hmm.... Right... I understand.... Thank you for your time.... Good bye.",49
VOICE,"""Thank you for your time."" If you were any kind of man, you would have told her to kiss your ass, but no. Another woman sticks it to you. Ain’t that right... Eddie.",33
JERSE,Hey! I can hear you down there. Hey! Stop it! Shut up! Shut up down there! Knock it off!,19
KEITH PARTRIDGE,"I go downtown, and roam all around but every street I walk, I find another dead end. I’m on my own, but I’m so all alone I need somebody so I won’t have to pretend....",35
VOICE,"You hear that? It’s you, Ed. It’s all about you",10
JEHOVAH WOMAN,"Good evening, my name is Hannah, and this is Spencer. Have you ever imagined what it would be like - - -",19
JERSE,Do-do you hear that? D-downstairs.,5
HANNAH,What I hear is the confusing and troubling sound of- - -,10
JERSE,She’s trying to drive me crazy.,6
HANNAH,"Oh, we just talked to Miss Schilling, and I don’t believe she would do - -",14
JERSE,"Somehow, she knows what I thinking. I don’t want to feel it --- but they know, like psychics or something, or an implant thing, trying to drive me crazy. They’ve even programmed the TV to criticize me. There, you hear it? There! There! There!",43
HANNAH,W-we’ll come back some other time.,6
VOICE,"Mm-mm-mm. You see? Even the Jehovah Witness babe won’t waste her time on you. No woman would, and you just sit and take it. Take it like a man.",29
MS SCHILLING,"Hey, what are you doing? Get out of here. What do you think you’re doing? Get out of my apartment!",20
VOICE,"Attaboy, lover. From now on, I’m your right-hand gal. You and me. As long as I’m with you, no one will ever hurt you, Never Again. commercial",27
MULDER,"Oh, hey. Scully, it’s me. I-I’m just calling to see how you’re doing, and uh... Give me a call... Give me a call on my cel when you get a chance, just let me know where you’re at....",38
JERSE,"No, that’s not my problem. You did good work. It’s very nice. It’s just like in the window, but...",19
SVO,"So what? Why do you want to cover it? Listen friend, everyone gets tattoo they deserve.",16
JERSE,What if you don’t cover the whole thing? Just the eyes and the mouth?,14
SVO,"Even if I say yes, it’s too soon. The skin must heal.",12
JERSE,I’ll pay you anything.,4
SVO,"Miss, miss. You. You like this on his arm?",9
SCULLY,Wow.,1
VOICE,Eddie?.....,1
SCULLY,"The, uh, the color... the red on the lips. It’s extraordinary.",11
SVO,"Something I find in Soviet prison. I tell him, everyone gets tattoo they deserve. Beautiful, Cheap. Thought over. Impulse.",19
VOICE,Thought I was your girl.,5
SVO,Tattoo reflect on body what lies in person’s soul......,9
VOICE,You’d break my heart over a cheap redhead?,8
SVO,"...use the sewing needle, paperclip.....",5
VOICE,"You talk to her, and I’m going to be bad.",10
SVO,"...charcoal shavings, urine. I find grasses growing in prison yard. Rye and such. Only use now, on that tattoo.",19
PUDOVKIN,Svo.,1
SVO,Pardon me. You look.,4
SCULLY,Mm-hmm. Thank you.,3
JERSE,Mind some advice from a stranger? Make sure you’ve thought it over before you get it done.,17
SCULLY,"What, you didn’t get the tattoo you deserve?",8
JERSE,Mine was too impulsive.,4
SCULLY,"Never say never. Yeah, sometimes I wish I were that impulsive.",11
JERSE,Careful what you wish for. There’s more fashionable places in the city. How did you end up here?,18
SCULLY,I’m in town visiting my aunt in the neighborhood. How bout you.,12
JERSE,There’s a real crummy bar across the street. It’s good for when you’re feeling down. I was kind of down last week and uh...,24
SCULLY,"So it wasn’t so much ""impulsive"" as it was ""hammered?""",10
JERSE,Have you... um... seen much of Philadelphia?,7
SCULLY,No.,1
JERSE,"There’s a couple of really nice restaurants by the river, if you’re interested.",13
SCULLY,I’d like that. But um.... I’m... um leaving tonight.,9
JERSE,"Uh, if you’re ever in town again, that’s my home number. I work there mainly.",15
SCULLY,Hello?,1
MULDER,Scully.,1
SCULLY,"Mulder. What’s wrong? He is in MEMPHIS, TENNESSEE",8
MULDER,"Nothing’s wrong. I’m just at that special place, and I wanted to share it with you. Did you know that Elvis bought all the furniture in just 30 minutes?",29
SCULLY,How did you know where I was?,7
MULDER,I-I checked where we always stay in Philadelphia. I knew you wouldn’t abandon me. How’s the case going?,18
SCULLY,I’ve handed it over to the Philadelphia bureau.,8
MULDER,The Philadelphia bureau? They don’t know or care about the X-files. What are you doing?,15
SCULLY,"Mulder, there is no Xfile. Your contact is connected to the Vorofskoi Mir, extortion, credit fraud, cons, he is nothing but a swindler.",23
MULDER,How do you know?,4
SCULLY,"What do you mean, how do I know? You assigned me the background check. I did as told, as always.",20
MULDER,"Okay, just hold off until I get there, okay?",9
SCULLY,"What, you don’t think I’m capable?",6
MULDER,"Of course I believe that you’re capable, it’s just that in this case I need you to...",17
SCULLY,"It’s not just in this case, Mulder.",7
MULDER,Wh-what’s the agent’s name in Philadelphia?,6
SCULLY,"It is over. Done. Pudovkin is out of our hands. Look Mulder, I have to go.",16
MULDER,"What, have you got a date, or something? Y-you’re kidding.",10
SCULLY,I have everything under control. I will talk to you later.,11
VOICE,"Isn’t it better this way, baby? Me and you alone. Women are so petty.... jealous.... controlling. That bitch today would have been just like all the others.",27
JERSE,Hello?,1
SCULLY,"Uh, hi. Um, Ed Jerse, please.",6
JERSE,This is him.,3
SCULLY,"It’s Dana. We met today. Um, my, uh, my flight was cancelled because of the storm and I was just wondering if I could take you up on dinner.",29
JERSE,I think it’s worth fighting a little snow. One thing - - my car is in the shop. We’ll have to meet.,20
SCULLY,I could pick you up.,5
JERSE,Give me an hour?,4
SCULLY,"Good. Well uh, I’ll see you then.",7
VOICE,"Go ahead. Treat yourself. This girl is a real doll. But beauty is only skin deep, baby. I go all the way to the bone. commercial",26
SPENCER,She said she’d be here. Ms. Schilling?,7
SCULLY,Hi.,1
JERSE,Hi.,1
SCULLY,"I’m, uh, early. The storm’s not so bad.",8
JERSE,"It’s supposed to get bad later tonight. Come on in. I’ll be ready in a second. At least we can forego ""what-a-nice-place-you-have"" formalities.",23
SCULLY,"Ed, I-I uh, I don’t go out very much. I think the last time I went on a date was to see Glen Garry Glen Ross and the characters in the movie had a much better time. Ed, you’re bleeding.",40
JERSE,"It’s just the damn tattoo. Um, here.",7
SCULLY,I’m a doctor. Do you want me to take a look at it?,13
JERSE,"No, it’s okay. It’s been nothing but trouble.",8
JERSE,I hope you like this place. I made reservations.,9
SCULLY,"Ed.... the, uh... the crummy bar you told me about. Take me there.",13
SCULLY,"So, what make this place a good place to go when you’re feeling down?",14
