speaker,line,words
GEN. BLOCH,"That many of you here tonight came home not to a hero's welcome but to the hostility of the American people is a shameful fact of history. One that I will never understand or forgive. But it also underscores our sacred duty, not just today but forever, to honor those who served with honor and to remember those who fell, men and women whose ultimate sacrifice must never be forgotten. There is probably no audience that understands better that our freedom is not free...",84
SKINNER,"All right, you're my eyes out there. Talk to me. Positions report.",12
GEN. BLOCH,We owe that freedom to the selfless sacrifice of those...,10
AGENT HILL,Sector three clear.,3
SCULLY,No sign of him in four.,6
SKINNER,"Sector six, report. Mulder?",4
GEN. BLOCH,... it is our duty to remember them...,7
MULDER,He's here. I feel him.,5
SKINNER,Then where is he?,4
GEN. BLOCH,... This country was born on the backs of people willing to fight for their freedom...,15
SCULLY,Hold on. I think I have him in section four.,10
SKINNER,"Can you confirm that, Scully?",5
GEN. BLOCH,"... and for that, I think it would be an investment that they would be proud of today...",17
SCULLY,"Positive ID. He's heading toward you, three.",7
SKINNER,"Positions hold. Three and four, do you have eye contact?",10
GEN. BLOCH,"... There is a statue of a solider and the plaque on that statue reads ""not for themselves but for their country""...",21
AGENT HILL,"I have him in three. He's coming to you, Scully.",10
MULDER,"Don't take your eyes off him, Scully.",7
GEN. BLOCH,"... That attitude has perservered as the spirit of American soldiers, and it is in this spirit that we honor our contrymen...",21
SCULLY,"Mulder, he saw me. He's heading towards the sound booth.",10
AGENT HILL,Copy that. I'm cutting him off.,6
SKINNER,"Talk to me, people. Does anybody have him? What's happening, Scully?",11
GEN. BLOCH,... This memorial is a place where we can come and thank those men and women who died not for themselves but for their country...,24
SCULLY,I'm closing on him.,4
SKINNER,Do you have him in three?,6
AGENT HILL,Negative.,1
GEN. BLOCH,... I'm always struck by something as I walk this mall. The Vietnam Memorial...,13
SKINNER,Scully? Scully?,2
SCULLY,"I lost him. You got him, three?",7
AGENT HILL,"I don't see him, Scully?",5
GEN. BLOCH,"... always someone standing at it, always someone running their fingers across the names...",13
SKINNER,"What's happening, Agent Scully?",4
AGENT HILL,I can't see him anywhere.,5
SCULLY,"He must be headed your way. You got him, Mulder?",10
GEN. BLOCH,... There's a tremendous amount of emotion in that simple act.,10
MULDER,Not yet. I got him. I lost him.,8
SKINNER,"Pick him up, Mulder. He's right in front of you.",10
MULDER,He's got a gun!,4
SKINNER,"General, get off the stage!",5
MULDER,I can't see him. I can't see him.,8
SOLDIER 1,"Morning, Sir!",2
SOLIDER 2,All right. Let's go!,4
GEN. MACDOUGAL,Who the hell are you? How did you get in here? What the hell are you...,16
PFC BURKHOLDER,"Lieutenant General, Sir!",3
"FBI HEADQUARTERS, NOVEMBER 12, 7",18 AM,2
SKINNER,"Lieutenant General Peter MacDougal was shot dead at extreme close range at 0600 this morning. FBI Forensics reports the wound was not self-inflicted. The murder weapon has not been recovered. The general's driver, Private First Class Gus Burkholder, is currently being held on suspicion of murder.",46
AGENT HILL,"Well, it says here NAA tests confirm the private did not do the shooting.",14
SKINNER,"There is suspicion of an accomplice, based on the one piece of evidence found at the crime scene, a so-called ""death card"" used by soldiers in Vietnam to mark their kills and by Private Burkholder's possible ties to a radical paramilitary group called The Right Hand, whose stated aim is violent revolution. After speaking with General Bloch he believes we have a high probability of opportunity for a group like this, a unique situation that can result in the very public loss of lives. Dozens of high-ranking military officials are in Washington today for rededication of the Vietnam Veterans War Memorial. Unless we can determine a clear motive, we will consider any one of them to be a target.",119
MULDER,"What if Private Burkholder's telling the truth, that he's innocent?",10
SKINNER,"Until we can find another suspect, the FBI will pursue The Right Hand and their leader, an ex-marine named Denny Markham, in a preemptive strategy to put a stop to any other plans that he might have made. Now you all have Markham's file in front of you. For obvious reasons, our strategy includes keeping this from the media. You'll be working in teams of two. If you encounter any resistance, do not engage - surveil and call for backup. Agent Chandler has your assignments and your field warrants. We have less than 12 hours to prevent any further execution or loss of life. Understood?",104
AGENT CHANDLER,"All right, Beckwith and Fontana, you're going to Virginia Beach. Jackson and Miller, you're going to Alexandria.",17
SCULLY,"Was that for the benefit of the general, or have you been able to develop a real strategy?",18
SKINNER,"Right now, I'm flying by the seat of my pants.",10
MULDER,You mean there's no procedure outlined for an invisible assasin?,10
SKINNER,Did you talk to Private Burkholder?,6
SCULLY,I interviewed him and convinced him to take a polygraph test.,11
SKINNER,And?,1
MULDER,He passed.,2
SCULLY,The nature of his claims would suggest a false positive. The tester admitted that the results are hightly interpretive.,19
SKINNER,"You heard his story, Mulder?",5
MULDER,"Yeah. I found his story compelling, personally, but then again I believe the Warren Commission.",15
SKINNER,"Well, if I have to devise a strategy around that story, then there is no strategy. Somebody killed the general, which means somebody is not telling the truth.",28
SCULLY,The man who heads The Right Hand - Markham. Do you have a warrant for him?,15
SKINNER,"Yes, why?",2
SCULLY,Let Mulder and I serve it.,6
SKINNER,"One misstep... Markham smells a shakedown, he's gonna disappear and find another way to push the button. And I've already seen more dead soldiers than I ever want to see.",30
"DEMETER, VIRGINIA, 8",48 AM,2
MULDER,Mr. Markham?,2
MARKHAM,Who is it?,3
SCULLY,Agents Mulder and Scully with the FBI.,7
MARKHAM,What do you want?,4
MULDER,"It's extremely urgent that we talk to you right now, sir.",11
SCULLY,Mr. Markham?,2
MARKHAM,Gate's unlocked.,2
MARKHAM,"Now, you wanted to see me about...?",7
SCULLY,The murder of General Peter MacDougal.,6
MARKHAM,Am I under suspicion?,4
SCULLY,"No, but your group is. And Private First Class Gus Burkholder.",11
MARKHAM,Is that a name I should know?,7
SCULLY,He's on the mailing list for The Right Hand.,9
MARKHAM,Two thousand names on that list. I can't keep track of every one of them.,15
SCULLY,"Well, we'd like to go over that list with you, sir.",11
MARKHAM,No way in hell you'll be getting that from me.,10
SCULLY,"We already have a copy, if you'll just come with us.",11
MARKHAM,I'm not going anywhere.,4
SCULLY,"Sir, we have a warrant for your arrest if you don't cooperate. Under the new anti-terrorism law, we can and will hold you until we get the information we want.",30
MULDER,There goes the neighborhood.,4
SCULLY,"You can make this as easy or as hard as you wish, sir.",13
MARKHAM,"The Right Hand believes in empowering the individual over a corrupt and corrupting federal government. We're prepared for the time when armed resistance will be necessary. Lives will have to be sacrificed, but that day has not yet come.",39
SCULLY,"Would you take a polygraph, Mr. Markham?",7
MARKHAM,My word's good enough.,4
MULDER,"What's your ""word"" on this?",5
MARKHAM,Where'd that come from?,4
MULDER,I'd like to ask you that.,6
MARKHAM,More men are gonna die.,5
