speaker,line,words
MAN HOLDING FLASHLIGHT,nan,1
JOHNNY LO,nan,1
MAN,nan,1
NIGHT WATCHMAN,Somebody in here?,3
NIGHT WATCHMAN,Holy Moses.,2
SCULLY,"What a way to go. Have you seen this MO before, Detective? Men cremated alive?",15
LIEUTENANT NEARY,Yeah. Third time this year.,5
MULDER,"Eleventh time, actually. There were three in Seattle, three in Los Angeles and two in Boston, all Chinese men between the ages of 20 and 40. All recent immigrants.",29
LIEUTENANT NEARY,We weren’t able to determine any of that until just recently. The other two bodies were much more badly burned. We got lucky with this one.,26
MULDER,Lucky? That’s an interesting word for it.,7
MULDER,"You got any leads on this case, Detective? Any thoughts or ideas?",12
LIEUTENANT NEARY,"We’ve had a big influx of immigrants from Hong Kong trying to get out before 1997. And we’ve seen stepped-up gang activity in the Chinese community, but so far we can’t tie these deaths to anyone or anything.",38
MULDER,You got anybody that can read or speak Chinese?,9
LIEUTENANT NEARY,"Yeah, Glen Chao. He's right over there. Why?",8
MULDER,"Will you get him? I want to see if he can, uh, read this for me.",16
LIEUTENANT NEARY,Sure. Glen.,2
CHAO,Just a second.,3
LIEUTENANT NEARY,"Detective Chao. Glen Chao, Agent Mulder.",6
CHAO,Hi.,1
MULDER,Hi.,1
CHAO,What have you got?,4
MULDER,There's something written up here on the ceiling. I was wondering if you could read it.,16
CHAO,"Yeah. It says ""gui"". It means ghost.",7
MULDER,Ghost?,1
LIEUTENANT NEARY,Does that mean anything to you?,6
MULDER,"I don't know, but it's something strange for a man being burned alive to write, don't you think?",18
LIEUTENANT NEARY,Hmm.,1
MULDER,What's this? Does anybody recognize this? Looks like some kind of foreign currency.,13
CHAO,It's called Hell Money. It's used as an offering during the Chinese festival of the Hungry Ghosts.,17
MULDER,Is it worth anything?,4
CHAO,It's not money per se. It's a symbolic offering to the evil spirits and the ghosts for good luck.,19
MULDER,Where would I get this … Hell Money?,8
CHAO,There aren't a whole lot of places in Chinatown that sell it.,12
MULDER,That's good. Maybe we just found a way to identify the body.,12
SCULLY,His name was Johnny Lo. He moved here about six months ago from Canton. Still in the INS application process. He was a dishwasher in Chinatown.,26
MULDER,How many dishes do you have to break before your boss tosses you in an oven?,16
SCULLY,I think it's pretty clear this is some kind of a horrific cult or gang retribution killing.,17
MULDER,"Why would he write the character for ""ghost"" on the inside of the crematory oven?",15
SCULLY,I don’t know.,3
MULDER,What about the guard seeing three figures that seemed to vanish without a trace?,14
SCULLY,So now we’re chasing ghosts?,5
MULDER,Who you gonna call? Ghosts or ancestral spirits have been central to Chinese spiritual life for centuries.,17
SCULLY,So you're saying that the ancestral spirits pushed Johnny Lo into the oven and turned on the gas?,18
MULDER,"Well that would sure teach him to respect his elders, wouldn’t it?",12
CHAO,Hey. I checked all the neighboring buildings. Nobody saw or heard a thing -- Not surprisingly.,15
MULDER,What does it say?,4
CHAO,I don't recognize that. It could be idiomatic-- some kind of code.,12
SCULLY,It's still tacky.,3
MULDER,Can you copy it down for me?,7
CHAO,Yeah. Sure.,2
MULDER,Talk about tacky.,3
SCULLY,Someone's been here. This place has been cleaned out. Look at this.,12
MULDER,What's that smell?,3
SCULLY,Maybe it's this new carpet.,5
CHAO,Yeah. That's what it looks like.,6
SCULLY,What slumlord would spring for a new carpet in a dump like this?,13
MULDER,Looks like they saved some money on carpet tacks and didn’t even bother to replace any of the old padding.,20
SCULLY,What's this?,2
CHAO,Chinese herbal medicine.,3
SCULLY,And what about this?,4
CHAO,"That's a dried frog. I think they're sometimes used as charms-- good health and prosperity, protection.",16
MULDER,Looks like Mr. Lo could have used a little of both.,11
MULDER,Let’s get this blood tested.,5
KIM,What did you buy?,4
HSIN,It’s for you. Eat,4
KIM,Stay and have tea with me.,6
HSIN,I have to go out.,5
KIM,Where?,1
HSIN,To see someone.,3
KIM,Always seeing people … What kind of people?,8
HSIN,I have business to make money so you can get well.,11
KIM,You can go tomorrow.,4
HSIN,Money can pay for doctors.,5
KIM,The doctors say the operation cost too much money.,9
HSIN,Don’t talk like that.,4
TILE MAN,nan,1
TILE MAN,Li Di-Huan! Li Di-Huan!,4
VASE MAN,Xin!,1
SCULLY,I couldn't tell you what any one of these things are.,11
CHAO,"Well, they're roots, mostly like ginseng, turmeric. Then you got your more exotic stuff-- bear gall bladder, snake, shark fin-- usually prepared in a soup or a tea.",28
MULDER,What had the victim been using?,6
CHAO,nan,1
DR WU,nan,1
CHAO,She says that it’s skullcap root and Chinese angelica. They’re used for painkillers.,13
SCULLY,Does she remember Johnny Lo or remember selling it to him?,11
CHAO,nan,1
DR WU,nan,1
MULDER,Ask her if she knows he’s dead.,7
CHAO,nan,1
DR WU,nan,1
MULDER,Ask her if she recognizes those characters that were painted on his door.,13
CHAO,nan,1
DR WU,nan,1
SCULLY,What was that about?,4
CHAO,She says that the house was branded a xiongzhai. A haunted house.,12
MULDER,Haunted? You mean by ghosts?,5
CHAO,"Yeah. It's hard to give an exact translation, but it's what I was telling you about before. The Chinese Yu Lan Hui-- the Festival of the Hungry Ghosts.",28
CHAO,"You see, on the 15th day of the seventh moon in the Chinese calendar it's believed the gates of hell are opened and the ghosts of unwanted souls roam the earth. Now, believers protect themselves by leaving gifts of food and hell money outside their homes to appease the ghosts. To keep them from coming inside and causing trouble.",59
CHAO,But for some spirits-- the ghosts most feared by the Chinese-- there's no buying them off. The Preta-- the ancient ghost of a murdered man who wanders the earth exacting its revenge on the living.,35
CHAO,Or the wu jiung gui who collect the souls of doomed men and drag them down to Ti Yu... the Chinese hell.,22
MULDER,You think these murders could be related?,7
CHAO,It makes sense. This year's festival is just about over.,10
SCULLY,"What about you, detective? Do you believe in Yu Lan Hui?",11
CHAO,"I find it hard to argue with 2,000 years of Chinese belief -- the stuff my parents and grandparents believe in. But the truth is, I’m more haunted by the size of my mortgage payments.",34
NIGHT WATCHMAN,Hey! What are you doing? What the hell...?,8
LIEUTENANT NEARY,The night patrolman described three men wearing the same masks as the ones ID’d at the crematory.,17
SCULLY,What were they doing here?,5
LIEUTENANT NEARY,We don't know exactly. They were spotted around this grave over here but we can't figure out exactly what they were up to.,23
MULDER,Is this a newly dug plot?,6
LIEUTENANT NEARY,Yeah. There's a burial here at noon tomorrow.,8
MULDER,Chinese?,1
LIEUTENANT NEARY,"I don't know. We can check. Chao, see if you can get the name of the future occupant here.",19
SCULLY,I still don't understand what anybody would want with an empty grave.,12
LIEUTENANT NEARY,What the hell's he doing?,5
MULDER,Something just occurred to me. Looks like somebody was trying to get two burials for the price of one.,19
MULDER,What did you find?,4
SCULLY,A lot. And I haven't even finished my preliminary visual exam. Look at this. This guy's like a jigsaw puzzle. These are all surgical incisions and judging by the color of the scars I’d say they were all made within the last year.,43
MULDER,What was wrong with him?,5
SCULLY,"If you ask me, nothing.",5
MULDER,Nothing? What do you mean?,5
SCULLY,"Do you know how much the human body is worth, Mulder?",11
MULDER,Depends on the body. I don't know. A few bucks. How much?,12
SCULLY,It's worth a fortune.,4
MULDER,You're saying that this guy was selling his body parts for money?,12
SCULLY,"A kidney, a portion of the liver, a cornea bone marrow... A person can lose these things and live to cash his social security checks.",25
MULDER,He won't be cashing any social security checks any time soon.,11
SCULLY,"No, but if I’m right this is one man who left his heart in San Francisco.",16
MULDER,"Scully, even if you're right, it doesn't figure. There's no long-term business sense to dying. What connection does this have to the crematory deaths?",24
SCULLY,"I only saw one body, but the only thing that wasn't burned to a delicate crisp on Johnny Lo was his glass eye.",23
SCULLY,"Oh, God.",2
TILE MAN,Hsin Shuyang! Hsin Shuyang!,4
VASE MAN,Gan!,1
CHAO,What's this?,2
SCULLY,Maybe you can tell us. It was found in the body cavity of the man who was dumped in the grave.,21
CHAO,This?,1
SCULLY,You said the frog was a symbol of luck and prosperity. Unless this is somebody’s sick joke I’d say it must have another meaning.,24
CHAO,"Well, if it does, I don't know what it is. I mean, it could be some kind of... Triad symbol. Something from organized crime.",24
SCULLY,Maybe you can tell me this: have you heard any word on the street about the black market selling of body parts?,22
CHAO,"What? Here, in Chinatown?",4
SCULLY,"This man with the frog in his chest was missing a cornea and a kidney. They were taken prior to the time of death before the final removal of his heart. And I found what is known as ""sterile ice"" on the skin in and around the incision on his chest. It is a substance that is used to preserve human organs for transplant.",64
CHAO,I don’t even know where to start.,7
