speaker,line,words
ANNOUNCER,Previously on the X-Files...,4
KERSH,You and AD Skinner are the two primary witnesses to Mulder's disappearance. I want your statement taken ASAP.,18
SKINNER,Taken by who?,3
KERSH,"My task force leader on this, Special Agent John Doggett.",10
SKINNER,"Look, if we knew where that ship was going we've got a chance to find Mulder.",16
SCULLY,"It just came to me... why they took Mulder, why they're in Arizona. They're looking to find the whereabouts of a boy named Gibson Praise.",25
AGENT CRANE,We've just confirmed a location on this kid. He's at a school for the deaf in a place called Flemingtown.,20
DOGGETT,Keep an eye out the window. What are you doing here?,11
SCULLY,What are you doing here?,5
DOGGETT,Trying to find Mulder.,4
SCULLY,"We live in a darkness of our own making... blind to a habitant world all but unseen by us. A world of beings traveling through time and space imaginable to us only as flights of fancy. Who are these beings we dare to imagine but fear to accept? What dark work goes on inside their impossible machines... cloaked from us by invisible forces? If they know our secrets, why can't we know theirs?",73
GIBSON PRAISE,Stop it! Please! Let me go! Stop it! Let me go! Let me go!,14
DOGGETT,"Let the boy go! Let him go, Mulder!",8
DOGGETT,"Let him go, or I will be compelled to use my weapon. Now, I don't want to do that, Agent Mulder. I don't want to shoot.",26
DOGGETT,"Now, are you armed? Come on, damn it. This is just stupid, Agent Mulder. Don't turn this into a movie. Just tell me if you've got a gun. It's too hot for this B.S. All right, then, lie down. Lie down on the ground. Keep your hands out. Lay down on your belly there.",54
DOGGETT,"For crying out loud, what are you doing? Agent Mulder, stay there!",12
DOGGETT,He went over! Over the edge!,6
AGENT CRANE,Who?,1
DOGGETT,Mulder.,1
FEMALE AGENT,I have no explanation...,4
DOGGETT,"Right, I'll talk to Scully. You guys head back to the school.",12
SCULLY,Where is he? Where's Mulder?,5
DOGGETT,I don't know.,3
SCULLY,You don't know? I heard an agent say over the radio that you saw him.,15
DOGGETT,"Oh, yeah, I saw him. I saw him back right off that cliff there and I saw him fall right over there.",22
SKINNER,Then where is he?,4
DOGGETT,He's gone.,2
SKINNER,"Come on, he can't be gone.",6
DOGGETT,"Yeah, he can't be, but he is.",7
SKINNER,That cliff there? He fell from there? It's impossible... a fall like that.,13
DOGGETT,"A cop sees things. A man drops five stories, dusts his head off and goes back to work. An old lady gets shot point-blank in a Chinese restaurant, plucks the slug out of her egg foo yung. But even if Mulder survives this, what he does then is too much. You got your point of impact there where Agent Scully is standing... clear and identifiable. And a set of tracks here leading down to the wash. Look at these tracks. What do you see?",84
DOGGETT,Mulder was running.,3
SCULLY,It wasn't Mulder.,3
DOGGETT,That's the one thing I'm sure of.,7
SCULLY,"It may have looked like Mulder, but it wasn't Mulder.",10
