speaker,line,words
(NOTE,"For this particular transcript, on-screen Cops-style graphics are denoted by GREEN TEXT.)",12
FOX PRESHOW WARNING VOICEOVER AND GRAPHIC,"The following is a special episode of the ""X-Files."" Viewer discretion is advised. Bad Boys whatcha want, whatcha want? Whatcha gonna do when Sheriff John Brown come for you? Tell me, whatcha gonna do? Whatcha gonna do? Yeah Bad Boys, Bad Boys whatcha gonna do? Whatcha gonna do when they come for you? Bad Boys, Bad Boys whatcha gonna do? Whatcha gonna do when they come for you? Nobody naw give you no break Police naw give you no break That soldier man naw give you no break Not even you idren naw give you no breaks Bad Boys, Bad Boys whatcha gonna do? Whatcha gonna do when they come for you? Bad Boys, Bad Boys whatcha gonna do? Whatcha gonna do when they come for you?",127
COPS ANNOUNCER,Cops is filmed on location with the men and women of law enforcement. All suspects are innocent until proven guilty in a court of law.,25
WETZEL,"I don't know what it is about a full moon. It's just something about it. People just go off the wall. I mean, these are some pretty scary neighborhoods to begin with.",32
WETZEL,"I haven't been on the job that long myself but I've seen more than my fair share of crazy stuff. When the moon is full, it's just like times ten. I don't know, uh... I don't know. Maybe it's the tides or something. But irregardless, we're on the job and if that makes people breathe a little easier knowing we're out there. Be a little less nervous walking the streets at night, well, that's, that's a good feeling. PROWLER CALL",80
WETZEL,"Okay, we got a report of somebody lurking around the neighborhood making noise. Actually, I take that back. We got a report of a... ""monster"" lurking around the neighborhood? What the...? Hey, it's a full moon. A lot of drug activity in this district. We're probably looking at somebody rattling doorknobs trying to steal some money for a quick fix. Usually they're not the stealthiest of criminals so maybe we'll get lucky and sneak up on 'em.",77
WETZEL,2-12 Adam is 10-97.,4
DISPATCH,2-12 Adam is 10-97 at 543 local.,7
WETZEL,2-12 Adam to dispatch. I don't see anything. Can you let the lady inside her house know I'm out here?,20
DISPATCH,"2-12 Adam, copy your request. Calling now.",7
WETZEL,Think he was doing it? Psst!,6
WETZEL,A lot of scratches. Maybe a big dog. That's probably what she saw.,13
WETZEL,Sheriff's Department.,2
MRS. GUERRERO,Is a claw monster! Mira... Matenlo! Matenlo!,7
WETZEL,Calmate! No monstruo...,3
MRS. GUERRERO,It's a monster!,3
WETZEL,Senora!,1
MRS. GUERRERO,Buscalo!,1
WETZEL,"Man, scared of something.",4
WETZEL,"Hey, you there! You! Freeze! Sheriff's department! Freeze! Sheriff's department!",10
WETZEL,"Run, run! To the car! Back to the car now! Now! Run! Run, *bleep* damn it, run!",17
CAMERAMAN,Ow!,1
WETZEL,"Now, now! Come on! Get up! Get up! Back to the car! Come on! Run, run! Get in the car! Get in the car!",24
CAMERAMAN,Holy !,1
WETZEL,Come on!,2
WETZEL,"10-33, 10-33, 2-12 Adam needs assistance...",6
WETZEL,I need assistance at the 500 block of Vogel! I need assistance! Ah! 999! 999... 9...!,16
SERGEANT DUTHIE,"Everybody all right? Hey, you all right? You all right? *Bleep*, Keith. What was this?",15
WETZEL,"I was responding to a 921 at this house right here and... there was a prowler call and, uh...",19
SERGEANT DUTHIE,You flipped it?,3
WETZEL,"No, no. Hell, no, I didn't flip it. It was... We were parked. The... we were attacked.",17
SERGEANT DUTHIE,By who? By gangbangers?,4
WETZEL,Uh...,1
SERGEANT DUTHIE,Keith?,1
WETZEL,"Yeah, I mean yeah, it was gangbangers.",7
SERGEANT DUTHIE,"Okay, fan out and search.",5
WETZEL,"Hey, Sarge, you better double everybody up.",7
SERGEANT DUTHIE,Hold on a minute. Everybody double up. Set me up a command post and check on that airship. How many?,20
SERGEANT DUTHIE,"Keith, Keith?",2
WETZEL,"You know, I didn't get a good look. Maybe...",9
DISPATCH,"417, suspects on foot just one block north of Holly!",10
