speaker,line,words
70'S TV REPORTER,I'm here in pasadena with the nasa mission control team as they celebrate scientific history. The first close up photographic transmissions of mars from the viking observer spacecraft. Photos that have created something of a stir by revealing surprising that some speculate could have possibly sustained life on the planet. Even more controversial is officials are denying it as an indication of an alien civilization. Cut to interview w/ LT COL MARCUS AURELIUS BELT - Viking Orbiter Project Director,78
70'S BELT,"No, it's nothing more than a trick of light and shadows, a geologic anomaly. I'm afraid the only sculptors at work are the solar winds that blow across the surface of Mars at 300 miles an hour ten months a year.",41
YOUNG BELT IN SPACE,I'm seeing......I've got......,3
HOUSTON,How's it going out there?,5
YOUNG BELT,There's something out here!,4
HOUSTON,Can you repeat that Commander Belt?,6
YOUNG BELT,It's coming at me! Holy God!,6
FLORIDA,"Pick up terminal sequence, NPS. You have a go to proceed.",11
SHUTTLE,Booster hydraulic power units have started.,6
SHUTTLE LAUNCH CONTROL,This is Shuttle Launch Control with T minus one minute 15 seconds and counting.,14
SHUTTLE,OTC to CDR. How do you read?,7
FLORIDA MC,"Loud and clear OVCC, go ahead.",6
SHUTTLE,Roger that. OVCC verified. Port set up two zero.,9
FLORIDA MC,Copy set up two zero.,5
SHUTTLE,"CDR Houston, how do you read?",6
MICHELLE GENEROO,Loud and clear.,3
FLORIDA MC,Side hatch close out and white room configuration is complete. Retracting orbiter arm.,13
SHUTTLE,OMS pressure on. Cabin vent complete.,6
FLORIDA MC,"Roger, we see that. All systems go for APU start. Transfer to internal power now.",15
SHUTTLE,Pre-start complete. APU to inhibit.,5
FLORIDA MC,Oxygen vent hood retracted. External tank is at flight pressure. Lock your visors and initiate your O2 flow. Ya'll have a good trip.,23
SHUTTLE,Roger that.,2
SHUTTLE LC,T minus 20 seconds and counting.,6
FLORIDA MC,Go for auto sequence start. Booster power hydraulic units have started. Go for main engine start.,16
SHUTTLE LC,"T minus ten, nine, eight, seven, six, five, four, three -",10
FLORIDA MC,Abort lift off. Abort lift off. System failure. Abort lift off. Repeat. We have an abort lift off at T minus three seconds.,23
SCULLY,What did the note say?,5
MULDER,Just that they worked for NASA. They wanted to talk to somebody from the FBI.,15
SCULLY,Why the cloak and dagger routine?,6
MULDER,I have no idea.,4
SCULLY,Think it's a crank?,4
MULDER,It's beginning to look that way.,6
MICHELLE,My name is Michelle Generoo.,5
MULDER,Fox Mulder...,2
MICHELLE,I sent you the note.,5
SCULLY,Hi. Special Agent Dana Scully.,5
MICHELL,I'm sorry to have to take these precautions. I flew up from Houston this morning. I work at the Space Center there.,22
MULDER,In what capacity?,3
MICHELL,I'm the Mission Control Communications Commander for the Space Shuttle Program.,11
SCULLY,What brings you to Washington?,5
MICHELLE,I have reason to believe there may be a saboteur at work inside NASA.,14
MULDER,Do you have evidence of sabotage?,6
MICHELLE,"I don't know. I may. Two weeks ago, a shuttle mission was scrubbed three seconds before lift off when an auxiliary power unit valve malfunctioned. If the flight had not been aborted, there was a great chance the liquid fuel system and the Orbiter would have exploded on the launch pad. This was sent to me in the mail. It's a material analysis that shows deep grooved scoring marks inside this APU valve. Marks that could have caused a malfunction.",80
MULDER,Evidence of tampering?,3
MICHELLE,"That's what it looks like, but.. according to the person who gave me your names you have expertise in unexplained phenomena, and what's unexplainable is how and when anybody could have done it.",33
SCULLY,How do you mean?,4
MICHELLE,"The valve is made of ferrocarbon Titanium. To score, that material would take analysis, they would say that it would be impossible for anyone to do that type of damage undetected.",31
SCULLY,Do you have any idea who may have sent that to you?,12
MICHELLE,No. No idea. But I can tell you that the official analysis of the malfunction was simple mechanical failure.,19
MULDER,Does anybody share your suspicions?,5
MICHELLE,"If they do, they're not talking to the FBI. I believe in the space program. I believe in the people who run it, but there's another launch window tomorrow and my reasons may sound selfish, but my fiancee is a shuttle commander on that mission.",45
SCULLY,Why would somebody want to sabotage the Space Shuttle?,9
MULDER,"Well, if you were a terrorist, there probably isn't a more potent symbol of American progress and prosperity. And if you're an opponent of big science, NASA itself represents a vast money trench that exists outside the crucible and debate of the democratic process. And of course there are those futurists who believe the Space Shuttle is a rusty old bucket that should be mothballed. A dinosaur spacecraft built in the 70's by scientists setting their sights on space in an ever declining scale.",84
SCULLY,And we thought we could rest easy with the fall of the Soviet Union.,14
MULDER,Not to mention certain fringe elements who accuse our government itself of space sabotage. The failure of the Hubble Telescope and the Mars Observer are directly connected to a conspiracy to deny us evidence.,34
SCULLY,Evidence of what?,3
MULDER,Alien civilizations.,2
SCULLY,"Oh, of course.",3
MULDER,"Wow, look at that – Gemini 8.",7
SCULLY,What?,1
MULDER,"Well, the man we're gonna see? Col Marcus Aurelius Belt nearly died on that mission. Had to make an emergency landing right in the middle of the Pacific Ocean.",29
SCULLY,You remember all that stuff?,5
MULDER,"You never wanted to be an astronaut when you were a kid, Scully?",13
SCULLY,Guess I missed that phase.,5
(ANOTHER CLOCK ON WALL   10,39:40...39...38...37),1
BELT,Come in.,2
SCULLY,"Col. Belt, I'm Special Agent Dana Scully. And this is...",10
MULDER,Col. Belt. Fox Mulder. I'm a big fan. It's an honor to meet you. Y-you were a big hero to me when I was a kid.,26
BELT,Thank you.,2
MULDER,I-I stayed up all night when I was 14 to watch your space walk.,14
BELT,"Well, now it's like a stroll around the block. So... how can I help you?",15
SCULLY,This found its way to the FBI. Do you recognize it?,11
BELT,"Sure, it's an auxiliary power unit valve.",7
SCULLY,Do you have any reason to believe that the damage done to it was in an effort to sabotage the Space Shuttle Program?,23
BELT,No.,1
SCULLY,Do you have any reason to suspect sabotage at all?,10
BELT,"No reason whatsoever. And if you have any respect for this program and for the people who have devoted their lives to it, you'll be careful to whom you make those accusations.",32
SCULLY,"Looking at this evidence, sir, would you consider postponing the shuttle flight until a full investigation could be conducted?",19
BELT,"Look, I don't know where you got this specious artifact, but I can assure you every precaution has been taken to rectify the problem. We've been waiting two weeks for a window to initiate this mission. We've got a payload to deliver.",42
SCULLY,"Col. Belt, has an internal investigation ever been done on this matter?",12
BELT,"The part you have here, has been installed, inspected, and designed by over 100 highly trained technicians. With the security measures we take, it would be virtually impossible for one man working by himself, or two or four men, to do what you are suggesting. I can assure you there isn't a person in this facility that doesn't want to see that shuttle go into space, complete its mission, and come back like winged victory herself. And in about ten hours, God willing, you're gonna see just that.",88
MULDER,Do you think there would be a problem with us watching lift off from Mission Control?,16
BELT,"Well, being that you'd probably go over my head anyway, please, be my guest.",14
MULDER,"It was an honor, sir.",5
SCULLY,Thank you. Didn't you want to get his autograph?,9
TECHMECH GUY,Where did you say you got this?,7
SCULLY,It came to us anonymously.,5
TECHMECH GUY,"Well this is an APU valve all right, but this doesn't make sense.",13
SCULLY,What doesn't make sense?,4
TECHMECH GUY,This scoring here. This valve is made out of ferrocarbon titanium. Its -,12
MULDER,You didn't order the analysis?,5
TECHMECH GUY,"No, I've never seen this before. But we're on outside contract to NASA. They may have ordered it.",18
MULDER,But as a matter of course wouldn't you order a material analysis if a part malfunctioned?,16
TECHMECH GUY,"Every shuttle has flown with that same APU valve. We haven't had a problem. To do an analysis and redesign would delay the program for months, not to mention the cost.",31
SCULLY,"Is it conceivable that in order to avoid these delays, the program is being pushed ahead without proper safety precaution?",20
TECHMECH GUY,"Look, there are about 17000 things that can go wrong with the shuttle, and about 17000 people who make sure they don't. listening)",23
SCULLY,And who makes the final determination as to its safety?,10
TECHMECH GUY,"Oh we make a recommendation, but ultimately, the decision is Col Belt's.",12
MULDER AND SCULLY,Thank you.,2
SCULLY,What do you think?,4
MULDER,I can't believe how much faith we put in machines.,10
SCULLY,You think Col Belt knows more than he's saying? That he lied about his knowledge of a saboteur?,18
MULDER,I can't believe that Col Belt would endanger the lives of those astronauts knowing that something might go wrong. He was an astronaut himself.,24
SCULLY,So you think this x-ray is bogus?,7
MULDER,"God, I hope so.",4
SHUTTLE LAUNCH CONTROL,This is Shuttle Launch Control with T minus one minute 40 seconds and counting.,14
FLORIDA MISSION CONTROL,OTC is go for orbiter access arm retract.,8
??????,"OTC, OVCC verified.",3
SHUTTLE,"Roger that, OVCC verified.",4
BELT,Here we go.,3
SHUTTLE LC,This is Shuttle Launch Control with T minus one minute 30 and counting.,13
FLORIDA MC,"Final purge sequence, main engine check.",6
SHUTTLE,Copy purge sequence. Main engine check.,6
OTC,Switching off Orbiter's ground supply. On board fuel cells check.,10
SHUTTLE,"Roger, OTC.",2
HOUSTON,"Pick up terminal sequence, MPS.",5
SHUTTLE,"Copy that. OTC to CDR, how do you read?",9
FLORIDA MC,Loud and clear.,3
SHUTTLE,"CDR Houston, how do you read?",6
MICHELLE,Loud and clear.,3
FLORIDA MC,Side hatch close out and white room configuration complete. Retracting Orbiter arm. All systems go for APU start.,18
SHUTTLE,Go with APU start.,4
FLORIDA MC,PBSR power down and ready for launch. Transfer to internal power.,11
SHUTTLE,Transfer to internal power.,4
FLORIDA MC,Gimbaling of main engines complete. Aero surfaces in launch position.,10
HOUSTON,MPDR assembled. Military recorder is running.,6
SHUTTLE,"Okay, copy.",2
FLORIDA MC,"Oxygen vent hood retracted. External tank is at flight pressure. Ok CDR, lock your visors and initiate your O2 flow. Y'all have a good one.",25
SHUTTLE,Roger that.,2
FLORIDA MC,Go for auto sequence start. Booster hydraulic units have started. Go for main engine start.,15
SHUTTLE LC,T minus ten and counting. 9...8...7...6...5...4...3...2...1...zero. Ignition. We have lift off of the shuttle Orbiter.,15
FLORIDA MC,"CDR Houston, bet y'all have never seen a more beautiful sight.",11
MICHELLE,"Roger that, 10-4.",3
FLORIDA MC,Roger. Back to you. Lower throttle back. Main engine at 65%.,11
FLORIDA MC,Roger. Throttle at 110%.,4
SHUTTLE,Go for SRB separation.,4
FLORIDA MC,Roger OTC.,2
MULDER,"I have to admit, that fulfilled one of my boyhood fantasies.",11
SCULLY,"Yeah, it ranks right up there with getting a pony and learning how to braid my own hair.",18
MULDER,"Come on, Scully. You have to admit that was exciting. Mission control........countdown.",12
MICHELLE,Mulder!! Wait! Something's gone wrong.,5
MULDER,What happened?,2
