speaker,line,words
MARGARET SCULLY,"Once, when she was a girl... a very little girl... Dana was in the woods. It was autumn. She had always been a tomboy, unlike her sister Melissa. For her birthday, Dana’s brothers had given her a B.B. gun and were showing her how to use it. Their father had told them only to shoot cans... But in a patch of grass, Bill Jr. found a garter snake. And they began shooting. Wanting to fit in with her brothers, Dana also shot at the snake. It squirmed wildly, desperatly fighting for life but as the boys continued to shoot the snake began to bleed. When she realized what she had done... Dana began to cry with irrevocable guilt. Through her tears, she was saying that... something was missing from the snake. She had taken something that was not hers to take. And although deathly afraid of snakes, Dana held the animal as if sheer human will could keep it alive. The snake, its blood on her hands, died. There was nothing she could do to bring it back.",178
MULDER,"It’s too soon, Mrs. Scully. We can’t give up.",9
MARGARET SCULLY,"That day in the woods, I felt for my daughter. But at this moment, I know how my daughter felt.",20
NURSE,"Sir... sir, you can’t go in there!",7
MULDER,Who...? Who brought her here? How did she get here?,10
NURSE,"Sir, will you please...",4
MULDER,How did she get here?,5
NURSE,"Ms. Scully was in this condition when I arrived for the evening shift. If you’ll step outside, perhaps Dr. Daly...",20
MULDER,Is that Daly? Are you Dr. Daly? What’s going on? How the hell did she get here?,17
DOCTOR DALY,Would you settle down...,4
MULDER,"Was it, was it paramedics, FBI, military? Answer me right now!",11
DOCTOR DALY,I...,1
MULDER,"What, you’re telling me she just appeared?",7
DOCTOR DALY,Sir...,1
MULDER,Who did this to her!?,5
DOCTOR DALY,Sir...,1
MULDER,"I want to see her admission forms. Who did this to her? I want to see what tests have been done! Listen, if you’re hiding anything, I swear, I will do anything, whatever it takes, I will find out what they did to her!",44
DOCTOR DALY,"Presently, we have Dana listed under critical condition, comatose. There is complete unawareness of self or environment. There is no evidence of language comprehension, no evidence of voluntary responses to external stimuli. My apologies but... no one here can determine how Dana arrived at the hospital, administered and how she was attended to in such critical condition. Um... because of the absence of Dana’s recent medical history, I am at a loss for prognosis. I can’t determine with certainty how long she’s been in this state.",86
MARGARET SCULLY,You haven’t told us why she’s like this.,8
DOCTOR DALY,"We just don’t know, Mrs. Scully. There are no indications of acute injuries, traumatic or non-traumatic, I can’t find any signs of degenerative or metabolic disorders. We have conducted every test possible.",32
MULDER,I’d like her examined for trace evidence.,7
DOCTOR DALY,"She has been bathed and cleaned since her admittance. Also, there is a situation which I don’t know if you’re aware of. The F.B.I. has notified us of the terms of Dana’s living will.",34
MARGARET SCULLY,"What is it, what did she say?",7
DOCTOR DALY,"Well, Dana is a doctor. Her criteria for terminating life support is quite specific. She states that, um... if her glasgow outcome scale lists her...",25
MULDER,She doesn’t want to live in this condition.,8
DOCTOR DALY,You signed the will as her witness.,7
MELISSA SCULLY,I’ve been told not to call you Fox.,8
MULDER,By who?,2
MELISSA SCULLY,"Dana, just now.",3
MULDER,"Dana talked to you just now? If she talked, the EEG would have moved.",14
MELISSA SCULLY,"Her soul is here. Hi, Mom.",6
MARGARET SCULLY,"I’m glad you could come, Melissa.",6
MULDER,You’re Scully’s sister.,3
MELISSA SCULLY,Dana’s choosing whether... whether to remain or move on. You can feel her. Here.,14
MULDER,She’s not here.,3
MELISSA SCULLY,"No, your anger and your... your fear’s blocking......any positive emotions she needs to feel.",14
MULDER,I need to do more than just wave my hands in the air.,13
NURSE,May I help you?,4
FROHIKE,"Uh, Dana Scully, please.",4
MULDER,Frohike?,1
FROHIKE,"Hey, Mulder. This is weird.",5
BYERS,Good work sneaking out these charts.,6
FROHIKE,Snuck ‘em in my pants.,5
MULDER,There’s plenty of room down there.,6
LANGLY,"You look down, Mulder. Tell you what, you’re welcome to come over Saturday night. We’re all hopping on the internet to nitpick the scientific inaccuracies of ""Earth 2.""",28
MULDER,I’m doing my laundry.,4
BYERS,The chart shows abnormal protein chains in the blood. The amino acid sequence is in a combination I’ve never seen before. I’ve downloaded Scully’s medical data to the newest Lone Gunman.,31
FROHIKE,"He goes by the name ""The Thinker.""",7
BYERS,This guy’s a hacking genius.,5
MULDER,What?,1
BYERS,The Thinker reports the protein chains are a result of branched DNA.,12
MULDER,Branched DNA?,2
LANGLY,The cutting edge of genetic engineering.,6
BYERS,A biological equivalent of a silicon microchip.,7
LANGLY,This is way beyond cutting edge. This technology fifty years down the line.,13
MULDER,What’s it used for?,4
FROHIKE,Could be a tracking system.,5
BYERS,Developmental stages of a biological marker.,6
MULDER,You mean a high-tech identity card?,6
LANGLY,Or something as insidious as grafting a human into something... inhuman.,11
BYERS,"Good theories, gentlemen, but all for naught. This branched DNA is inactive. It’s waste product. Whoever was experimenting on Scully is finished. Now it’s nothing more than a biological poison.",30
MULDER,Will she live?,3
BYERS,"Um... her immune system has been decimated and, uh... I doubt even a healthy human body has the ability to fight this. Mulder, there’s nothing you can do.",28
NURSE OWENS,"Dana? Dana, honey? I know you can hear me. This is Nurse Owens. I’m here to take care of you, sweetheart, to watch over you. Help you find the way home. I know you’re far away from home tonight and that where you are is peaceful. It would be nice to stay but Dana, you must leave here only when it’s time. I’ll be here when you need me, dear.",70
NURSE,"Excuse me, sir. I’m going to have to take some blood. Code blue crash cart!",15
MALE NURSE,Red wave coming in!,4
NURSE,Let’s go!,2
