speaker,line,words
GRISSOM,AH! Calls 911,3
OPERATOR,"911 operator, please state emergency.",5
GRISSOM,"Yeah, this is Dr. Saul Grissom. There’s a fire outside my apartment. I’m trapped.",14
OPERATOR,Are you at 700 East 56th street?,7
GRISSOM,"Yes, apt. 606. For god’s sake, hurry",7
OPERATOR,"Fire units are being dispatched right now, sir. Please stay on the line.",13
GRISSOM,Somebody help! Ah! Flames consume the room and he starts to choke from smoke inhalation as firemen race up the stairs. A large black man is seen going down the stairs. Much chaos and shouting.,35
FIREMAN 1,Get a crew up to the roof!,7
LT. REAGAN,"This is Lt. Reagan and we have a possible 23 false alarm in apartment six-zero-six. Let’s confirm that location, 606.",20
WOMAN AT OTHER END OF RADIO,"Yes, that’s affirmative, 606.",4
REAGAN,"It’s cold, let’s do it! The men break in the door and find nothing but Grissom’s dead body",18
FIREMAN,He looks dead. Mulder opens his paper at his apartment and a tape falls out along with Dr. Grissom’s article circled.,21
MULDER,The article makes no mention of the fire.,8
SKINNER,"Yes, Agent Mulder, I can read.",6
MULDER,Grissom’s company had a number of government contracts which would place this investigation within the Bureau’s jurisdiction.,17
SKINNER,But that’s not why you want the assignment.,8
MULDER,I think that the circumstances surrounding Grissom’s death warrant a closer look. I called NYPD but they won’t even talk to me unless I get the Attorney General to sign off on it.,33
SKINNER,"Where’d you get the tape. Presumably, someone had led you to believe that there is more here than is being reported.",21
MULDER,"My source, the only one I have ever trusted, is dead.",11
SKINNER,"I’ll look into this further and I’ll let you know. In the mean time, you have 24 hours of wiretap that needs to be transcribed.",25
PERSON ON TAP,Are you comin’ over or what? You said you was comin’ over two hours ago and I’m waitin’ here like some stupid bimbo who ain’t got nothin’ better to do with her time. . . Mulder rewinds tape some,37
PERSON,. . .waitin’ here like some stupid bimbo who ain’t got nothin’ better to do with her time than to sit around here waitin’ for you.,24
KRYCEK,Agent Mulder?,2
MULDER,Yeah.,1
KRYCEK,It’s your 302. Assistant Director Skinner just approved it.,9
MULDER,There’s a mistake here. There’s been another agent assigned to the case.,12
KRYCEK,"That would be me. Krycek, Alex Krycek.",7
MULDER,Skinner didn’t say anything about taking on a new partner.,10
KRYCEK,"It wasn’t Skinner. Actually, I opened the file 2 Hours before your request so technically, it’s my case.",18
MULDER,And you all ready talked to the police?,8
KRYCEK,"Yeah, just hung up on the officer in charge a few minutes ago. A detective named Whorton. Turns out Grissom called 911 to report a fire.",26
MULDER,I heard the tape.,4
KRYCEK,Did you hear that forensics found a spent fire extinguisher on the floor. Grissom’s prints were all over it. The walls and floor in his living room were covered with ammonium phosphate.,32
MULDER,But no trace of a fire.,6
KRYCEK,Not even a burnt match.,5
MULDER,That all you know?,4
KRYCEK,So far. What do you think it means?,8
MULDER,"Listen, I appreciate the show and tell, and I don’t want you to take this personally, but I work alone. I’ll straighten things out with Skinner.",26
KRYCEK,"It’s my case, Agent Mulder. Look, I may be---green, but I had the case first and I’m not going to give it away so quickly.",25
MULDER,"All right, I’ll tell you what, I got a little work to finish up around here. Why don’t you go down to the motor pool and requisition us a car and I’ll meet you down there.",36
KRYCEK,That’s all. I mean you don’t have a problem with us working together.,13
MULDER,It’s your party.,3
KRYCEK,"Well, um, I’ll get the car. Krycek walks away with a satisfied smile and Mulder watches him go.",18
SCULLY,"Electrocution effects electrolytic conduction, disrupting the heart beat and most of the autonomic systems. Death actually occurs from tissue damage, and necrosis in the heart itself, particularly in the sinus and the atria ventricular nodes. . .",35
MAN,"Agent Scully, sorry to interrupt, but you have a call from a George Hale, says it’s urgent.",17
SCULLY,Excuse me. Scully picks up the phone.,7
SCULLY,Where are you?,3
MULDER,National airport. Catching the shuttle up to Laguardia in a half an hour. How do you feel about joining me in the ‘Big Apple’ for an autopsy.,27
SCULLY,What’s going on?,3
MULDER,I was hoping you could tell me.,7
SCULLY,I can’t do it today. My last class isn’t until 4:30.,11
MULDER,That’s fine. I can have the ME wrap the body to go,12
SCULLY,Mulder. . .,1
MULDER,You’ll get it by five.,5
SCULLY,What’s the name?,3
NURSE,"Dr. Grissom’s alpha-wave analysis defined the standard, he revolutionized the way we think about sleep. His death was a tremendous loss to the scientific community.",25
MULDER,How many other kinds of sleep disorder did he treat?,10
NURSE,There are 38 different dissomnias and parasomnias. Dr. Grissom treated them all with an unprecedented success ratio.,17
MULDER,Maintaining that kind of batting average must have taken it’s toll.,11
NURSE,Excellence demands certain sacrifices.,4
MULDER,Did he ever show any signs of psychological stress?,9
NURSE,Not really. Except for his own occasional bout of insomnia.,10
MULDER,But he was never delusional.,5
NURSE,Of course not.,3
MULDER,What’s his story?,3
NURSE,"This patient’s night terrors prevent him from cycling out REM sleep into the more restful slow wave sleep. It’s still experimental, but what we’re trying to do is modify his brain wave patterns externally.",34
MULDER,How do you do that?,5
