speaker,line,words
FAMILY,"..was his name-o, B-I-N-G-O, B-I-N-G-O, B-I-N-G-O, and Bingo was his name-o. There was a farmer had a dog and Bingo was his name-o, B-I-N-G-O, B-I-N-G-O, B-I-N-G-O, and Bingo was his name-o. There was a farmer had a dog and Bingo was his name-o, B-I-N-G-O",44
SON,Dad what was that? What's happening?,6
DAD,"It's ok, it's ok, I just got a flat.",9
MOM,Ooh Noo.,2
DAD,"No problem here honey. Aaooh. Darn it. Honey, would you mind holding the light for a secaaaaaah....",17
MOM,Paul. Paul. PAUL. Where are you? Paul. What happened?,9
VOICE,"Over here, we found something.",5
MAN WITH DOGS,"Easy, easy.",2
POLICE OFFICER,His leg's been eaten off.,5
POLICE OFFICER 2,"HEEYY, UP HERE. IT'S IN HERE. IT'S AS TALL AS A HOUSE.",12
POLICE OFFICER 3,We can smoke him out.,5
POLICE OFFICER,And then what?,3
POLICE OFFICER 2,I SEE IT.,3
POLICE OFFICER,He's coming at us.,4
SCULLY,Working hard Mulder?,3
MULDER,This woman claims to have been taken aboard a spaceship and held in an anti-gravity chamber without food and water for three days.,23
SCULLY,"Anti-gravity's right. Sorry to interrupt your serious investigation, but I just heard a story that'd just about take your knees out.",21
MULDER,What's that?,2
SCULLY,"They found a body in the New Jersey woods yesterday, missing it's right arm and shoulder. They think they may have been eaten off, by a human.",27
MULDER,Where in New Jersey?,4
SCULLY,Just outside Atlantic City.,4
MULDER,Not an uncommon place to lose a body part. They think it's the mob?,14
SCULLY,"Mmma, it was a homeless man. There doesn't seem to be a motive.",13
MULDER,You feeling lucky Scully?,4
SCULLY,"Relative to whom? It's not our case Mulder, the local police are handling it. An X-File?",16
MULDER,Ever hear of something called The Jersey Devil?,8
SCULLY,"Yeah, it's a beast that's supposed to come out of the woods and attack cars, right. Kind of like an East Coast Bigfoot.",23
MULDER,Read the file about the case in 1947.,8
SCULLY,Save me the trouble.,4
MULDER,"1947, family watches dad get dragged off into the woods, cops find dad with a few appendages gnawed off. Cops corner a large naked man in the woods and gun `im down. Autopsy shows human flesh and bones in the man's large intestine. A beast man. Requisition for a car please.",51
SCULLY,Is the autopsy report in here?,6
MULDER,"No, the original disappeared from the Patterson PD's files a few years after the incident. But there is a statement from the attending pathologist.",24
SCULLY,"Mulder it's the same story I've heard since I was a kid. It's a folk tale, a myth.",18
MULDER,"I heard the same story when I was a kid too, funny thing is, I believed it. Thanks Doreen. Fact is, we got a cannibalised body in New Jersey, someone or something out there is hungry.",36
