speaker,line,words
BILLY,Mom! Watch me!,3
LISA UNDERWOOD,"Okay, Billy!",2
BILLY,Mom! You're not watching!,4
BILLY,Mom!,1
LISA UNDERWOOD,Billy?! Billy?,2
LISA UNDERWOOD,Billy! Billy!,2
LISA UNDERWOOD,Billy! Billy! Billy!,3
LISA UNDERWOOD,My little boy... My Billy... Billy! Billy!,7
JOSH,Mom!,1
LISA UNDERWOOD,Hi. Josh. I was just coming in. They know you're supposed to wait.,13
JOSH,They're looking for you.,4
LISA UNDERWOOD,"Who? Who's looking for me? Hey, what is it?",9
JOSH,"Go look, Mom.",3
PRINCIPAL,"Mrs. Underwood, we tried to call you. You must've already left.",11
LISA UNDERWOOD,What is everyone staring at? What is going on?,9
LISA UNDERWOOD,Oh... Billy?,2
LISA UNDERWOOD,My beautiful boy. Billy? Oh... Oh... Oh...,7
LISA UNDERWOOD,"Oh, Billy.",2
SCULLY,"I'm just going to shine this light in your eyes, okay? You're doing great. See? Nothing to it.",18
DOGGETT,He won't speak?,3
SHERIFF SANCHEZ,"No, not even to his parents.",6
DOGGETT,"Are they here, his parents?",5
SHERIFF SANCHEZ,"Oh, they've been here around the clock. I took his prints... It's him. Boy should be a teenager by now, but look at him. Explain to me how that can be.",31
DOGGETT,"I can't say, Sheriff. I'm just here to find out who took him.",13
SHERIFF SANCHEZ,I talked to everyone at school and no one saw him come back or how. The boy just come out of the blue.,23
DOGGETT,Are those the case files?,5
SHERIFF SANCHEZ,"Oh, yeah. Plenty more where those came from. There's lots of files. There's just not much in them. We never even had a suspect.",24
DOGGETT,"Have them set them over there, would you.",8
SHERIFF SANCHEZ,Set those on that table.,5
SCULLY,"Okay. Well, what we've got here is a healthy seven-year-old boy who was born 17 years ago.",17
DOGGETT,And a healthy boy who won't speak.,7
LISA UNDERWOOD,Excuse me? Are you finished with Billy?,7
SCULLY,Mr. and Mrs. Underwood?,4
LISA UNDERWOOD,"Um, you're with the FBI...",5
SCULLY,"Yes. I'm Agent Scully, and this is Agent Doggett. We are, uh, investigating this case.",15
LISA UNDERWOOD,"It's a miracle, isn't it?",5
SCULLY,"Mrs. Underwood... whatever your son has been through, it has somehow affected his physical condition.",15
LISA UNDERWOOD,"So we've been told by every doctor here. We just want to take him home. After ten years, can we do that?",22
DOGGETT,Not yet. I want to talk to him first.,9
DOGGETT,"How you doing, Billy? My name's John. I'm gonna have a seat over here, is that okay? Is that all right?",21
DOGGETT,"Billy, I want you to know that you're not alone. I've talked to lots of other boys and girls who've been hurt just like you. Sometimes when they talk about it the hurt starts to go away. You want to talk about it, Billy?",44
DOGGETT,"You know, maybe you think bad things happened to you because you've been a bad boy... but I'm here to tell you, that's not true. The bad guy is the one who took you away and it's up to you and me to get the bad guy. See, 'cause as big and tough as I am, I can't do it alone. I need your help. Can you tell me about him, Billy? What's his name? What did he look like?",80
DOGGETT,"You remember this, don't you, Billy? Would you like to have that back?",13
LISA UNDERWOOD,What is he doing?,4
SCULLY,Uh...,1
DOGGETT,All I want is his name.,6
LISA UNDERWOOD,Who the hell do you think you are? He's only a little boy.,13
SCULLY,Mr. Underwood...?,2
SCULLY,You think this is a game?,6
DOGGETT,A serious game; one we have to win.,8
SCULLY,"Have you really worked kid cases before, Agent Doggett? Child abductions?",11
DOGGETT,"I worked the child abduction task force. I know the horror stories, but this kid can help us.",18
SCULLY,This isn't just a horror story. This is a biological impossibility.,11
DOGGETT,"Well, that's your area of expertise. I just want to put the person who did this out of business. Billy just didn't show up. He got away or was let go. And if he can talk, he can tell us by who. Or he can look at photos in the files and point to the man who did this so this doesn't happen to some other little boy.",68
SCULLY,You are ignoring the fact that he is still seven years old.,12
DOGGETT,"Failure to thrive. Isn-isn't that the term? I mean, aren't there diseases that delay puberty and so on?",18
SCULLY,I told you... he's not sick.,6
DOGGETT,Good. Then he can talk.,5
LISA UNDERWOOD,"We're home, honey. Safe at home.",6
LISA UNDERWOOD,"I'm going to go pay the sitter, Doug. You bring Billy in.",12
DOUG UNDERWOOD,"Are you glad to be home, Billy?",7
DOUG UNDERWOOD,"A lot's new here, son. You have a younger brother now. Josh. See that big dog out there with him? That's Sparky.",22
DOUG UNDERWOOD,Would you like to go play with him?,8
DOUG UNDERWOOD,"Sparky, stop it! Get down! What's gotten into you? Sparky! Sparky, hey! What's going on?",15
DOUG UNDERWOOD,Hey! Knock it off!,4
LISA UNDERWOOD,"What's the matter, Doug?",4
DOUG UNDERWOOD,"I don't know. The dog just went off... Sparky, what is wrong with you? Come on, let's go.",18
LISA UNDERWOOD,"Honey, it's all right. He just didn't recognize you, that's all. He's a nice dog, Sparky. He just doesn't realize that you're part of the family.",26
LISA UNDERWOOD,"But you are, Billy and we're just so glad that you're finally home.",13
SCULLY,"You going to sleep here, too?",6
DOGGETT,What time is it?,4
SCULLY,I spoke with the doctors who treated Billy. I looked at his charts.,13
DOGGETT,"And what, did you find something?",6
SCULLY,Yes and no. What showed up is that Billy is the same boy who was taken ten years ago.,19
DOGGETT,We know that.,3
