speaker,line,words
ORDERLY,Dr. Cabrera.,2
DR CABRERA,Where is he?,3
ORDERLY,He's down in trauma. They said you'd know what's wrong with him.,12
DR CABRERA,Who transferred him from ICU?,5
ORDERLY,"I did-- he was scheduled for, uh... … therapeutic plasmapheresis. They were prepping him. He went into shock.",18
DR CABRERA,What are his vitals?,4
ORDERLY,Not good. Pulse is 40. Blood pressure 80/50. His GCS is six.,12
DR CABRERA,Okay. Get on the phone to the FBI. There's an Agent Scully that should be notified.,16
ORDERLY,FBI?,1
DR CABRERA,This man is an FBI agent.,6
ORDERLY,What's wrong with him?,4
DR CABRERA,What's wrong with him is he's going to die.,9
DR CABRERA,Can you hear me? Mr. Skinner?,6
DR CABRERA,I'm not understanding. Can you speak up?,7
ORDERLY,What'd he say?,3
DR CABRERA,A name.,2
ORDERLY,He's coding on us. Clear.,5
ORDERLY,"Dr. Cabrera, clear. Dr. Cabrera!",5
DR CABRERA,Let him go.,3
SKINNER,Every minute of every day we choose. Who we are. Who we forgive. Who we defend and protect. To choose a side or to walk the line. To play the middle. To straddle the fence between what is and what should be. This was the course I chose. Trying to find the delicate balance of interests that can never exist. Choosing by not choosing. Defending a center which cannot hold. So death chose for me.,75
TRAINER,"Good aim! Good aim! Go easy on him, Slugger. I need him to lock up for me tonight, okay?",19
TRAINER,"Don't telegraph that left, Dre. Stevie Wonder would see that one coming. You're fighting the FBI now, Dre. Fight smart. Go!",21
SKINNER,Oh! Uh!,2
TRAINER,"Hey, Slugger. You okay? Slugger, can you hear me?",9
TRAINER,Talk to me. You all right? Slugger.,7
PERKY NURSE,Mr. Skinner. Mr. Skinner. Hi. You going to stick with us now?,12
PERKY NURSE,Do you remember what happened?,5
SKINNER,I was boxing. I must've gotten tagged.,7
PERKY NURSE,"Yes, you did. At least you didn't get your ear bit off. That's something, right? Dr. Plant will be with you in a minute.",24
SKINNER,Yeah. Skinner. Hello.,3
ELECTRONIC VOICE,Walter... Skinner.,2
SKINNER,Who is this?,3
ELECTRONIC VOICE,Have... you heard... the news? It's... in... you.,8
SKINNER,What is this?,3
ELECTRONIC VOICE,You... have... 24 hours... to go.,6
SKINNER,What is this? What do you want?,7
ELECTRONIC VOICE,"You... are... already dead. friendly older man, enters the room and rinses his hands quickly.)",15
DR. PLANT,"Mr. Skinner. Didn't expect to see you up and around. You must be feeling better. Can you take a seat on that table for me, please?",26
DR. PLANT,I'm Dr. Plant. I was here with you before. You probably don't remember.,13
SKINNER,No.,1
DR. PLANT,"Well, the good news is... your dilation's back to normal. Plus you still have both your ears.",17
SKINNER,I heard that one.,4
DR. PLANT,I'm going to release you. But I suggest that you rethink the boxing. You're not 20 anymore.,17
SKINNER,There's nothing wrong with me?,5
DR. PLANT,"Well, you got your bell rung. Other than that, I think you're fine. Might want to ice that bruise.",19
SKINNER,What bruise?,2
DR. PLANT,Right here.,2
SKINNER,How the hell did I get that?,7
DR. PLANT,Must've taken a hard one to the ribs. But there's nothing broken. No internal bleeding. Like I said... You'll live.,20
SKINNER,At least.,2
SKINNER,"What is it, Agent Mulder?",5
MULDER,"I just, uh... I thought I'd poke my head in and say hey.",13
SKINNER,: Hey.,1
MULDER,"What, are you sleeping one off?",6
SKINNER,"No, I was having trouble seeing. It's nothing. I just didn't think I should drive.",15
MULDER,"You going to be all right, sir?",7
MULDER,He's going to tell you he's all right.,8
SKINNER,That's because there's nothing wrong with me.,7
SCULLY,Not that I could tell if there was. Why are all the lights out?,14
MULDER,He's having trouble with his eyes. He's also got a nasty bruise on his ribcage.,15
SCULLY,What did you do?,4
SKINNER,It's nothing.,2
SCULLY,Says who?,2
SKINNER,The doctor who released me from the hospital.,8
MULDER,That was the second opinion. The first was unsolicited. A phone call at the hospital. A scrambled voice telling him he had 24 hours to live.,26
SKINNER,"That was somebody yanking my chain. Look, I got a clean bill of health.",14
SCULLY,"Hey, hey, hey. In the last 48 hours, did you eat or drink anything that tasted metallic or otherwise odd?",20
SKINNER,"Oh, come on. Are you thinking that I'm poisoned?",9
SCULLY,Did the doctor take your blood?,6
SKINNER,Yes. And it checked out.,5
SCULLY,"Well, if you were poisoned, it could have been overlooked.",10
SKINNER,"If it did, why call and tell me at the hospital?",11
MULDER,To scare you. See what you'd do. Who you'd turn to.,11
SKINNER,Oh. This is about you.,5
MULDER,Or about the X-Files.,4
SKINNER,"You are so paranoid, Mulder. You're not even on the X-Files anymore.",12
SCULLY,I know. But you are. You still supervise them.,9
MULDER,What happened today? Anything out of the ordinary?,8
SKINNER,I'm not going to play this game.,7
SCULLY,"Look, it could've been anything. It could have been the slightest touch, or a handshake.",15
MULDER,"This morning, you woke up...",5
SKINNER,I woke up.,3
