speaker,line,words
BILLY,It's just a damn passport photo. It's not the cover of 'Vogue'.,12
MARY,"There's no reason I have to look like hell in it, is there? Now settle down.",16
BILLY,We're on a schedule here.,5
MARY,I know we're on a schedule here.,7
BILLY,Act natural.,2
MARY,I'll be back in ten.,5
BILLY,Make it five. I'll be around back.,7
MARY,"Relax, Billy.",2
DRUGGIST,"Lower it just a bit. Yep, that's it. Yeah... big smile... yeah... hold it. Big trip you got planned?",19
MARY,"Oh, you know. Nothing special. Just good to have a passport.",11
DRUGGIST,"Oh, it looks like it's clearing up. Might be a nice day after all. It's just going to take a few minutes. That comes to $6.95.",26
MARY,Great. I left my money in the car. I'll be back.,11
DRUGGIST,I'll be here.,3
MARY,"Ow! Hey, you jerk!",4
MARY,"What? Billy? Billy, someone did something to me, Billy.",9
DRUGGIST,Shoot!,1
DRUGGIST,My God!,2
"LONG LAKE ROAD, NORTHERN MICHIGAN, 5",10 AM,2
MULDER,"What are your thoughts on that, Scully?",7
SCULLY,Have the local police been contacted by this woman's abductor? No demand for ransom?,14
MULDER,"No, unfortunately. It's going on three days.",7
SCULLY,Any additional leads?,3
MULDER,"No, no hair and fiber evidence either. The rain washed it all away. The autopsy did come back on the dead boyfriend, though. It's a puncture wound through the left eardrum and into the brain, possibly from a long needle or awl.",42
SCULLY,I'm still not sure how you and I figure into this investigation.,12
MULDER,Don't you see the photo?,5
SCULLY,I assume that was taken by whoever it was who abducted her.,12
MULDER,It was taken by a sixty-five year old druggist moments before she was abducted. That's a passport photo from a local drugstore. The druggist who took that photo is the last known person to have seen Mary LeFante. Only he claims that wasn't the photo he was taking. He says the photo he was taking was normal in every respect. He only came forward to the police when he heard the woman was missing.,74
SCULLY,"Well, whoever it was that took this photo was obviously privy to the woman's abduction.",15
MULDER,That is what you would think.,6
DRUGGIST,The damndest thing. Here it is just like I left it. It was under lock and key.,17
SCULLY,Is that where you keep it?,6
DRUGGIST,Yes.,1
SCULLY,Mind if I take a look?,6
DRUGGIST,"Yes, help yourself. At first I thought I did something wrong when I took the picture. You see, there's that piece of paper you have to pull off. You have to do that just right.",35
MULDER,I'm sure you did it just fine.,7
SCULLY,Your film's out of date.,5
DRUGGIST,Is that against the law?,5
SCULLY,"No, I was just making an observation.",7
DRUGGIST,"I don't get much call for passport photos, you know. The copy shop over at the mall does them cheaper. Excuse me. I sure hope you find that young woman, safe and sound.",33
MULDER,So which one of us gets to use the stun gun on Bruno Hauptmann back there?,16
SCULLY,"All right, so he doesn't exactly stand out as a suspect. Mulder, take a look at this. See this smeariness here. I'm thinking that it's heat damage. With the heater sitting under the film right there, the emulsion probably melted.",40
MULDER,So you think that would make it look like she posed screaming for a passport photo?,16
SCULLY,"Plus, the film is two years out of date.",9
MULDER,Oh.,1
SCULLY,"The, the photographic chemistry could have changed. The, the dyes... fade, they... all right, so what's your theory?",18
MULDER,I'm not sure I have a theory.,7
TROTT,Excuse me. You the two FBI agents?,7
MULDER,"Yeah, agents Mulder and Scully.",5
