speaker,line,words
GIRL,Hurry up!,2
CHILDREN,Hi!,1
MAN,All clear!,2
MULDER,Come on in.,3
SCULLY,What are you watching?,4
MULDER,Something that just came in the mail.,7
SCULLY,That's not your usual brand of entertainment. What is it?,10
MULDER,"According to the magazine ad I answered, it's an alien autopsy. Guaranteed authentic.",13
SCULLY,You spent money for this?,5
MULDER,"Twenty-nine ninety-five, plus shipping.",4
SCULLY,"Mulder, this is even hokier than the one they aired on the Fox network. You can't even see what they're operating on!",22
MULDER,"But it, it does look authentic. I mean, the setting and the procedures. I mean, it does look as if an actual autopsy is being performed, doesn't it?",28
SCULLY,"Well, technically, I don't know why they would be wearing gas masks.",12
MULDER,"Well, maybe it's this green substance they seem to be extracting from the subject. Can you identify that?",18
SCULLY,Olive oil? Snake oil? I suppose you think it's alien blood.,11
MULDER,"It's widely held that aliens don't have blood, Scully.",9
SCULLY,"I guess that begs the question, if this is an alien autopsy...",12
MULDER,"Where's the alien. But what, what's so intriguing to me is the striking lack of detail here.",17
SCULLY,"Well, What do you want for twenty-nine ninety-five?",8
MULDER,"No, that, that autopsy you saw on TV was so fake precisely because it tried to show too much.",19
SCULLY,And this is real because it doesn't?,7
MULDER,"Yes, and because, uh... Because of this.",7
SCULLY,Who's selling these tapes?,4
MULDER,"Some guy in Allentown, Pennsylvania. Claims he pulled it off the satellite dish at two in the morning.",18
SCULLY,Front door's been boarded up.,5
MULDER,Back door's been busted open. Hope nobody left the rat out.,11
SCULLY,"Mulder, in here. He's still warm.",6
MULDER,"Federal agent! Come on down. I got tired of losing my gun. Okay, now face the fence. Face the fence! What's your name? You speak english? Great. Give me the bag. Give me the bag. Okay, let's go. Let's go!",40
SCULLY,"Either they can't locate an interpreter, or the interpreter they located didn't interpret the instructions and got lost somewhere. I don't know which.",23
MULDER,Did you try the F.B.I. field office?,7
SCULLY,"Somehow, this is a tall request in Allentown this time of night.",12
MULDER,"Well, look at this... a beacon in the night.",9
SKINNER,"Agent Mulder, Scully.",3
SCULLY,"This is a surprise, sir.",5
MULDER,"You don't, uh, speak Japanese by any chance, do you?",10
SKINNER,"I wish I could, it might save us all some embarrassment.",11
SCULLY,What do you mean?,4
SKINNER,I'm up here with a federal attorney trying to sort out a little international mess. He said you made an arrest tonight.,22
MULDER,"A murder suspect, yeah.",4
SKINNER,"Yeah, I'm afraid you're gonna have to release him.",9
MULDER,What are you talking about?,5
SKINNER,"According to the Japanese Diplomatic Corps, the man you arrested is a high-ranking diplomat.",14
MULDER,"This man, sitting in here?",5
SKINNER,That's Kazuo Sakurai.,3
MULDER,"Oh, I didn't get his name. I was too busy getting my ass kicked.",14
SCULLY,What about the murder victim or the paperwork?,8
SKINNER,"It's all gonna be handled by some other agency. What are you two doing out here, anyway?",17
MULDER,Tracking down a video piracy thing.,6
SKINNER,"I suggest you keep your nose clean and head back to Washington, Agent Mulder... before someone takes another swipe at it.",21
SCULLY,"I don't know, Mulder, it just doesn't track. What would a Japanese diplomat be doing in that house with a dead man with his head stuffed in a pillowcase?",29
MULDER,Obviously not strengthening the international relations.,6
SCULLY,"Well, what do you want to do now, drop it?",10
MULDER,"No, I paid my twenty-nine ninety-five, Scully. I think I'm entitled to a few more answers, don't you think?",19
SCULLY,What are you doing?,4
MULDER,I just remembered a piece of evidence from the crime scene that I forgot to turn in.,17
SCULLY,What are those?,3
MULDER,They look like satellite photos. What would he be doing with these?,12
SCULLY,"What would he be doing with a list of Mutual UFO Network members in the greater Allentown area with the name Betsy Hagopian circled? Hagopian, Edna Cooper and their addresses down. Hagopian's name is circled. Mulder looks around, then the two agents look at each other.)",46
MULDER,"Maybe he was going to fit her for a pillowcase too. Why don't you stick around, get a motel room and check it out in the morning?",27
SCULLY,What are you going to do?,6
MULDER,"I'm going to go back to D.C. like a good boy, like Skinner told me to do, and show these to a few friends of ours.)",26
LANGLY,The name of the boat is the Talapus. Just got to love those German optics.,15
MULDER,So you're saying that's from a German satellite?,8
BYERS,"No, the optics are German. The technology is probably ours, but the satellite is most likely Japanese.",17
FROHIKE,Launched from South America.,4
MULDER,"Got to love that global economy, huh?",7
LANGLY,"Where'd you get this, Mulder?",5
MULDER,Japanese diplomat.,2
FROHIKE,"I'm surprised. The Japanese are very secretive about their espionage capabilities, and extremely careful with their intelligence data.",18
MULDER,What exactly are they spying on there?,7
BYERS,The Talapus was a salvage ship out of San Diego. They spent months looking for a Japanese sub that went down in World War II. It was rumored to be carrying a load of gold bullion.,36
MULDER,Did they find it?,4
LANGLY,"Not according to all the reports, but looking at this photo here, the ship never returned to San Diego.",19
MULDER,Why do you say that?,5
BYERS,"In the rest of these satellite photos, they track the ship through the Panama canal. All the way to Newport News, Virginia.",22
MULDER,The naval shipyard.,3
FROHIKE,But why would they go there?,6
MULDER,"Well, maybe what they found wasn't a Japanese sub.",9
DRIVER,"Good evening, Mister Sakurai.",4
SCULLY,"Hi, Betsy Hagopian?",3
LOTTIE HOLLOWAY,"No, I'm sorry, Betsy's not here right now.",8
SCULLY,"Is there some way that I can get in touch with her? I'm sorry, um... My name is Dana Scully.",20
LOTTIE HOLLOWAY,I know you.,3
SCULLY,"No, I think you must be mistaken.",7
LOTTIE HOLLOWAY,"We saw you. Penny? Penny, come here.",7
SCULLY,"I'm, I'm afraid I'm not who you think I am.",10
PENNY NORTHERN,"Oh, my God. She's one.",5
SCULLY,One what?,2
LOTTIE HOLLOWAY,One of us.,3
SCULLY,"There must be some kind of mistake, I, I work for the F.B.I., and I'm here conducting a murder investigation.",20
LOTTIE HOLLOWAY,A murder?,2
PENNY NORTHERN,Cathy? I'm here at Betsy's. Can you call the group and get everyone over here right away?,17
SCULLY,A man named Steven Zinnzser was murdered about two miles from here.,12
LOTTIE HOLLOWAY,"Penny, do you hear that?",5
PENNY NORTHERN,Steve Zinnzser was murdered?,4
SCULLY,Did you know him?,4
LOTTIE HOLLOWAY,He was a member of our chapter.,7
