speaker,line,words
AUSBURY,All in favour?,3
DEBORAH,Aye.,1
CALCAGNI,Aye.,1
AUSBURY,All right.,2
AUSBURY,"Starting Monday, the track around the athletic field will be Any other items before we call it a night?",19
CALCAGNI,"Yeah, um, I got wind that for the spring drama productions, Howard Roberts intends to put on Jesus Christ Superstar .",20
AUSBURY,You know how he is... Howard's just trying to do things the kids like.,14
CALCAGNI,My point exactly.,3
DEBORAH,Um... I don't think that play is appropriate for this high school.,12
VITARIS,"If he wants to be young, I have no problems with ""Grease"", or ""Annie"", or...",15
CALCAGNI,"Doesn't ""Grease"" have the ""F"" word?",6
AUSBURY,"Look, I'll talk to Howard. OK, let's adjourn till next week. Deborah, why don't you lead us in a prayer?",20
VITARIS,Jim -- the game is on.,5
CALCAGNI,It'll only take a minute. We've been... letting it slip.,10
AUSBURY,"Paul, why don't you get the door. Vitaris gets up, camera tracks him to the door then is ""shut out"" by him. Faint light is visible around door edges.",29
ALL,"In the name of the Lords of Darkness, rulers of the Earth, kings of the Underworld, I command the forces of darkness to bestow their infernal power upon me.",29
DEBORAH,Sein ist die Hand die verletzt,6
OTHERS,Sein ist die Hand die verletzt.,6
CAPTION,HIS IS THE HAND THAT WOUNDS!,6
DEBORAH,Sein ist der Ort genannt Hölle.,6
OTHERS,Sein ist der Ort genannt Hölle.,6
CAPTION,HIS IS THE PLACE CALLED HELL.,6
DEBORAH,May the black powers of our forefathers make us strong.,10
ALL,Hail. Hail the Lords of Darkness.,6
KATE,How much further? The boys answer simultaneously,7
JERRY,Up there a ways.,4
DAVE,Not far.,2
JERRY,"I heard the altar is a hollowed stump, just up here. OK, when they get freaked, you get Kate, I take Andrea. Those mittens are giving me a Gingrich.",29
DAVE,"OK. I need a personal object from everyone. All right. Now Andrea, you gotta stand over here and face Jerry... Like this.... Closer.",23
ANDREA,Why like this?,3
DAVE,"Well that's so... er... so we're calling the spirits up of every direction. OK now Kate, you gotta stand here and face me.",23
KATE,Do you really think someone used this place for black magic? Or is it just a rumour?,17
JERRY,C'mon Dave!,2
DAVE,"Sshh! In the name of the Lords of Darkness, rulers of the Earth, kings of the Underworld, rise, rise to this place. Ah... Azazal. Know ye all who dwell in the light of professed righteousness that the others who know the keys and the angels have opened the gate. A sound like groaning voices fills the air; Dave is startled, Kate looks scared. Andrea is scared -- she jumps to hug jerry for protection. Jerry simply grins. Kate and Dave are very uneasy, looking around. running around her feet. The others are obviously scared now. Still screaming, andrea runs off into the forest.",102
