speaker,line,words
DARNELL,There was blood everywhere. Whoever killed her is a real psycho.,11
TILLMAN,Murder weapon?,2
DARNELL,Seven stores in town carry strop razors.,7
TILLMAN,Have somebody check them out.,5
DARNELL,"Well, what about the press?",5
TILLMAN,"Just the basics. No mention of this ""sister"" thing to anybody.",11
DARNELL,Okay.,1
TILLMAN,I'm working on a homicide investigation. Come on.,8
TILLMAN,This what you want to talk about?,7
TILLMAN,It's not -- What?,3
INTERCOM,Sorry... coroner's on one.,4
TILLMAN,"Yeah, whattaya got, Reuben?",4
TILLMAN,Uh-huh.,1
TILLMAN,"Uh, hang on a second, will you, Reuben?",8
TILLMAN,"This address, ten o'clock tonight.",5
TILLMAN,It's a place we can talk.,6
SCULLY,Any cavities?,2
MULDER,I brush after every meal. Would you say they match?,10
SCULLY,"Well, there's a filling on the occlusal surface of the upper left bicuspid here and here and he's congenitally missing a lower left bicuspid here and here... Yeah, I'd say they're definitely a match. Who do they belong to?",39
MULDER,Special Agent Sam Chaney.,4
SCULLY,That name sounds familiar.,4
MULDER,"Chaney's a legend. Forty years before the Bureau started profiling violent criminals, Chaney and his partner Tim Ledbetter would work on their own time investigating what were then called ""stranger killings"" -- what are now called serial murders. They disappeared while investigating three murders in Aubrey, Missouri in 1942. Chaney's body wasn't found until two days ago by local detective, B.J. Morrow... a woman.",63
SCULLY,What's your interest in this case?,6
MULDER,"During their time, Chaney's and Ledbetter's ideas weren't very well received by their peers. Using psychology to solve a crime was something like, um...",24
SCULLY,Believing in the paranormal?,4
MULDER,Exactly. There's another mystery.,4
SCULLY,Which is?,2
MULDER,"Well, I'd like to know why this policewoman would suddenly drive her car into a field the size of Rhode Island and for no rhyme or reason dig up the bones of a man who's been missing for fifty years. I mean, unless there was a neon sign saying ""Dig Here"" --",51
SCULLY,I guess that's why we're going to Aubrey.,8
MULDER,"Yes, and also I've always been intrigued by women named B.J.",11
SCULLY,"Detective Morrow, exactly how did you discover the remains? in the ground; I proceeded to investigate and found the gravesite.",20
MULDER,"Well, the initial police report states that you couldn't explain your actions at the time. shocked by my discovery... I'm afraid I didn't clearly articulate exactly what happened for my initial report.",32
MULDER,What were you doing in the woods at that hour?,10
MULDER,And you left your car...,5
MULDER,Would you say that's uh... four or five hundred yards?,10
MULDER,"So from that distance, you could see a dog digging in this field at night?",15
TILLMAN,She was taking a shortcut through the woods to reach a phone. The path led her through the field.,19
MULDER,"Well, the report says she phoned in from the Motel Black just up the road there. That's not a very short cut.",22
TILLMAN,"It seems like you're more interested in how the missing agent was found than in how he got here in the first place. You don't, uh, suspect her, do you?",30
MULDER,"No, no, not at all. I would just like to ask Detective Morrow a few more questions.",17
MULDER,"Have you ever, um, have you ever had any clairvoyant experiences? Premonitions, visions, precognitive dreams, things like that?",18
TILLMAN,What the hell kind of question is that?,8
MULDER,Yeah.,1
TILLMAN,"Look, Agent Mulder, I don't mean to be rude, but we have a lot to do. If you have any further questions specifically pertaining to your investigation of this crime, please feel free to call. Come on, B.J.",38
SCULLY,These bones are in good condition. But I think the field may have been tilled shortly after Chaney was buried; there are small cuts on the top three ribs. I don't think they were made by an animal.,38
MULDER,"Listen to this, Scully. ""One must wonder how these monsters are created."" Chaney wrote this. ""Did their home life mold them into creatures that must maim and kill, or are they demons from birth?""",34
SCULLY,"Well, that's poetic but it doesn't help us much. What did he say about the 1942 homicides?",17
MULDER,"Well, the press called the murderer ""The Slash Killer."" His three victims were all young women aged twenty-five to thirty. He disabled them with a blow to the head.",29
MULDER,"He would carve the word ""SISTER"" on their chests and paint it on the wall with their blood. <SCULLY picks up another bone, a rib, and looks at it thoughtfully.)",30
MULDER,The victims bled to death. The murderer was never found.,10
SCULLY,"Mulder, these cuts on the ribs -- they could have been made by a razor.",14
MULDER,Can you make out a word?,6
SCULLY,"No, but we might be able to if we can find somebody in Aubrey who has a digital scanner.",19
SCULLY,I've scanned the images from the crime photo and the ribcage and loaded them to Quantico. It's gonna be a few more seconds before the hookup.,26
MULDER,I checked with the precinct mechanic. BJ's car was just tuned. She lied about experiencing engine failure.,17
SCULLY,"Mulder, I don't think BJ was in the woods that night because of engine failure.",15
MULDER,What are you talking about?,5
SCULLY,"Well, the Motel Black would have been the perfect meeting place -- away from town, away from his wife...",18
MULDER,What do you mean?,4
SCULLY,It's obvious BJ and Tillman are having an affair.,9
MULDER,How do you know?,4
SCULLY,A woman senses these things.,5
MULDER,Aw... pshaw.,2
SCULLY,"The image on the right is Chaney's ribcage. The one on the left was extrapolated from the crime photo of the Slash Killer's last victim. Now I need to enlarge the victim's ribcage in order to allow for gender difference. And now, we can compare them.",46
MULDER,Could he have carved out another word on his ribcage?,10
SCULLY,I'm searching for any matching pattern of cuts.,8
MULDER,"Uh, we may have. It seems Agent Chaney might have been a victim of the killer he was trying to catch. We're trying to determine if the cuts on his ribcage spell out a word right now.",37
MULDER,You all right? convulsively) Excuse me.,6
SCULLY,Feeling better? across SCULLY to get her own paper towel and begins to dry her face.),16
SCULLY,Things must be difficult for you now. I've had... feelings for people I've worked with. Interoffice relationships can be complicated... especially when he's married.,24
SCULLY,"You're pregnant, aren't you?",4
SCULLY,"No, not yet. mother only had one child. She told me about the nausea, but not about the nightmares.",19
SCULLY,"Nightmares? it feels familiar. There's a woman that's been hurt. There's a mirror... I see a man's reflection. I recognize his face, but I don't know it. What I remember most is the blood. There's a lot of blood.",39
SCULLY,Have you talked to anyone about these nightmares? I was pregnant... Brian would kill me if I told anyone.,19
SCULLY,What are you going to do?,6
SCULLY,"Well, BJ's pregnant, and Tillman's the father.",7
MULDER,"Um, I've approximated the pattern of the cuts to match up with letters. There's a 93% chance that this is the letter R . If we lower the probability to 79%, we get the letters I, E, and R.",38
SCULLY,"Well, it could be a word, or it could just be random slashes.",13
MULDER,"If we exhumed one of the Slash Killer's victims, we could do a CT scan to determine if the cuts were made by the same type of instrument.",28
SCULLY,"Well, that means getting a court order. It could take a couple of days. Maybe we could find a relative who could speed up the process.",26
MULDER,Excuse me?,2
MULDER,You're right.,2
TILLMAN,BJ?,1
TILLMAN,"What's going on here, BJ?",5
TILLMAN,Really? Then where'd you get these? These are crime scene photos. They were sealed. No one had access to 'em.,20
MULDER,I think you're mistaken. Those were shot in 1942.,9
TILLMAN,These are evidence of a homicide that occurred three days ago.,11
