speaker,line,words
JASON,You know what he's capable of. Please! McFarland's going to turn this into a witch hunt. And who do you think he's going to burn at the stake?,28
LUCAS,"Yeah, well you should have thought of that before you published your results.",13
JASON,"No, you should have come to me before you went to McFarland!",12
LUCAS,"I did, Jason, more than once, but you...",8
JASON,That's bull!,2
LUCAS,... you didn't want to hear anything I had to say. You never did.,13
JASON,So you deliberately went behind my back.,7
LUCAS,I did exactly... What? What?,5
OLD MAN,I need to talk to you.,6
JASON,"Excuse us, please.",3
OLD MAN,That street is dangerous.,4
LUCAS,"Right. Thank you. We'll be fine. Look, I'm not gonna lie about this.",13
JASON,I'm not asking you to lie.,6
LUCAS,Then what are you asking me to do?,8
OLD MAN,I've travelled a long way.,5
LUCAS,"Here, what, you want some money, is that it? Here. Here's a dollar, it's all I have.",17
OLD MAN,No. No. Listen to me!,5
JASON,Hey! Hey!...,2
OLD MAN,I'm trying to save your life.,6
JASON,... Hey! Take it easy. Calm down.,6
LUCAS,Let go!,2
SECURITY COP,What's the problem here?,4
LUCAS,This old guy is harassing me.,6
JASON,"No, he's just a little bit agitated.",7
OLD MAN,"No, he's going to die. at exactly 11:46. The bus...",10
SECURITY COP,"We're all gonna die, pop. Come on, let's go sleep it off.",12
OLD MAN,No!,1
SECURITY COP,Come with me...,3
OLD MAN,Jason!,1
SECURITY COP,... You'll feel better in the morning.,6
OLD MAN,Don't let him cross the street!,6
SECURITY COP,All right.,2
OLD MAN,"His papers, he won't see the bus! at 11:46!",9
SECURITY COP,"All right, into the car.",5
OLD MAN,Stop him! No! Jason!,4
JASON,How did he know my name?,6
LUCAS,How the hell should I know?,6
OLD MAN,Stop him! You've got to stop him! You don't have to die! You're gonna die! Stop him now! Stop him now!,21
JASON,"Lucas? Wait! Come on, man, give me a chance!",9
LUCAS,We have got nothing left to talk about.,8
JASON,Lucas!,1
LUCAS,Damn it!,2
JASON,Lucas! Lucas!,2
JASON,Lucas! No!,2
BUS DRIVER,What'd you do to him? You pushed him! You pushed him right in front of me! You killed him! What the hell did you do?,25
MULDER,"His name was Lucas Menand, a post-doctoral fellow at MIT. He was a bright and promising researcher, a life dedicated to science cut short by an unfortunate bus accident.",29
SCULLY,"Cause of death was massive head trauma, pronounced on site. But according to the bus driver, it was no accident?",20
MULDER,"He claims that Menand was pushed, by a suspect identified as Jason Nichols , an associate professor of biology as well as Menand's academic advisor.",24
SCULLY,"Says here in the police report they'd been seen arguing earlier that evening, but Jason Nichols has refused to tell police about what.",23
MULDER,"Hmmm... sounds like a motive, doesn't it?",7
SCULLY,"Between that and the bus driver's statement, why am I looking at this?",13
MULDER,Would you like to hear his alibi? I'd do it? who said it would happen! He warned Lucas about the bus! He knew the exact time and place! He tried telling us! He knew my name!,36
SCULLY,"That's his alibi, that some old man came and warned him that his colleague was gonna die?",17
MULDER,"Well, he goes on to tell a pretty convincing narrative and to give a rather detailed description of the old man.",21
SCULLY,"What was he wearing, a long black robe and carrying a scythe?",12
MULDER,"Well, not when campus security picked him up.",8
SCULLY,He was arrested?,3
MULDER,"Minutes before the accident, according to Jason Nichols. Packed into a security vehicle, trying to warn Nichols even as he was being hauled away.",24
SCULLY,Has anybody talked to him?,5
MULDER,No.,1
SCULLY,Has anybody talked to the campus security officer?,8
MULDER,Can't.,1
SCULLY,Why not?,2
MULDER,He's dead.,2
SCULLY,Of what?,2
"BOSTON MEDICAL EXAMINER'S OFFICE, 11",35 AM,2
AUTOPSY DOCTOR,I haven't been able to make a definitive determination as to cause or time of death. There's been some internal disagreement over how to proceed.,25
SCULLY,"You mean, with the autopsy?",5
AUTOPSY DOCTOR,"Yes... but mostly, rather to cut or to saw. You see why we didn't put him in refrigeration.",18
MULDER,Have you ever seen a body in such an advanced hypothermic state?,12
SCULLY,"Hypothermic? Mulder, this man's an icicle. Did you see this? His ear. It looks like something's been inserted in it.",20
