speaker,line,words
MICHELLE,"Monogehela. We’re en route with a male cardiac, age 62. ETA in 12.",13
HOSPITAL DISPATCH,Copy. ETA in 12. Crash unit standing by.,8
MICHELLE,"How’s he looking, Leonard?",4
LEONARD,Up to his ass in alligators.,6
MICHELLE,Is he going into arrest?,5
LEONARD,"No, he’s not.",3
MICHELLE,What did you do?,4
LEONARD,Aspirated his chest. He has a tension pneumothorax pressing on his heart. It just looked like a cardiac.,18
MICHELLE,Nice catch. How did you know?,6
LEONARD,Because he’s dying of cancer. It’s already eaten through one lung.,11
MICHELLE,"That’s amazing. How did you know, Leonard?",7
MICHELLE,Leonard? Leonard? Leonard?,3
MICHELLE,"Oh, God. Leonard.",3
MORGUE BOY,Hello?,1
MULDER,Pretty cozy. Who’d ever want to leave.,7
SCULLY,"Well, whoever happened to get locked in here last night, I guess.",12
MULDER,"That would be one Leonard Morris Betts, age 34. But it should probably be noted that when Mr. Betts arrived here last night he was sans head. He was decapitated when his ambulance crashed. He was an emergency medical technician for this hospital – a very good one, apparently. Slew of commendations, write-ups in the local paper.",57
SCULLY,What about the morgue attendant?,5
MULDER,"Somebody cold-cocked him and stole his clothes. He didn’t see who. No alarms tripped, no sign of a break in. It’s weird, huh?",23
SCULLY,"Mulder, what are we doing here?",6
MULDER,Did I mention that Mr. Betts had no head?,9
SCULLY,"Yes. So? I mean, you’re not suggesting that a headless body kicked his way out of a latched morgue freezer, are you? Are you? Because I think it’s obvious this is some kind of bizarre attempt at a cover-up.",39
MULDER,Meant to conceal what?,4
SCULLY,"My guess would be body snatching for profit. There’s a shortage of - of teaching cadavers at medical schools. An unscrupulous medical supplier might pay top dollar, no questions asked.",29
MULDER,"Yeah, but why take a headless one and leave so many top-dollar bodies behind?",14
SECURITY GUARD,Sir? Those video grabs you asked for? We,8
SCULLY,There’s your perpetrator wearing a stolen uniform.,7
MULDER,"Unfortunately, you can’t see very much on these. What - what’s all this stuff here?",14
SECURITY GUARD,Bad video. The security system isn’t exactly state-of-the-art.,8
MULDER,"Well, if this is our guy, what did he do with the corpse he stole?",15
SCULLY,"Well, maybe he got spooked and was forced to abandon it.",11
MULDER,They combed the facility. Where could he hide an adult body where it wouldn’t be found?,16
SCULLY,I’ll show you.,3
SCULLY,"All hospitals operate some form of medical waste processing. This unit disposes of surgical remains – amputations, excised tumors. They’re ground up and heated with microwaves and the result is a uh, sterile soot that’s used as road fill.",39
MULDER,"Well, then there’s probably nothing there for us to find.",10
SCULLY,"Well, that depends on how often they dispose of their waste. Hopefully, only once every few days. We’re in luck.",20
MULDER,"Are you sure about this, Scully? Because if you’re not sure I don’t see that there’s any reason to disturb all this stuff, just …",25
SCULLY,"Mulder, I think I’m going to need your help. Your arms are longer.",13
MULDER,Oh….. I think I got the toy surprise.,8
SCULLY,Leonard Betts.,2
MULDER,That’s his head. Where’s his body? There’s not enough room in here. Maybe he didn’t dispose of the body. Maybe he got it out of here somehow.,27
SCULLY,Why did he take the time to dispose of the head?,11
MULDER,I don’t know. Maybe there’s an answer here. Something we should check out.,13
SCULLY,"Well, we already know how he died. In an automobile accident. What more is there to know?",17
MULDER,"Maybe nothing, but it’s all we’ve got to go on right now. You should see if you can find a place where you can examine Betts’ head.",27
SCULLY,While you do what?,4
MULDER,Check out his house. I know how he died. I want to see how he lives.,16
SCULLY,Lived.,1
MULDER,Lived.,1
SCULLY,"Case number 226897, Leonard Betts. As remains are Remains show no signs of rigor mortis or fixed lividity. Nor do the corneas appear clouded which would seem inconsistent with the witnessed time of death now … 19 hours ago. I’ll begin with the intermastoid incision and frontal craniotomy then make my examination of the brain.",55
SCULLY,"Oh, God!",2
SCULLY,Mmm.,1
LANDLORD,This one here?,3
MULDER,"This one here, Thanks, I’ll lock up.",7
LANDLORD,Okay.,1
MULDER,Mulder.,1
SCULLY,"It’s me. Um, I’ve run into kind of a unique situation, here.",12
MULDER,What did you find?,4
SCULLY,"Uh, so far, not much. I uh, did a PET scan on Leonard Betts’ remains actually four times now, and each time the image has come out degraded uh, like it’s fogged somehow.",33
MULDER,Like the security footage.,4
SCULLY,"Well, this is cutting edge technology here, Mulder. The technicians say the machine is working perfectly. They also say the that only thing that could account for this kind of image distortion is some form of radiation, but I don’t see how or-or where it could be emanating from.",49
MULDER,What did your examination uncover?,5
SCULLY,"Well, I … I haven’t exactly performed an examination yet.",10
MULDER,Why not?,2
SCULLY,"Well. Because I, uh … I experienced an unusual degree of postmortem galvanic response.",14
MULDER,The head moved.,3
SCULLY,"It blinked at me. I mean, I - I know exactly what it is. It’s residual electrical activity stored chemically in- in the dead cells.",24
MULDER,Blinked or winked?,3
SCULLY,nan,1
MULDER,"You’re afraid to cut into it. Scully, you’re not saying that … that - that it’s alive, are you?",18
SCULLY,"No, I am certainly not saying that at all.",9
MULDER,"But has it crossed your mind that that it’s not quite dead, either?",13
SCULLY,What do you mean?,4
MULDER,"I’m standing here in Leonard Betts’ apartment. Whoever we saw in those video grabs, his clothes are strewn all over the floor. He made himself at home. Maybe he was home.",31
SCULLY,Leonard Betts?,2
MULDER,Yeah.,1
SCULLY,Without his head.,3
MULDER,Yeah.,1
SCULLY,"Mulder, I don’t even know how to respond to that.",10
MULDER,"Well, I’m gonna call the local PD and have them put the building under surveillance just in case whoever it is comes back. I’ll be in touch.",27
MULDER,Michelle? Michelle Wilkes?,3
MICHELLE,Yes?,1
MULDER,I’m Fox Mulder with the FBI. You’re the person on record who’s responsible for the disposition of Leonard Betts’ remains.,20
MICHELLE,"He didn’t have any family. No friends, either, as far as I could tell.",14
MULDER,Except you?,2
MICHELLE,"I liked him, but I wasn’t really his friend. He didn’t let people get that close. I’m not sure I could even call myself his partner. Mostly, I just stayed out of his way.",34
MULDER,What do you mean?,4
MICHELLE,Leonard was an amazing medical technician. He could diagnose illness better than any doctor I’ve ever seen. You know how they say some people can just look at you and tell you what’s wrong?,34
MULDER,Mm-hm.,1
MICHELLE,"Leonard could do that. Especially with cancer. I always told him he should have been an oncologist or something. He used to volunteer at the cancer ward – read to patients, stuff like that.",34
MULDER,Did you ever notice anything about him – anything odd?,10
MICHELLE,"No. Well, he never got sick. That was pretty amazing – doing what we do. He was the picture of health.",21
MULDER,Was he ever injured on the job?,7
MICHELLE,No. Never. I mean … until …,7
MULDER,"Oh, yeah.",2
MICHELLE,"I’m sorry. I don’t know what all this has to do with someone stealing Leonard’s body. I mean, it almost sounds like you’re investigating Leonard.",25
MULDER,"No, no. Thanks for bearing with my questions. I appreciate your time.",12
SCULLY,This procedure is called biopolymerization. It’s basically a high-tech mummification process. The remains are dipped in the epoxy and once it’s cured the specimen can be sliced for examination.,29
MULDER,Or you’ve got yourself a nice paperweight.,7
SCULLY,At any rate .. we should have some autopsy answers for you soon.,12
PATHOLOGIST,"I’m starting with an anterior slice from your Mr. Betts – one favoring the frontal lobe. Well, this is certainly strange.",21
SCULLY,What?,1
MULDER,Is something wrong with the image?,6
PATHOLOGIST,"In a manner of speaking. Here, see for yourself.",9
SCULLY,"Oh, my God. His entire brain looks like one giant glioma.",11
MULDER,He had cancer?,3
SCULLY,"He was riddled with it – I mean every - every cell in this sample. Every cell, essentially, in his entire head and in his brain was … was all cancerous. It’s completely pervasive.",33
MULDER,Could you live in this condition?,6
PATHOLOGIST,Live? This man would have been long dead before reaching such an extreme metastatic stage.,15
MULDER,"Well, how do you explain it?",6
PATHOLOGIST,Maybe the polymerization distorted the sample. Maybe we’re not really seeing what we think we’re seeing.,16
MULDER,Mmmm. Mm. Maybe we’re just seeing it clearly for the first time.,12
SCULLY,What are you suggesting?,4
MULDER,Let’s get a slice to go.,6
EMT 1,"Monongahela, 136 en route with male, age 20 not responding to CPR. Please advise. Dispatch, somebody pick up please. EMT 2 Mobile Catholic 208 to base. I know you’re up to your ass in alligators but it sounds like you patient may be in …",45
MICHELLE’S PARTNER,Michelle?,1
EMT 2,… anaphylactic shock,3
MICHELLE,Leonard?,1
EMT 2,… epinephrine,2
MICHELLE’S PARTNER,"Michelle, come on",3
EMT 1,"Ah, hold 208. Hey, that seems to be working. Good call, 208. Thanks for the tip.",16
EMT 2,No problem. Glad I could help.,6
BURKS,"Oh, wow! I’ve never worked with a sample of human tissue, before. What exactly were you looking to find?",19
MULDER,I’ll tell you if we find it.,7
BURKS,Excellent.,1
SCULLY,"Are you ever asked to defend this as a legitimate scientific process, Dr. Burks?",14
BURKS,Only if you’re not happy with the results.,8
MULDER,Chuck did some of the pioneering work in Kirilian photography in the US.,13
BURKS,"Although I prefer the umbrella term ""aura photography."" Basically, by applying high frequency electricity I am able to photograph an organism’s coronal discharge.",23
SCULLY,"""Coronal discharge?""",2
MULDER,"Coronal discharge, life force – the Chinese call it Chi. It’s an accepted fact in most eastern cultures.",18
SCULLY,"And the theoretical basis of holistic medicine, of acupuncture, but what is it’s application here?",15
MULDER,It may account for the fogging of your PET scan of Leonard Betts’ head.,14
BURKS,"You know, with this equipment I have been able to capture phantom images of whole leaves that were cut in half or the vestigial image of a lizard’s tail long after it’s been cut off … which, you have to admit is pretty cool.",44
BURKS,"Ah, looks like we got something here. Oh, yeah. Now I don’t know exactly what you’re looking for, but …. Oh, yeah. There’s definitely some kind of energy happening here.",30
MULDER,"Chuck, would you believe that this man’s head had been decapitated?",11
BURKS,"Oh, come on. No way.",5
MULDER,Way. Are we happy with the results?,7
MULDER,"I don’t know about you, Scully, but those sure as hell looked like shoulders to me.",16
SCULLY,I don’t even know how to explain that photo or even what it proves.,14
MULDER,"What if it proves that Leonard Betts is alive, somehow?",10
SCULLY,Mulder …,2
MULDER,You said that Betts’ tissue was riddled with cancer. Now what is cancer but normal cells growing rapidly out of control usually caused by some damage to their DNA.,29
SCULLY,I don’t know where you’re going with this?,8
MULDER,"Well, let me tell you. What if there was a case where the cancer was not caused by damaged DNA – where the cancer was not a destructive or an aggressive factor, but was rather the normal state of being?",40
SCULLY,"Well, even if that were possible, he’s been decapitated.",9
MULDER,"What if this man’s life force – his Chi, whatever you want to call it, somehow retained a blueprint of the actual man himself? Guiding rapid growth not as cancer, but as regeneration?",33
SCULLY,You think that Leonard Betts regrew his head?,8
MULDER,The fluid that I found in Betts’ bathtub was povidone iodine. It’s often used by lab researchers on reptiles and amphibians to aid regeneration. We both know salamanders have grown entirely new limbs – regenerated.,35
SCULLY,"Salamanders ore one thing, but no mammal possesses that kind of regenerative power. I mean, there isn’t a creature walking this earth that can regrow its head.",27
MULDER,"Worms. You cut a worm in half, you get two.",10
SCULLY,"Mulder, they’re worms.",3
MULDER,"I’m just saying it’s not unheard of in nature, that’s all.",11
SCULLY,"Well, unheard of or not, someone is going to great lengths to dispose of the evidence.",16
MULDER,"Well, maybe Betts is trying to protect his secret.",9
SCULLY,"Scully … Yeah … Okay ..Great. Thanks. Well, apparently, Leonard Betts did have some secrets -- one of them being that he had an alter ego named Albert Tanner.",28
MULDER,Who?,1
SCULLY,"I had Danny run the fingerprints. Two names came up. The second one was Albert Tanner. But, unlike Leonard Betts, Albert Tanner has a living relative – Elaine Tanner, his mother, who just happens to live here in Pittsburgh..",39
MULDER,Huh.,1
SCULLY,Elaine Tanner?,2
ELAINE,Yes.,1
SCULLY,"I’m Agent Scully. This is Agent Mulder, we’re with the FBI.",11
ELAINE,"Oh, what can I do for you?",7
SCULLY,Is your son Albert Tanner? We’d like to ask you some questions.,12
ELAINE,Please excuse me for a second. I’ve got something on the stove.,12
MULDER,Scully.,1
SCULLY,"Mrs. Tanner, is this your son?",6
ELAINE,"Yes, that’s Albert.",3
SCULLY,We know this man as Leonard Morris Betts. Are you familiar with that name?,14
ELAINE,No.,1
MULDER,Do you know if your son ever used any other names for himself?,13
ELAINE,Why are you asking me about him?,7
SCULLY,"Mrs. Tanner, are you aware that your son has recently dies?",11
ELAINE,"What do you mean ""recently?""",5
MULDER,When did your son die?,5
ELAINE,Six years ago. He was killed in an automobile accident. Why?,11
SCULLY,Would it be possible to get a copy of the death certificate or some form of verification?,17
ELAINE,Of course.,2
MULDER,Confused yet?,2
SCULLY,Yeah.,1
MICHELLE,"Excuse me. Um, I’m looking for and EMT, the man driving unit 208?",13
EMT,"The new guy. Yeah. 208’s over there. He just went off shift, but you might catch him.",17
MICHELLE,Thanks. Leonard? Leonard?,3
MICHELLE,"Oh, my God! It can’t be. How can it be? Leonard, is it you?",14
LEONARD,"Hey, Michelle. It’s okay. It’s okay. I just wish you hadn’t found me, that’s all.",15
MICHELLE,What are you talking about? Leonard?,6
LEONARD,"I’m sorry, I’m sorry. I’m sorry.",6
GUARD,"Hey! You, there! Hold it! Stop! Stop where you are!",10
GUARD,"Stay there … Son of a bitch. Ronnie? Oh, pick up, man.",12
RONNIE,Go ahead.,2
GUARD,We got a situation in the parking lot. This guy just attacked some woman. She’s up in the ambulance parking area.,21
GUARD,Better get a doc down here right away. I’ll check on that guy.,13
MULDER,Siskel or Ebert? What’s the story?,6
SCULLY,"Michelle Wilkes was murdered, but, uh, we wouldn’t know that if the security guard hadn’t witnessed it.",17
MULDER,Why is that?,3
SCULLY,I found a spent autoinjector in the grass. She was given a lethal dose of potassium chloride. It’s an electrolyte found naturally in the body and a coroner doesn’t usually check for it.,33
MULDER,"Betts was here, Scully. She must have discovered that and then he had to kill her to protect his secret.",20
SCULLY,"Well, the security guard did ID him as her attacker. He worked as an EMT, but his coworkers said his name was Truelove.",23
MULDER,Do you know how this man escaped? He tore off his thumb because he knew he could re-grow another one.,20
SCULLY,"Mulder, it just doesn’t work that way.",7
MULDER,But is it unimaginable? Is Betts’ ability to regenerate any greater a leap forward than our ancestors’ ability to communicate with language or to walk upright?,26
SCULLY,"But, but language, evolution – I - it’s a process of steps, not leaps.",13
MULDER,"Recent evolutionary theory would disagree. What scientists call ""punctualism"" or ""punctual equilibrium"" – it theorizes that evolutionary advances are cataclysmic, not gradual. That evolution occurs not along a straight, graphable line, but in huge fits and starts and that the unimaginable happens in the gaps – the gap between what we are and what Leonard Betts has become.",58
SCULLY,What you’re describing is someone so radically evolved that you wouldn’t even call him human.,15
MULDER,"On the other hand, how evolved can a man be who drives a Dodge Dart?",15
SCULLY,"Oh, my God. Myeloid Sarcoma, Epithelial Carcinoma – these are all cancerous tumors. This is surgical waste that’s been tagged for disposal. What do you think he wanted with them?",30
MULDER,"You may not want to know. Scully, there’s a great possibility that Leonard Betts not only is cancer",18
SCULLY,But that he needs it for survival? So you’re saying that this is …?,14
MULDER,Snack food. Wouldn’t it make sense that evolution or natural selection would incorporate cancer – the greatest health threat to our species as part of our genetic makeup?,28
SCULLY,Why do I think that Charles Darwin is rolling in his grave right now.,14
MULDER,Ask yourself: Why is Leonard Betts an EMT? Why does he regularly visit cancer wards? Access.,16
POLICEMAN,"The car’s registered to one Elaine Tanner, 3108 Old Bank Road.",11
SCULLY,Betts’ mom.,2
MULDER,Do you think Mom knows her dead son is tooling around in her car?,14
SCULLY,Elaine Tanner? We have a warrant to search the premises.,10
SCULLY,"Mrs. Tanner, We know that your son is alive and that you’re in contact with him. You need to tell us where we can find him. Last night, he murdered a woman in cold blood. By lying to protect him, you are considered an accessory to murder.",47
MULDER,Can you tell me what you use this for? It’s a pretty big bottle. Do you get a lot of cuts?,21
ELAINE,"When my son was eight years old, there were two boys who picked on him because he was different. He just ignored them. He knew he was better than they were. One day, they cornered him walking home. Beat him up. He didn’t even try to fight back – just lay there taking the blows. So, I don’t believe you when you tell me he killed anyone. But if he did, he had his reasons.",75
SCULLY,"What reasons, Mrs. Tanner?",4
ELAINE,"God put him here for a purpose. God means for him to stay, even if people don’t understand. And that’s all I’ve got to say.",25
LEONARD,"Excuse me. I’m sorry, but you’ve got something I need.",10
MULDER,Scully?,1
SCULLY,Did you find something?,4
