speaker,line,words
SCULLY,"One day, you'll ask me to speak of a truth - of the miracle of your birth. To explain what is unexplained. And if I falter or fail on this day, know there is an answer, my child, a sacred imperishable truth, but one you may never hope to find alone. Chance meeting your perfect other, your perfect opposite - your protector and endangeror. Chance embarking with this other on the greatest of journeys - - a search for truths fugitive and imponderable. If one day this chance may befall you, my son, do not fail or falter to seize it. The truths are out there. And if one day you should behold a miracle, as I have in you, you will learn the truth is not found in science, or on some unseen plane, but by looking into your own heart. And in that moment you will be blessed - and stricken. For the truest truths are what hold us together, or keep us painfully, desperately apart.",163
TAGLINE,THEY'RE WATCHING,2
WAITRESS,Hey. Tall coffee with milk?,5
SCULLY,"Yes, thanks.",2
SCULLY,"And can I get a warm-up, please?",7
SCULLY,"I've resisted contacting you for reasons I know you continue to appreciate. But, to be honest, some unexpected dimensions of my new life are eating away at any resolve I have left. I'm lonely, Dana, uncertain of my ability to live like this. I want to come home. To you, and to William.",53
PATTI,Shhh-shhh.,1
SCULLY,"I am physically shaking right now seeing your words. Wishing it were you speaking them to me. I want so badly to see you too, but you are still not safe here.",32
SCULLY,"The child's mother, she was just here. Where did she go?",11
WAITRESS,I think that's her out there.,6
PATTI,Excuse me.,2
PATTI,I'm sorry. I'm sorry.,4
DOGGETT,Can we talk to you a second?,7
REYES,It's about Agent Mulder.,4
SCULLY,What about Mulder?,3
DOGGETT,We got a guy contacting us through intelligence channels. He keeps saying he wants to talk to Fox Mulder only he won't say why.,24
SCULLY,"Well, who is he?",4
REYES,We don't know. He always covers his tracks. But this morning we finally got him to tip his hand. He says he has highly classified military files.,27
SCULLY,Files on what?,3
DOGGETT,"These bio-engineered soldiers we've all come in contact with. So-called super-soldiers. The same ones threatening Mulder's life, forcing him to live underground.",22
SCULLY,What does he want with Mulder?,6
DOGGETT,"He wants to give him the names of these super-soldiers, and Mulder's the only person he'll give them to.",19
SCULLY,"Well, even if this was a good idea I don't know how to contact him.",15
SCULLY,I'm sorry about that. I believe that last class we were covering petechia and evidence of death by -,18
DOGGETT,Agent Scully.,2
DOGGETT,What the hell are you doing?,6
SCULLY,I'm trying to teach a class.,6
DOGGETT,You understand what we're being offered here? If we know who these super-soldiers are we can go after them. This is somebody giving us a way that can make it safe for Mulder to come home.,36
SCULLY,That's the operative word here - somebody. Somebody that we don't know.,11
DOGGETT,And you don't want to check it out.,8
SCULLY,What I don't want is Agent Mulder's life to be endangered any more than it already is.,17
DOGGETT,How long are you going to do this?,8
SCULLY,"Do what, Agent Doggett?",4
DOGGETT,Refuse to trust me... or anybody. How else you going to get him home?,14
PATTI,Leave us alone.,3
MAN ON THE STREET,I am not going to do this.,7
PATTI,Get away. Get away from us. Leave us alone.,9
MAN ON THE STREET,She's coming with me.,4
PATTI,What are you doing?,4
SCULLY,"Do you need help, ma'am?",5
PATTI,No. Don't...,2
SCULLY,Hey.,1
PATTI,Don't take her with you.,5
MAN ON THE STREET,No. I'm not letting you have her.,7
SCULLY,Do you need me to call the police?,8
PATTI,Don't go. Don't go! Please.,5
SCULLY,Ma'am? Are you all right?,5
SCULLY,Come on in. The phone's over there.,7
PATTI,I don't know if it's such a good idea. Making out a police report.,14
SCULLY,"Well, you've obviously got a problem. I saw you this morning at the cafe. Is he your husband?",18
PATTI,Yeah.,1
SCULLY,It's okay. I understand. I mean... it's hard enough caring for a child.,13
PATTI,"You don't have anyone, do you?",6
SCULLY,No. But I wish I did.,6
PATTI,Maybe he'll come back.,4
SCULLY,Do you have anywhere to go?,6
PATTI,No.,1
SCULLY,"I'm going to get you a blanket and something hot to drink, all right?",14
PATTI,Thank you.,2
SCULLY,My name's Dana.,3
PATTI,I'm Patti.,2
REYES,What do you have?,4
DOGGETT,This source of ours decided to give my cell phone a call tonight. I ran a trace.,17
REYES,Did you get a number?,5
DOGGETT,"No, but I got a node. A sector of six City blocks. The area's pretty vacant, except for this building here.",21
REYES,"Say this source is for real, and this is Mulder's chance to come home. We spook the spook, and maybe that chance goes away. Or worse, it drives Mulder deeper.",30
REYES,Where are you going?,4
DOGGETT,Take a little look into his car.,7
REYES,I'll say it again - what we risk is compromising Mulder's return.,11
DOGGETT,I don't plan on getting caught.,6
MAN ON THE STREET,Good evening. How are you?,5
SHADOW MAN,Good. You?,2
SHADOW MAN,Your wife and kid?,4
