speaker,line,words
MAN,AAAAAAAAAAAHHHHHHHHHHHH!!!!!!!,1
FLIGHT ATT,"Excuse me, Sir. Where is the passenger who was sitting here?",11
SEATMATE,He’s been gone since I woke up. I assumed he was in the restroom.,14
FLIGHT ATT,"Please take your seat, Sir. We’re about to land. Sir, we’re landing any minute now. Sir? Sir?",17
FLIGHT ATT,AAAAAAAAHHHHHHHHH!!!!!,1
SKINNER,Come in. Thank you for getting here so quickly.,9
SCULLY,There’s not much traffic at this hour.,7
SKINNER,"Agent Scully, this is Dr. Simon Bruin. He’s with the Philadelphia office of the Centers for Disease Control.",18
BRUIN,"A pleasure, Dr. Scully.",4
SKINNER,How familiar are you with the series of kidnappings that have taken place in Philadelphia?,15
SCULLY,"Only what I’ve read in the Herald. Uh, that four young men have gone missing over the past three months --- all of them African-American.",24
SKINNER,A joint FBI-Philadelphia PD task force has been working around the clock ----- but there have been no leads to speak of... until last night.,24
SCULLY,What happened last night?,4
SKINNER,"Owen Sanders, then man most recently reported missing, was found dead near a construction site.",15
SCULLY,How was he killed?,4
SKINNER,"That’s just it, Agent Scully. He wasn’t. There was no evidence indicating homicide.",13
SCULLY,Has a cause of death been determined.,7
SKINNER,No. But I’ll let Dr. Bruin give you his thoughts on that.,12
BRUIN,This was taken last night less than an hour after Sanders’ body was found.,14
SCULLY,"I’m sorry, I thought you said that Owen Sanders was black.",11
BRUIN,He was.,2
SCULLY,I’m not sure I follow.,5
BRUIN,See for yourself. Owen Sanders was a perfectly normal young black man.,12
SCULLY,I assume you’re going somewhere with this.,7
BRUIN,The depigmentation we are seeing may actually be characteristic of a disease... an apparently fatal one.,16
SCULLY,So you don’t think these men are victims of a crime at all.,13
BRUIN,"It’s my opinion, Dr. Scully, this investigation should begin and end under a microscope.",14
SKINNER,Dr. Bruin’s hope was that someone with a solid medical background like yourself could make a quick and decisive analysis.,20
SCULLY,"Case number 2139318537. Subject is a black male, 19 years in his skin, hair and eyes. The appearance of which suggests albinism, though the bleaching of the irises indicates a violent and unexplained cellular reaction to a vector or an environment.",41
MULDER,Hey. I heard you were down here slicing and dicing. Who’s the lucky stiff?,14
SCULLY,His name was Owen Sanders. He was reported as the fourth kidnap victim in Philadelphia until his body turned up last night looking like this.,25
MULDER,"There’s a Michael Jackson joke in here somewhere, but I can’t quite find it.",14
SCULLY,I have been requested to determine what leeched the pigment from his body.,13
MULDER,Requested by whom?,3
SCULLY,The Centers for Disease Control.,5
MULDER,The CDC in a kidnap case?,6
SCULLY,"Well, they believe that the uh, the case has been mislabeled. That this man and the others may have fallen prey to a disease or a pathogen.",27
MULDER,Based on what other evidence?,5
SCULLY,"There were no external signs of trauma or defense wounds and uh, his wallet was still full of cash.",19
MULDER,"That’s interesting. What, uh, what sort of disease is this?",10
SCULLY,I don’t know. There are conditions like vitiligo which attack melanocytes and prevent the manufacture of melanin in the skin. Auto immune disorders which are not yet clearly understood.,29
MULDER,So this man died of a disorder. He and four other young black men who conveniently contracted the disease in succession and then disappeared without any explanation whatsoever.,28
SCULLY,"Well, it’s very possible that they have already turned up but because of the depigmentation there may have been a problem with identification, so I have reissued descriptions of John Does to area morgues and ERs.",36
MULDER,"Scully, has it occurred to you that this might just be a...a little PR exercise?",15
SCULLY,I’m sorry?,2
MULDER,To divert attention from the fact that young black men are dying and nobody seems to be able to bring in a suspect? The perception being that nobody cares.,29
SCULLY,"Mulder, not everything is a labyrinth of dark conspiracy, and not everybody is plotting to deceive, inveigle and obfuscate.",19
MULDER,nan,1
SCULLY,nan,1
MULDER,Did you lift any forensic evidence from the body?,9
SCULLY,"Yes, there’s hair, skin, and fiber behind you on the counter. What are you doing?",15
MULDER,I’m going to join the snipe hunt.... if you don’t mind.... before the body count rises.,16
MAN,Mr. Aboah? Anyone home? Samuel Aboah?,6
ABOAH,Yes?,1
MAN,I’m Marcus Duff. Remember me? Your immigration counselor. We have an appointment to go over your naturalization petition.,18
ABOAH,Please.,1
DUFF,"Thank you. We could, ah, use a little light in here to fill out the petition. Maybe you could open a window, or something.",24
DUFF,"I guess that works. Have a seat, Samuel. This is a little complicated. So..... You okay? You look ill. You got a fever or something?",25
ABOAH,No.,1
DUFF,"I know how lonely it is. Believe me..... being in a strange place far from your family. But once you become a US citizen I can help you bring over every brother, sister, aunt, uncle, and cousin. It all starts today, Samuel. Know what I’m saying?",46
ABOAH,Thank you.,2
MULDER,Agent Pendrell. Thanks for turning this materials analysis around on such short notice.,13
PENDRELL,Shouldn’t we wait for Agent Scully? Just so I won’t have to repeat myself.,14
MULDER,She’s not coming.,3
PENDRELL,Why not?,2
MULDER,She had a date.,4
MULDER,"Breathe, Agent Pendrell. It’s with a dead man. She’s doing an autopsy. You said you found something?",17
PENDRELL,"Yeah, asbestos fibers. Not much there. And I didn’t think there was much of anything either among the vegetable debris, all local soils, pollen, etc. ‘til I came across this. We had to go online with a botanist at UVN to determine what it was.",45
MULDER,"Well, it looks like some kind of thorn.",8
PENDRELL,"It’s a seed, actually. But nothing you’ll find at your local nursery. Adenia Volkensii.",14
MULDER,Help me out.,3
PENDRELL,It’s from a rare species of passionflower. It’s a rare night blooming plant indigenous to only certain parts of West Africa.,21
MULDER,"How could something this small travel 5,000 miles around the world and wind up on Owen Sanders?",17
PENDRELL,That I couldn’t tell you.,5
MULDER,It contains a cerebropathic glycoside. Does that mean anything to you?,11
SCULLY,"If I’m correct, it’s a cortical depressant that works on the higher centers of the brain.",16
MULDER,Is it lethal?,3
SCULLY,In large enough quantities it might be. Larger than anything contained in a single seed.,15
