speaker,line,words
TRANSIT COP PHILBRICK,"I'm on the Clay Street platform. Got a fare-jumper. White male, shaved head, 20s. Possible 10-13.",16
TRANSIT COP PHILBRICK,"Officer Philbrick, all clear.",4
DEPUTY CHIEF KARRAS,"Deputy Chief Karras, Transit Police. This is Lieutenant Bianco. You're Scully and Doggett, right?",14
SCULLY,Yes. Is the assessment team here?,6
DEPUTY CHIEF KARRAS,"Downstairs, waiting 45 minutes. Where the hell have you two been?",11
DOGGETT,Agent Scully needed to examine the body of the victim first.,11
DEPUTY CHIEF KARRAS,Who's missing the picture here? I got lots of people who can examine the body. What I need from the FBI now is a time frame.,26
DOGGETT,A time frame?,3
DEPUTY CHIEF KARRAS,"One of the main arteries of the Boston Public Transport System has been closed for exactly 11 hours and four minutes. My phone is ringing off the hook right now with calls from the press. I got 100,000 pissed-off commuters who were late to work this morning who are going to be even more pissed off if they can't get home. And I got one extremely pissed-off mayor paying me to do one thing-- keep the damn trains running.",79
SCULLY,"Sir, se appreciate the pressure that you're under, but...",9
DEPUTY CHIEF KARRAS,No. It's you guys better kick it in the ass. The afternoon rush starts in five hours. Do what you've got to do but this line is going back in operation,31
AT 4,00 P.M.,2
SCULLY,I'm afraid you can't do that.,6
DEPUTY CHIEF KARRAS,"Oh, yes, I can.",4
SCULLY,You've got a dead man who's got over 1/3 of his body tissue completely eaten away and until we figure out how and why that tunnel cannot be reopened.,29
LT. BIANCO,"We understand the FBI's need to do a thorough investigation, but as I see it the facts of this case are actually pretty simple.",24
SCULLY,Simple?,1
LT. BIANCO,The train briefly lost power during which time an assailant killed a Boston Transit cop. That man is still at large.,21
DOGGETT,An assailant using what?,4
LT. BIANCO,"Acid, lye... your examination of the victim must've told us something.",11
SCULLY,"No, it didn't, that's the thing. Until we culture the tissue and run the proper tests we're not going to know what killed him or if it can infect others.",30
LT. BIANCO,The centers for disease control had robotic sniffers in the tunnel all night. They found no trace of biological or chemical agents. So let's clear this up. What we're looking for is a man-- a cop-killer. Single suspect.,38
DOGGETT,At least that's your cover story.,6
DOGGETT,That's what you're telling the press.,6
DEPUTY CHIEF KARRAS,"The question is can you get me the killer or an explanation in less than five hours? Because hell or high water, the subway reopens at 4 PM sharp. Now let's go.",32
DEPUTY CHIEF KARRAS,"Steven Melnick, Transportation Authority Chief Structural Engineer. He built this tunnel.",11
MELNICK,I only oversaw construction of it four years ago. I know every square inch down there.,16
LYLE,"Dr. Hellura Lyle. Special pathogens branch, CDC.",7
SCULLY,We were told you folks said that the tunnel was free of pathogens.,13
LYLE,"Well, I guess I'm just here for the moral support.",10
DEPUTY CHIEF KARRAS,We're just covering our bases.,5
LYLE,What base are they covering?,5
DEPUTY CHIEF KARRAS,Agent Scully is a medical doctor. Who they tell me has a lot of experience with equivocal deaths.,18
MELNICK,"Equivocal? Hey, I mean you're dead or you're not, right?",10
SCULLY,Deaths for which there may be many explanations or for which an explanation may be hard to find.,18
LYLE,What about you?,3
DOGGETT,I'm just a good shot.,5
LT. BIANCO,"Well, good. Now that we're bosom buddies, let's get this show on the road.",14
DOGGETT,Do you need some help with that?,7
SCULLY,No. You're going in without me.,6
DOGGETT,What?,1
SCULLY,"I don't know what kinds of game are being played, but I'm going to be much more effective analysing the situation from up here.",24
DOGGETT,"Yeah, but I'm just tag along here. This is your thing. You've got all the experience.",16
SCULLY,"You've got capable people with you, Agent Doggett. What I need down there are eyes and ears.",17
DOGGETT,Okay. I'll be your eyes and ears. But I wish somebody would tell me what the hell I'm supposed to be looking for.,23
SCULLY,"Third rail's powering down. You're clear to enter the subway floor and as long as you stay on this line there should be no risk of accidental shock or electrocution. You copy that, Agent Doggett?",35
DOGGETT,"Yep, we're on the tunnel floor. Hope you got yourself a nice clear picture, Agent Scully.",16
SCULLY,We got you every step of the way.,8
(IN THE TUNNEL,The members of the team look hot and uncomfortable. They all have a light sheen of sweat on their bodies.),20
HELLURA LYLE,"Ooh, it feels like Atlanta in August.",7
DOGGETT,"Yeah, it's the middle of winter. How come it's so hot down here?",13
MELNICK,They shut down ventilation last night. Normally you have almost a million cubic feet of fresh air per minute pushing through here but now we're in a sweatbox.,28
LYLE,"Aren't we lucky? Hot, sticky and crawling in the dark. All so every commuter in Boston can get home to watch Survivor II.",23
DOGGETT,I wonder why they shut down the ventilation if it's a man we're supposed to be looking for.,18
LT. BIANCO,"You doubt that so much, Agent Doggett, why bring a gun?",11
SCULLY,"Agent Doggett, you still reading me down there?",8
DOGGETT,"Like a songbird, Agent Scully.",5
STEVEN MELNICK,"My shirt, my neck... Get it off!",7
LT. BIANCO,What's going on?,3
STEVEN MELNICK,Something's burning! Something's burning!!,4
LT. BIANCO,"Just, just hold still...",4
SCULLY,What just happened?,3
DOGGETT,"I don't know. He's got a burn on his neck, silver-dollar sized.",12
DOGGETT,You get seepage down here?,5
MELNICK,"Yeah, constantly. This line was tunneled through landfill adjacent to the harbour. It's a part of the Big Dig.",19
LYLE,There was a puddle 20 yards back.,7
DOGGETT,"You hear that, Agent Scully?",5
SCULLY,Yeah. Ask Dr. Lyle if she can get a sample.,10
DOGGETT,We need you to get a sample.,7
LYLE,"Okay, I'm on it.",4
DOGGETT,Maybe it's not a man we're looking for but some sort of toxic leak.,14
LT. BIANCO,We were told there are no contaminants down here.,9
LYLE,Tell her I'm sending this.,5
LYLE,We're transmitting.,2
DOGGETT,"You online, Agent Scully?",4
SCULLY,"Yeah, I got it. I'm getting a reading... Sample analysis is showing carbon, bromide, boron and calcium.",17
LYLE,It's just seawater.,3
SCULLY,Let me get on the phone. Maybe I can get a molecular analysis.,13
DEPUTY CHIEF KARRAS,"Four hours, Agent Scully.",4
LT. BIANCO,Take it easy.,3
MELNICK,Agent Doggett!,2
DOGGETT,What? What is it?,4
LT. BIANCO,There's somebody in the tunnel.,5
DOGGETT,"All right, let's go find him.",6
LYLE,Open this line in four hours passengers will get more than just a ride-- they'll get a steam bath to boot.,21
LYLE,W…what are you doing?,4
MELNICK,"If this guy was going to shoot me he already had his chance. Besides, I'm sweating like a pig.",19
DOGGETT,"Mr. Melnick, what's this?",4
MELNICK,It's a tunnel from the old system. Been shut down for years.,12
DOGGETT,"You see this, Agent Scully? You have this on your graphic?",11
SCULLY,Yeah. It's a fork in the line.,7
DEPUTY CHIEF KARRAS,That line is obsolete. It's been gutted and decommissioned.,9
DOGGETT,"How far from here to where the train lost power, Agent Scully?",12
SCULLY,It's about a mile up the main tunnel.,8
DEPUTY CHIEF KARRAS,He's going to waste valuable time going in there.,9
SCULLY,Agent Doggett.,2
SCULLY,Agent Doggett...,2
DOGGETT,I'm just taking a look.,5
LT. BIANCO,"All right, let's get out of here.",7
DOGGETT,Mr. Melnick what's your call? You think there's any good reason to pursue this section?,15
MELNICK,Lots of places to hide in here.,7
DOGGETT,Dr. Lyle?,2
LYLE,"Agent Doggett, look out!",4
SCULLY,"Agent Doggett, what happened? Can you hear me?",8
DOGGETT,Yeah.,1
DOGGETT,"Nah, give me a minute. What hit me?",8
LYLE,"Well, he came at you like some kind of phantom.",10
SCULLY,What did? Agent Doggett.,4
MELNICK,Would you call that equivocal?,5
DOGGETT,Agent Scully...,2
SCULLY,"Uh, okay, I see it. Um, I'm going to need some data.",12
DOGGETT,Agent Scully needs some data.,5
LYLE,I'm already on it.,4
LT. BIANCO,I think this is the guy that killed Officer Philbrick.,10
LYLE,I'm transmitting some photos.,4
DOGGETT,"Here comes your data, Agent Scully.",6
SCULLY,"Oh, my god.",3
LT. BIANCO,Where you going?,3
MELNICK,I think I just saw something.,6
DOGGETT,What's the problem?,3
LT. BIANCO,There's no problem. This man fits the description called in by my transit cop. We found what we were looking for. Let's get him wrapped up and go home.,29
MELNICK,See it? There's something on the floor.,7
DOGGETT,"Agent Scully, we got bodies. Looks like three males. Agent Scully?",11
SCULLY,"Yeah, I see them. Can you get any closer?",9
DOGGETT,Smell's a little overpowering. They've been here for a while. Looks like someone wrapped them up and stashed them down here.,21
SCULLY,Can you get them uncovered?,5
DOGGETT,Look like squatters from the way they're dressed. I'm not sure I want to touch these.,16
SCULLY,I see signs of the same tissue degradation we saw in the other victims. We may have a contagion here after all.,22
LT. BIANCO,What did she say?,4
DOGGETT,"Dr. Lyle, down here.",4
LYLE,Oh...,1
DOGGETT,The CDC may be wrong.,5
LYLE,Somebody's over here!,3
SCULLY,Agent Doggett?,2
DOGGETT,Whatever she saw... What did you see?,7
LYLE,Somebody out here just took off.,6
DOGGETT,I don't see where.,4
LT. BIANCO,"Look, we're done down here. Let's get this show on the road.",12
SCULLY,Agent Doggett...,2
DOGGETT,"Hold it, Lieutenant.",3
SCULLY,"Agent Doggett, if there's somebody else down there you're going to need to find him.",15
DEPUTY CHIEF KARRAS,"What are you doing, Agent Scully? Get those people out.",10
SCULLY,"""Those people"" just found three dead bodies and I want to know what happened to them.",16
DEPUTY CHIEF KARRAS,"Look, they are in an obsolete, decommissioned tunnel. I'll get a crew down in there tonight after rush hour.",19
SCULLY,You don't understand. They could be infected and contagious.,9
DEPUTY CHIEF KARRAS,With what? Seawater? You are being irrational here. The CDC says there are no contaminants. I'm going to take their word on it.,23
SCULLY,"Then, who are those dead men and how did they die?",11
DEPUTY CHIEF KARRAS,Probably tunnel rats. Squatters attacked by the same man who killed my transit cop.,14
SCULLY,"Then take a look at the man who fits the description of your killer, okay?",15
SCULLY,"Just look at his injuries, sir. He died the same way. There is something down there and I am not going to risk bringing it up here before I figure out what it is!",34
DOGGETT,Agent Scully...,2
SCULLY,Yeah?,1
DOGGETT,What do you want us to do?,7
