speaker,line,words
SOLDIER,"Come on, let's go. Move, move! Move! Let's go. Outside.",10
MAN #1,"Move it, move it, move it.",6
SOLDIER,"Go! Let's go. Come on, come on. Let's go, let's go!",11
MAN #1,"Let's go! You, move it, come on!",7
SOLDIER,"Outside, everybody outside. Hurry, hurry! Let's go! Come on, get in, get in.",13
MAN #1,Hurry up!,2
SOLDIER,"Let's go, let's go.",4
MAN #1,"You, hold it, get up, get up!",7
MAN #2,"Get them moving. Fast, fast, fast, come on.",8
MAN #1,All the way in the back! It's clear!,8
MAN #2,Fan out!,2
SOLDIER,"All right, let's get everyone.",5
MAN #1,"Turn around, face forward! Turn around and face the other way! Now!",12
SOLDIER,Fire!,1
SCULLY,Mulder? Answer me!,3
MULDER,"Aw, damn it.",3
SCULLY,I want to know what's on that train.,8
X,It doesn't matter now.,4
SCULLY,"Our government is operating a secret railroad. They put something on that train in West Virginia, something living.",18
X,What more is there to know?,6
SCULLY,What the Japanese have to do with it. How a man named Ishimaru is involved.,15
X,That I don't know.,4
SCULLY,"Don't tell me you don't know, you smug son of a b...",12
X,There are limits to my knowledge.,6
SCULLY,I don't have time for your convenient ignorance.,8
X,What were you going to do? Shoot me? Just like the men that shot your sister?,16
SCULLY,You know them too?,4
X,You want to know what's on that train? Who killed your sister? You find out what they put in your neck.,21
SCULLY,The implant.,2
X,It holds more than I could ever tell you. Maybe everything you need to know.,15
MULDER,"Excuse me. I need your assistance. I'm a federal agent, my name is Mulder.",14
CONDUCTOR,You need my assistance?,4
MULDER,I need access to that quarantine car you picked up in West Virginia.,13
CONDUCTOR,"Sorry, can't help you.",4
MULDER,"I'm a federal agent, sir. I need you to open that car.",12
CONDUCTOR,"I would if I could, but I don't have access myself. We pick these cars up from time to time. Whatever they're carrying, they never let us know.",28
MULDER,"Well, somebody's got to be able to get in that car.",11
CONDUCTOR,"We've got a doctor on board, came on back at Queensgate. He might have something to do with that, I saw him back there, checking the door.",27
MULDER,What's his name?,3
