speaker,line,words
PHIL,Bobby!,1
PATTI,Phil ….,2
PHIL,"I’ve had it with that kid, Patti.",7
PATTI,I’ve already talked to him.,5
PHIL,"Yeah, like he ever listens.",5
PHIL,You hear me calling your name? Get up.,8
BOBBY,What are you doing?,4
PHIL,You think this is why I wake up and go to work every day -- So you can sit around on your ass?,22
BOBBY,What did I do?,4
PHIL,"What’d you do? You never do anything, that’s the problem. What kind of a loser are you going to turn out to be? Put your boots on.",27
PHIL,You don’t leave my tools out in the rain. Tools are for work. They cost money.,16
BOBBY,"Fine, I’ll put it away.",5
PHIL,After you’re finished. Pick it up. I’m not going to let your mother watch you grow up to be some kind of a jerk.,24
BOBBY,"Fine, I’ll put it away …Phil.",6
PHIL,No way. You’ll finish the job … Now.,8
BOBBY,Get away from me! Get away from me now!,9
PHIL,Bobby! Bobby! Where are you going?! Bobby! Come back here!,10
PHIL,Come here! Bobby! Bobby! Bobby! Bobby? Bobby?,7
PATTI,Bobby?! Bobby?!,2
SCULLY,"12 pounds, 9 ounces.",4
MULDER,All that came out of his stomach?,7
SCULLY,Most of it. The small amount in his lungs is what killed him.,13
MULDER,"Is it possible that he took the term ""mud pie"" literally?",11
SCULLY,"Well, I’m sure if Mr. Rich were alive he would find some humor in that. According to his police report, Mr. Rich was a man who could tell a joke. He grew up here. Worked the same fields for 20 years. Well liked around town. Funny he should turn up murdered.",51
MULDER,Is that what you’ve concluded?,5
SCULLY,I have concluded is that this man’s head was held forcibly down in the Michigan mud just a little too long. Most likely by his stepson who was named in the report as Bobby Rich. Age 16.,37
MULDER,"Well, according to the same report the coroner had to hire a backhoe to remove the body, which was buried completely in a standing vertical position.",26
SCULLY,There is some indication that his stepson may have dug the hole and that a recent rainstorm may have helped turn it into a muddy trap.,26
MULDER,That was some rainstorm.,4
SCULLY,They say it rained 400 inches a day.,8
MULDER,"Now that sounds like an exaggeration, don’t you think?",9
SCULLY,Would you like me to show you how he may have done it?,13
MULDER,"How a 6’4"" 250-pound man was buried alive in less than five minutes by a 16-year-old kid whose classmates lovingly refer to as ""Dork-weed?""",24
SCULLY,He may have had an accomplice.,6
MULDER,"""Ich bin ein auslander."" ""I am an outsider."" You know, when Kennedy told the Germans ""Ich bin ein Berliner"" he was actually saying ""I am a cocktail sausage.""",28
BOBBY,Who’s Kennedy?,2
MULDER,"I’m not … I’m not here to accuse you of anything, Bobby.",12
BOBBY,What are you here for then?,6
MULDER,I want to hear your story.,6
BOBBY,I tried to help. I couldn’t.,6
MULDER,"Well, the police aren’t entirely convinced that that’s the truth.",10
BOBBY,So what the hell am I supposed to do about it? They want me to confess so they have someone to blame.,22
MULDER,"Right. But you see, you’re not making it very easy for them to believe otherwise. You understand that?",18
BOBBY,What can I say? Everybody knows I hated him.,9
PATTI,They were real close when Bobby was little. Always kidding around and stuff. But Bobby sort of got into that teenage stage – He don’t want to listen to nobody.,30
SCULLY,And it came to a head last night?,8
PATTI,Phil was late coming home. He’d been stressed out ‘cause of the blight and stuff.,15
SCULLY,What do you mean?,4
PATTI,His nut trees all got a disease. And Bobby don’t help things out with his attitude and stuff.,18
SCULLY,Did Phil instigate what happened?,5
PATTI,It’s hard to tell what starts these things. Phil could be stern – just like his own father was to him. But I never saw him raise his hand.,29
BOBBY,"When I saw him lying in the mud, I mean, I half expected him to pull me in. Like he had planned it or something.",25
MULDER,Did he ever hurt you?,5
BOBBY,"Phil? He used to get off shoving me around, yeah.",10
MULDER,Did you ever shove him back?,6
BOBBY,He’s twice as big as me.,6
MULDER,That’s why some people thought you might have dug the hole. Or attacked him when he fell in the hole because he was down there.,25
BOBBY,"Well, that’s their problem, isn’t it?",6
MULDER,You remember what was going through your head at the time?,11
BOBBY,I guess … I felt he had it coming.,9
PATTI,He was kneeling over Phil – struggling real hard and stuff.,11
SCULLY,Could you tell that he was definitely trying to help him?,11
PATTI,It seemed that way to me.,6
SCULLY,"You know, there’s a strong chance the police are going to arrest your son for murder.",16
PATTI,I don’t see how.,4
SCULLY,"But if they do, and if there’s evidence of abuse that you’re not coming forward with, it could hurt his chances.",21
PATTI,"I know everything happens for a reason, but I still don’t see no reason for this.",16
SCULLY,"They’re all dying. According to Bobby’s mother, that’s a big reason why her husband blew up. His hazelnut orchard was hit with a blight.",24
MULDER,So he pounds the kid. And the kid pounds back. Is that what she told you?,16
SCULLY,"Well not in so many words. Actually, she won’t admit to any abuse in the house. I suspect she’s just trying to move on and protect what family she’s got left.",31
MULDER,Kid says his stepfather teed off on him regularly.,9
SCULLY,That’s his excuse?,3
MULDER,"No, that’s his explanation. He says he’s innocent.",8
SCULLY,What do you think?,4
