speaker,line,words
RONNIE,Help me! Somebody help me! Help! That guy's gonna to kill me! Help!,13
SCULLY,Mulder?,1
MULDER,Look at that. Huh... Huh?,5
MULDER,"Oh, shi...",2
SCULLY,Mulder--,1
MULDER,Don't. Don't even start with me. I know what I saw.,11
SCULLY,Skinner wants our report in one hour. What are you going to tell him?,14
MULDER,What do you mean what am I going to tell him? I'm going to tell him exactly what I saw. What are you going to tell him?,27
SCULLY,I'll tell him exactly what I saw.,7
MULDER,"Now, how is that different? Look, Scully, I'm the one who may wind up going to prison here. I got to know if you're going to back me up or what.",31
SCULLY,"First of all, if the family of Ronnie Strickland does indeed decide to sue the FBI for -- I think the figure is $446 million -- then you and I both will most certainly be co-defendants and second of all... I don't even have a second of all, Mulder. $446 million. I'm in this as deep as you are and I'm not even the one that overreacted. I didn't do the... with the thing.",72
MULDER,I did not overreact. Ronnie Strickland was a vampire.,9
SCULLY,Where is your proof?,4
MULDER,"You're my proof. You were there. OK, now you're scaring me. I wanna know exactly what you're gonna tell Skinner.",20
SCULLY,"Oh, you want our stories straight.",6
MULDER,"No, no, no, I didn't say that. I just want to hear it the way you saw it.",18
SCULLY,I don't feel comfortable with that.,6
MULDER,"Prison, Scully. Your cell mate's nickname is going to be Large Marge. She's going to read a lot of Gertrude Stein.",21
SCULLY,All right.,2
MULDER,"All right, start at the beginning.",6
SCULLY,"The very beginning? Fine. Yesterday morning... when I arrived at work, you were, uh... characteristically exuberant.",16
MULDER,Hope you brought your cowboy boots.,6
SCULLY,You want us to go to Dallas?,7
MULDER,"Yee-haw! Actually, a town called Chaney, about 50 miles south of there, population 361... by all accounts, very rustic and charming, but as of late, ground zero the locus for a series of mysterious nocturnal exsanguinations.",36
SCULLY,Exsanguinations? Of whom?,3
MULDER,How does that grab ya?,5
SCULLY,Is it a...?,3
MULDER,"Dead cow! Exactly. Specifically, a dead 900-pound Holstein. Its body drained of blood as was this one,... this one, this one, this one, and so on. Six, all in all --approximately one a week over the past six weeks.",39
SCULLY,Is there any sign of --?,5
MULDER,Two small puncture wounds on the neck?,7
SCULLY,I wasn't asking that.,4
MULDER,Too bad. We got 'em. Check it out.,8
SCULLY,"Well, these may be syringe marks. Their placement meant to emulate fangs. Such ritualistic blood-letting points towards cultists of some sort, in which case... What?",25
MULDER,"Yeah, that's probably it, satanic cultists. Come on, Scully.",9
SCULLY,You're not gonna tell me you think it's that Mexican goat sucker thing.,13
MULDER,"El Chupacabra? No, they got four fangs, not two, and they suck goats, hence the name.",16
SCULLY,"So, instead, this would be...",5
MULDER,Classic vampirism.,2
SCULLY,Of a bunch of cows.,5
MULDER,"And one dead human last night - a vacationer from New Jersey. Come on, we got to go.",17
SCULLY,Why the hell didn't you tell me that from the beginning?,11
MULDER,Lock the door on your way out.,7
SCULLY,"The town of Chaney is too small to maintain a morgue facility. As such, we made our way to the Peaceful Slumbers funeral home in order to examine the body of one Mr. Dwight Funt, recently deceased. It was there that we were met by a representative of local law enforcement, Sheriff...",52
HARTWELL,Lucius Hartwell. You the FBI agents?,6
MULDER,"Yes. I'm... Agents Mulder and... uh... Scully. What do you say, we go take a look at your victim.",19
HARTWELL,"Yeah, by all means. After you.",6
MULDER,"Come on, Scully, get those little legs moving. Come on.",10
HARTWELL,Boy.,1
HARTWELL,Here we go.,3
MULDER,Nice threads.,2
SCULLY,No exam has been done?,5
HARTWELL,"No, ma'am. He's just like we found him in the motel room. Once I heard you folks were interested I figured we'd best leave it up to the experts.",29
MULDER,Your satanic cultists have some sharp little teeth.,8
HARTWELL,What satanic cultists?,3
MULDER,"Go ahead, tell him your, uh, ""theory.""",7
SCULLY,"Well, my theory has evolved. Basically, I think that we're looking for someone who has seen one too many Bela Lugosi movies. He believes he is a vampire, therefore...",29
HARTWELL,They act like one. Yeah. Yeah. That makes a whole lot of sense. I think she's right.,17
MULDER,What about the fang marks?,5
SCULLY,"Well, someone so obsessed might well file down their incisors. I think that a moulage casting should help us make an identification.",22
HARTWELL,"Moulage casting, that's a good idea. Now... now, isn't there some kind of disease that makes a person think that they're a vampire?",23
SCULLY,"Well, there is a psychological fixation called hematodipsia which causes the sufferer to gain erotic satisfaction from consuming human blood.",20
HARTWELL,Erotic. Yeah.,2
SCULLY,"Mmm. There are also genetic afflictions which cause a heightened sensitivity to light, uh, to garlic -- porphyria, xeroderma pigmentosum.",19
HARTWELL,"You really know your stuff, Dana.",6
MULDER,Dana?! He never even knew your first name.,8
SCULLY,You're gonna interrupt me or what?,6
MULDER,No. Go ahead..... Dana.,4
SCULLY,Anyway... that's when you had your big... breakthrough... whatever.,9
HARTWELL,"Agent Scully, you really know your stuff.",7
MULDER,"Sheriff, you say this man is exactly as you found him?",11
HARTWELL,"Yes, sir, to the letter.",5
MULDER,Have you noticed that this man's shoes are untied?,9
HARTWELL,"Yeah, they sure are.",4
SCULLY,"Mulder, what's your point?",4
MULDER,"This means something. Sheriff, do you have an old cemetery in town off the beaten path, the creepier the better?",20
HARTWELL,"Uh, yeah.",2
MULDER,Take me there now.,4
SCULLY,Mulder...,1
MULDER,"Scully, we're going to need a complete autopsy on this man, the sooner the better.",15
SCULLY,"Whoa, whoa, whoa, whoa. What am I even looking for?",10
MULDER,I don't know.,3
SCULLY,He does that.,3
MULDER,"Come on, Sheriff Hartwell.",4
HARTWELL,Ma'am. LATER,2
SCULLY,"4:54 PM, begin autopsy on white male, age 60, who is arguably having a worse time in Texas than I am... although not by much. I'll begin with the ""y"" incision. Yee-haw. LATER",33
SCULLY,"Heart weighs 370 grams, tissue appears healthy. Left lung weighs 345 grams, tissue appears healthy. Large intestine... 890 grams, yada yada yada. LATER",23
SCULLY,"Stomach contents show last meal close to the time of death, consisting of... pizza. Topped with pepperoni, green peppers, mushrooms... mushrooms... That sounds really good.",25
SCULLY,Having completed the autopsy I checked into the Davey Crockett Motor Court.,12
MULDER,The name of it was actually the Sam Houston Motor Lodge.,11
SCULLY,Chloral hydrate.,2
MULDER,What?,1
SCULLY,What the hell happened to you?,6
MULDER,Nothing. Chloral hydrate?,3
SCULLY,"Yeah. That thing that you didn't know that you were looking for -- chloral hydrate -- more colorfully known as knockout drops. I found it in abundance when I sent the tox screen in on our murder victim. Now, seriously, Mulder. What happened to you?",43
MULDER,Nothing. Who slipped him the mickey?,6
SCULLY,"My... ""theory?"" Your vampire. He found it necessary to dope poor Mr. Funt to the gills before he was able to extract his blood... Probably did it to the cows, too.",31
MULDER,What kind of vampire would do that?,7
SCULLY,Exactly.,1
MULDER,We got another dead tourist. You got to do another autopsy.,11
SCULLY,Tonight? I just put money in the magic fingers!,9
MULDER,I won't let it go to waste.,7
SCULLY,"This one's my room, Mulder. Don't get mud everywhere.",9
MULDER,"Yeah. Yeah, yeah, yeah, yeah. Okay. OUTSIDE",7
RONNIE,"Excuse me, ma'am, did you order a pizza?",8
SCULLY,Yeah. The guy in there'll pay for it.,8
SCULLY,"Foregoing both dinner and sleep, I was soon back at the funeral home examining one Mr. Paul Lombardo from Naples... Florida. Heart... lung... large intestine. As with the previous victim, it appears that the subject was most likely incapacitated with chloral hydrate, and then exsanguinated. The drug was either injected or ingested. I'm not sure which. Scully. Hello? Hello? Where was I? Stomach contents. Stomach contents include... pizza... Chloral hydrate's in the pizza. The pizza guy. Mulder!",77
SCULLY,Mulder?,1
MULDER,That's it?,2
SCULLY,"Well, luckily, I'd gotten there in time. I mean, though you were drugged, you were... more or less unharmed.",19
SCULLY,Mulder? Are you okay?,4
MULDER,Who's the black private dick who's a sex machine with all the chicks? Shaft! Can you dig it? They say this cat Shaft is a bad mother... Shut your mouth! Talkin' 'bout Shaft.,33
MULDER,I did not!,3
SCULLY,"Long story short. Though my first four shots obviously missed Ronnie Strickland entirely, with my fifth I was able to shoot out a tire on his car, forcing him to escape on foot. I left you behind and I entered the woods in pursuit. I assumed that you were incapacitated. Then I heard screaming. When I arrived in the clearing, I found that you had caught up with him first and had... over reacted. And that his vampire teeth were fake.",81
MULDER,That's what you're going to tell Skinner?,7
SCULLY,"Well, I'm going to argue that we caught a killer -- an utterly non-supernatural killer, but a killer nonetheless. And that your zeal to catch up with him was augmented by the chloral hydrate you were given.",36
MULDER,You are afraid to tell the truth.,7
SCULLY,Excuse me?,2
MULDER,"That's not the way it happened at all. I mean, what are you afraid of? That if you tell it the way it really happened, that you'll look like an idiot, like me?",33
SCULLY,Mulder? Why don't you tell me the way you think it happened? Starting at the beginning.,16
MULDER,You're damn right. Yesterday morning began like any other morning. You arrived at the office characteristically less than exuberant.,19
MULDER,I hope you brought your cowboy boots.,7
SCULLY,Why are we going to Dallas?,6
MULDER,"Actually, it's a little town just south of there called Chaney, Texas. They've had some incidents down there recently, which I think you'll agree, are pretty unusual.",27
SCULLY,Like what?,2
MULDER,"Well, I-I brought some slides with which to better illustrate. Here we go.",13
SCULLY,It's a dead cow.,4
MULDER,It's actually six dead cows. And here's the really interesting thing...,11
SCULLY,Why am I looking at six dead cows?,8
MULDER,"Um, well, because of the manner in which they died. All six were mysteriously exsanguinated.",15
SCULLY,And?,1
