speaker,line,words
FARRADAY,"When I began our field research here, these frogs were thriving. Since then, the adult population's dropped to fewer than 200. If you don't take protective measures, in a few years, the perenhis cenesaphelo will be extinct here.",38
BAILEY,"Frog populations are declining all over the globe, Dr Farraday. No one knows why. You can't possibly place them all on the endangered species list.",25
FARRADAY,"You'd find a way for the cute, furry little mammals we were talking about.",14
BAILEY,"Regardless, your study remains inconclusive. Speculative at best. You've provided no concrete evidence that frog depopulation is the exclusive result of human impeachment.",23
FARRADAY,A frog holocaust is currently being executed Dr Bailey and man is the executioner.,14
BAILEY,You're the biologist Dr Farraday. You've never heard of survival of the fittest? .,13
FARRADAY,"Don't forget that rule also applies to mankind. You can't turn your back on nature, or nature will turn her back on you!",23
BAILEY,"Damn it, where could it be.... .",6
SCULLY,Nature's calling. I think we should pull over soon.,9
MULDER,Did you really have to bring that thing?,8
SCULLY,"You wake me up on a Saturday morning, tell me to be ready in five minutes, my mother is out of town, all of the dog sitters are booked, and you know how I feel about kennels. So unless you want to lose your security deposit on the car, I suggest you pull over.",54
MULDER,I think I'm lost anyway. I've got to stop and ask for directions.,13
SCULLY,I know I'm lost as to why you're so interested in this missing persons case.,15
MULDER,Dr Bailey works for the US Forestry Service. That makes his disappearance a federal case.,15
SCULLY,"It's not jurisdiction that I'm questioning, Mulder.",7
MULDER,"Dr Bailey's not the first person to go missing from Heuvelman's Lake recently. Two weeks ago, a Boy Scout Troop was out here, fox hunting, their troop leader wandered off to relieve himself, and hasn't been seen or heard from since.",41
SCULLY,So you think that there's a serial killer at large?,10
MULDER,The operative word being large.,5
SCULLY,What are you leaving out?,5
MULDER,What makes you think I'm leaving anything out?,8
SCULLY,"Most missing persons cases are not that uncommon, Mulder. Why this one warrants us flying halfway across the country and driving for two hours is a total mystery. . Oh, tell me you're not serious?",34
SCULLY,"According to the Sheriff's report, you were the last person to see Dr Bailey alive.",15
FARRADAY,That's what they tell me.,5
SCULLY,I understand you argued over an endangered species petition.,9
FARRADAY,Bailey was the worst kind of hypocrite. Closest he ever came to commuting with nature was subscribing to National Geographic.,20
SCULLY,"You sound bitter, Dr Farraday.",5
FARRADAY,"Of course I'm bitter. The man wrote off three years of carefully collected data in a two hour inspection, which doesn't mean I plotted his demise. Well, that is what you are suggesting, isn't it?",35
SCULLY,"Well, aside from having a motive, you don't seem too upset by any of this.",15
FARRADAY,You expect me to cry for one man when an entire species is perched on the brink of extinction?,19
MULDER,"Dr Farraday, you know the wildlife living around this lake just as well as anybody, don't you?",17
FARRADAY,I'd say that's accurate.,4
MULDER,Are you aware of any indigenous species that's capable of attacking a human being?,14
FARRADAY,Yes. Another human being.,4
MULDER,"Aside from that, is there a creature that comes to mind...",11
FARRADAY,Has anyone ever told you two you have a great problem coming to the point?,15
MULDER,Okay then. In your work have you come across any evidence that lends support to the existance of this creature they call Big Blue?,24
FARRADAY,"See, this is what always happens. This is how it starts.",11
MULDER,What?,1
FARRADAY,"The deflection, sleight of hand. See, whenever an issue requires any real thought, any serious mental effort, people turn to UFO's, and sea serpents and sasquatch. Afternoon talk shows and tabloid TV. They've reduced our attention span to the length of a sound byte. So that soon our ability to think will be as extinct as a ranas sanasephela frog.",60
MULDER,I'll take that rambling diatribe to mean that you don't believe in the existance of such a creature.,18
FARRADAY,I'm not even going to grace that statement with a reply.,11
MULDER,A prehistoric animal living in a lake is not without presidence. Last August they pulled a Bull shark from Lake Onaga in Massasteuchusts.,23
FARRADAY,An anomaly. Which proves nothing. It only serves as fodder for psuedo-scientists with nothing better to do than chase fairy tales. Excuse me.,23
MULDER,"It's been reported for centuries in dozens of countries. From the monsters in Loch Ness, Nessie, to the Ogopogo in Lake Okonagan.",22
SCULLY,"And Lake Champagne, Lalavack Iceland...",5
MULDER,Sounds like you know a little something about the subject.,10
SCULLY,"I did as a kid. But, then I grew up, and became a scientist.",14
MULDER,"Well some very grown up crypto-zoologist believed it could be an evolutionary throwback, quite possibly prehistoric.",16
SCULLY,An aquatic dinosaur.,3
MULDER,"A pleosaur, acutualluy. Though admittedly, there's not a lot of hard evidence to back that up.",16
SCULLY,"You know why? Because those creatures don't exist, Mulder. They're folk tales born out of some collective fear of the unknown.",21
MULDER,Well how many folk tales do you know that could eat a boy scout leader and a biologist?,18
MULDER,"Check this out, Scully.",4
SCULLY,It looks like an insect casing or Scarab or something from a beetle.,13
TED,Can I help you people?,5
MULDER,We're looking for the Lake View Cabins. Flipper Road?,9
TED,"You passed the turnoff a few miles back. It's uh, pretty tough to find. Uh, a map might help. Uh, they're two-fifty each, plus Uncle Sam.",26
MULDER,Fine.,1
TED,"If you don't mind my saying, you folks don't look like you're here for the trout.",16
