speaker,line,words
AARON MONTE,"Eugene? Eugene, it's Dr. Monte. Eugene, are you asleep?",9
EUGENE TOOMS,No.,1
AARON MONTE,I was on my way out and wanted to stop by and see how you were feeling.,17
EUGENE TOOMS,Fine.,1
AARON MONTE,Good. You nervous about tomorrow? Don't be. I know you think they won't let you out so I snuck a peek at the reports of the doctors that will testify at your review tomorrow and they concur with my opinion that you're ready to be released from here...,48
EUGENE TOOMS,Hmmm...,1
AARON MONTE,"And rejoin the community. So... Why don't we get some sleep and relax and I'll see you tomorrow at the review, okay? Let's just keep our fingers crossed.",28
SKINNER,"Agent Scully, we have reviewed your reports and frankly we are quite displeased. Irregular procedure, untenable evidence, anonymous witnesses, inconclusive findings aggravated by vague opinion.",25
SCULLY,"But sir, the very nature of the X-Files cases often precludes orthodox investigation.",13
SKINNER,Are you suggesting that the bureau adopt separate standards for you and Agent Mulder?,14
SCULLY,"No, sir.",2
SKINNER,Are you suggesting that Agent Mulder obstructs you from proper procedure?,11
SCULLY,"No, sir. If anything, I'm suggesting that these cases be reviewed with... an open mind.",15
SKINNER,Maybe your mind has become too open.,7
SCULLY,"On X-Files cases investigated by Agent Mulder and myself to date, we have a conviction or case solution of seventy-five percent. That's well above the current bureau standard.",28
SKINNER,And that is your only saving grace.,7
SCULLY,"May I ask, sir, what more you require?",8
SKINNER,"What I require is increased frequency of reports. Conventional investigation. In short, Agent Scully, it is your responsibility to see that these cases are by-the-book.",25
SCULLY,"I understand, however... conventional investigation of these cases may decrease the rate of success.",14
JUDGE KANN,"By order of the state of Maryland, the court shall review the psychological status of Eugene Victor Tooms. We'll begin with the court-appointed expert witnesses. The court calls Dr. Pamela Karetzky.",31
DR. KARETZKY,"I performed several diagnostic procedures on Mr. Tooms in order to determine any organic physiological dysfunction - an electroencephalogram, chromosomal analysis, a computerized axial tomograph. All of these were negative.",29
DR. COLLINS,"""Mr. Tooms had recently lost his job,"" Parenthesis: ""Baltimore Animal Regulation"" slash ""Dog Catcher,"" close parenthesis. ""Aggravated by a false arrest incident with the FBI, his assault on Agent Scully was,"" quote, ""frustration directed at the wrong person,"" end quote.",40
