speaker,line,words
MULDER (V.O.),"Before the exploration of space, of the moon and the planets, man hailed that the heavens were the home and province of powerful gods who controlled not just the vast firmament, but the earthly fate of man himself and that the pantheon of powerful, warring deities, was the cause and reason for the human condition, for the past and the future, and for which great monuments would be created on earth as in heaven. But in time man replaced these gods with new gods and new religions that provided no more certain or greater answers than those worshipped by his Greek or Roman or Egyptian ancestors. And while we've chosen now our monolithic and benevolent gods and found our certainties in science, believers all, we wait for a sign, a revelation. Our eyes turn skyward ready to accept the truly incredible to find our destiny written in the stars. But how do we best look to see? With new eyes or old?",162
FRIEND,<They're here.>,2
DMITRI,<Do you think the others have seen them?>,8
FRIEND,<Let's go tell them.>,4
FRIEND,<Do you smell that?>,4
DMITRI,<Fire.>,1
FRIEND,Mama! Papa!,2
DMITRI,Papa!,1
KRYCEK,<What is your name?>,4
DMITRI,<Dmitri.>,1
KRYCEK,<You saw what happened here?>,5
DMITRI,<Yes.>,1
KRYCEK,Too bad for you.,4
SOLDIER,It's like the flesh is cooked... all the way through.,10
KRYCEK (O.S.),<You there. Under what authority are you corrupting this crime scene?>,11
MARITA,"<Under the United Nations Charter, chapter 7, articles 39 and 42...>",11
KRYCEK,Your authority isn't recognized here. Only your lies.,8
MARITA,These are UN Peacekeepers. This is a mission of mercy.,10
KRYCEK,This is a mission of fear. Yours and the men you work for.,13
MARITA,I don't know what you're talking about.,7
KRYCEK,"You go back and you tell them what you've seen here, what you've found.",14
MARITA,My name is Marita Covarrubias. I am a Special Representative to the Secretary General of the United Nations.,18
KRYCEK,"I know who you are, and I know who you work for. Now you go back and you tell them...",20
MARITA,Tell them what? What happened here?,6
KRYCEK,Tell them it's all going to Hell.,7
MARITA,Does the boy know?,4
MARITA,Did he see?!,3
KRYCEK,You tell them to kiss my American ass.,8
CASSANDRA,"During my last several abductions I have experienced no fear whatsoever. And it was the absence of fear that allowed me to communicate with them and them with me. They've told me that I am an apostle, here to spread the word of the dawning of a new age of supernatural enlightenment.",52
LAGERQVIST,"Wonderful, just wonderful!",3
LAGERQVIST,"Sensibly, it's not a question of truth versus fiction, but of truths which are incomprehensible, because we have no physics - no real language for explaining Patient ""X""'s story, much less the existence of extraterrestrials - nothing to prepare us for the ontological shock that is bound to follow...",47
WOMAN,"We quibble and we jaw about the need for proof for evidence as if it would serve some purpose, as if it would make a difference, when what we are here but WHY and what their business is.",38
FAZIO,"In my conversations with her, she believes this business - the abductions and the experiments - are due to their plans for us, and that we are not simply breeding cows for them, as some have suggested - but subjects, much like we think of our relationship with God. And that there are sites - what she calls lighthouses - around which will be great activity.",61
