speaker,line,words
NATIVE AMERICAN,Where are you going.?,4
ERIC,Riding. I'll be back in a few hours.,8
ALBERT,Eric. Leave the snakes alone today. They'll be angry and afraid.,11
NATIVE AMERICAN,What is it.?,3
ALBERT,The Earth has a secret it needs to tell.,9
ERIC,I found something. Better come see.,6
ERIC,What do you think it is?,6
NATIVE AMERICAN,I don't know.,3
ERIC,What did he say.?,4
NATIVE AMERICAN,He said it should be returned. They will be coming.,10
THE THINKER,You bitch.! Beautiful.!,3
ITALIAN OFFICIAL,What is it Antonio.?,4
ANTONIO,Someone has broken into the MJ documents.,7
ITALIAN OFFICIAL,Who would do such a thing,6
ANTONIO,I don't know.,3
JAPANESE OFFICIAL,from where did you hear this.? Has everyone been told.?,10
GERMAN OFFICIAL,"yes, I understand. No this is their problem. They must take care of it promptly. .",15
CANCERMAN,yes.,1
GERMAN OFFICIAL,You are familiar with the MJ file.?,7
CANCERMAN,Ja. I have already taken care of it.,8
GERMAN OFFICIAL,Good.,1
CANCERMAN,Gentlemen. That was the phone call I never wanted to get.,11
MULDER,What are you guys doing here.?,6
BYERS,Can we talk inside.?,4
MULDER,I'm not feeling well. I didn't sleep last night. I'm really not in the mood for the three stooges.,19
FROHIKE,I don't think we've been followed.,6
MULDER,Who would follow you.?,4
BYERS,Multinational black opps unit. Code name Garnett.,7
LANGLY,Trained killers. School of the American Alumni.,7
MULDER,Have you boys been defacing library books again.?,8
FROHIKE,They don't want us. They want him.,7
MULDER,Kennith Suna.,2
LANGLY,We think that's his real name.,6
BYERS,You've heard us refer to him as The Thinker.,9
MULDER,What did he do.?,4
BYRES,Hacked into the defense department computer system.,7
MULDER,What.?,1
BYERS,The Thinker's an anarchist and a snoop. Whatever he got into has made him a very wanted man. Customs and immigration are on full alert. Every port of igress is closed.,31
MULDER,What are you coming to me for.?,7
BYERS,"In his last communique, The Thinker named a meeting place and a three hour time window. He asked specifically for you.",21
LANGLY,The only problem is he may already be dead.,9
MULDER,What happened.?,2
WOMAN,She just shot her husband. They'd been married for thirty years. It's like she went crazy.,16
COP,"Everybody go back to your appartment, we'll handle this.",9
FROHIKE,Weirdness.,1
THE THINKER,I... I don't want you to know my real name. I... I just don't think it's that important that you know.,21
MULDER,Sounds like a line I used in a bar once.,10
THE THINKER,"Look, I'm sorry about the wait but I kinda got this ninja party shaking my butt.",16
MULDER,Why.? What've you got.?,4
THE THINKER,Well if I'm correct I got the original defense departments UFO intelligence files. Everything from the 1940's and up.,19
MULDER,Everything.?,1
THE THINKER,"Everything. Roswell, MJ12 and beyond.",5
MULDER,You've read them.?,3
THE THINKER,"Not entirely. I downloaded all I could and then I split. I mean, I knew that these guys would be after me.",22
MULDER,What makes you think they know who you are.?,9
THE THINKER,I didn't take any procautions. I mean I... I did'nt even expect to get inside. .,15
MULDER,You know they always denied that these files even existed. What do you want from me.?,16
THE THINKER,I want the truth. And I want you to promise that those rat bastards answer to the people.,18
SCULLY,"Mulder, Skinner's looking for you.",5
MULDER,Come in and lock the door.,6
SCULLY,"Why, what's going on.?",4
MULDER,Are you familiar with the ten commandments Scully.?,8
SCULLY,You want me to recite them.?,6
