speaker,line,words
UMPIRE,Play ball!,2
UMPIRE,Ball four! Take your base!,5
WHITE COACH,"That's it, Moose! You're getting close now! Bring it, son!",10
PINEY,Moose couldn't find the plate if you nailed it to his ass.,12
WHITE COACH,"Shut your pie hole, Piney. Kid's got to learn. Come straight over the top, Moose. Straight over the top. Come on!",21
CATCHER,"Ah, damn. Exley's up. Back up! Exley's up! Back up!",10
JOSH EXLEY,You sure your boy got the right prescription in those spectacles?,11
CATCHER,"Ah, don't worry, Ex. See, I told him to throw it right at your big, nappy, home-run-hitting head. So you can bet a hundred clams that ball's going anywhere but there.",31
UMPIRE,Foul! Foul ball! Foul! Foul ball!,6
UMPIRE,Ball!,1
WHITE COACH,Moose! Straight over the top.,5
PINEY,Over the top. Yes.,4
CATCHER,"Hey, Ex. I heard the Yankees have been calling you.",10
JOSH EXLEY,I'm fine playing here in the Cactus league. It's nice and quiet.,12
UMPIRE,"Ball! Leave the cactus alone, son!",6
CATCHER,"Gee, I don't know, Ex. The Yanks could use those 60 home runs a year. Well, now that, uh, Jackie Robinson's up there in the Bigs people are saying you're going to be next. The first black Negro man of color in the American League. Shoot, Ex, you'll be famous, man.",51
JOSH EXLEY,I don't want to be no famous man. Just want to be a man.,14
GRAYS,"Over the top! Over the top! Over the top, man!",10
UMPIRE,Home run! Home run!,4
JOSH EXLEY,Sixty-one.,1
GRAYS,I told you he could do it. I told you he could do it. Sixty-one.,15
WHITE COACH,"What do you boys want? We're just playing a baseball game, here.",12
KKK RIDER,"We got no beef with you, sir. It's that black Babe Ruth hiding behind you. Josh Exley. That's all we come for.",22
BLACK COACH,"Well, you can't have him.",5
KKK RIDER,"We heard the Yankees want to let a Nigger play ball so we just figure we're going to play with him a little bit some first. Now, all you Niggers and Nigger-lovers! You can go home! It's Ex we want.",40
WHITE COACH,"That's what I'm talking about Moose-- straight over the top. Come on, straight over the top with it.",18
WHITE COACH,"Come on, get the guns. Get the guns.",8
BLACK COACH,"You boys ain't so tough without your shotguns, are you, fellows?",11
WHITE PLAYER,You ain't nothing but a coward. Hiding behind your mama's bedsheet. Let's see your face.,15
WHITE PLAYER,Holy mother of...,3
VIN SCULLY,"It's a gorgeous day for baseball here in the City of Angels and I'm told it is a gorgeous day all over our republic today-- from Bangor to Bellflower, from Amarillo to Anchorage the sun is shining and it's a perfect day to play baseball... That ball is ripped... and it's going, going, gone...",54
JANITOR,Morning.,1
SCULLY,"Mulder, it is such a gorgeous day outside. Have you ever entertained the idea of trying to find life on this planet?",22
MULDER,"I have seen the life on this planet, Scully and that is exactly why I am looking elsewhere.",18
MULDER,Did you bring enough ice cream to share with the rest of the class?,14
SCULLY,It's not ice cream. It's a nonfat tofutti rice dreamsicle.,10
MULDER,"Ugh. Bet the air in my mouth tastes better than that. You sure know how to live it up, Scully.",20
SCULLY,"Oh, you're Mr. Live-it-up. Mulder, you're really Mr. Squeeze-every-last-drop-out-of-this-sweet-life aren't you? On this precious Saturday you've got us grabbing life by the testes stealing reference books from the FBI library in order to go through New Mexico newspaper obituaries for the years 1940 to 1949 and for what joyful purpose?",50
MULDER,"Looking for anomalies, Scully. Do you know how many so-called ""flying disc"" reports there were in New Mexico in the 1940s?",21
SCULLY,"I don't care. Mulder, this is a needle in a haystack. These poor souls have been dead for 50 years. Let them rest in peace. Let sleeping dogs lie.",29
MULDER,"No, I won't sit idly by as you hurl cliches at me. Preparation is the father of inspiration.",18
SCULLY,Necessity is the mother of invention.,6
MULDER,The road of excess leads to the palace of wisdom.,10
SCULLY,"Eat, drink and be merry, for tomorrow we may die.",10
MULDER,"I scream, you scream, we all scream for nonfat tofutti rice dreamsicles.",12
SCULLY,No-ho-ho-ho-ho-ho! Mulder!,2
SCULLY,Mulder!? You cheat. I can't believe that you've been reading about baseball this whole time.,15
MULDER,"Reading the box scores, Scully. You'd like it. It's like the Pythagorean Theorem for jocks. It distills all the chaos and action of any game in the history of all baseball games into one tiny, perfect, rectangular sequence of numbers. I can look at this box and I can recreate exactly what happened on some sunny summer day back in 1947. It's like the numbers talk to me, they comfort me. They tell me that even though lots of things can change some things do remain the same. It's...",89
SCULLY,"Boring. Mulder, can I ask you a personal question?",9
MULDER,Of course not.,3
SCULLY,Did your mother ever tell you to go outside and play? Mulder?,12
MULDER,Is that …Arthur... Dales...,4
SCULLY,Mulder?,1
MULDER,Ah... Choo!,2
SCULLY,You just defaced property of the U.S. Government.,8
SCULLY,You rebel.,2
OLD MAN,What in hell took you so long?,7
MULDER,"I'm-I'm sorry, sir, I'm-I'm looking for Arthur Dales.",8
ARTHUR DALES,I'm Arthur Dales.,3
MULDER,"No, you're not.",3
ARTHUR DALES,"Don't be a wiseass, son.",5
MULDER,"No, I-I'm sorry, sir, I know Arthur Dales and you're not Arthur Dales.",13
ARTHUR DALES,"Arthur Dales is my brother. My name also happens to be Arthur Dales. It's the same name, different guy. The other Arthur, he moved to Florida the lucky bastard. Now, our parents weren't exactly big in the imagination department when it came to names. If it would help you wrapping your little head around this stupefying mystery, Agent Mulder we had a sister named Arthur, too and a goldfish.",69
MULDER,How do you know my name?,6
ARTHUR DALES,"My brother told me all about you. He said you were the biggest jackass in the Bureau since he retired. Yeah, we're big fans. Sometimes we'd stay awake hours at night just talking about you. Just fascinating. Now, unless you're hiding some Chinese food let's call it a day.",49
MULDER,"Mr. Dales, I have a, uh... I have a photo here of your brother. Maybe it's you. It's from many years ago and you're, you're standing in Roswell, New Mexico.",30
ARTHUR DALES,Roswell. That's me. I was a cop once in Roswell.,10
MULDER,"Okay, and you're standing with Negro League legend Josh Exley who disappeared without a trace during a season in which he reportedly hit 60 home runs.",26
ARTHUR DALES,Sixty-one.,1
MULDER,61 home runs in 1948.,5
ARTHUR DALES,Forty-seven.,1
