speaker,line,words
YOUNG MAN,It's freezing out there.,4
OLDER MAN,You weren't gone long.,4
OLDER MAN,Did you do what I asked?,6
YOUNG MAN,Yes.,1
OLDER MAN,"It's important, Gary. Promise me you did it.",8
YOUNG MAN,"You're sick, Dad. You should be in a hospital not stuck out here in the middle of nowhere. You don't owe this guy Stites anything.",25
OLDER MAN,It's not about owing.,4
YOUNG MAN,"I freeze my butt off, checking and re-checking the locks every night. For what?",14
OLDER MAN,You don't need to know.,5
YOUNG MAN,"Yeah, that's for sure. I'm gonna fix some dinner.",9
OLDER MAN,"Oh, Lord.",2
YOUNG MAN,"Oh, God.",2
YOUNG MAN,Dad?,1
DOGGETT,Agent Scully.,2
DOGGETT,Can I take your coat?,5
SCULLY,"I'm not staying, Agent Doggett. My doctor told me to take my maternity leave. In fact, she insisted on it.",20
DOGGETT,"That's not bad, Agent Scully, you could use some time for yourself.",12
DOGGETT,What is it?,3
SCULLY,"It's a medallion commemorating the Apollo 11 space flight. I'd like to give this to you, Agent Doggett.",18
DOGGETT,Thanks.,1
DOGGETT,Because?,1
SCULLY,"Agent Mulder gave it to me a few years back. It symbolizes team-work, partnership. . It means no-one gets there alone. And after this past year and everything that we've been through, it just, I wouldn't be here without you.",39
DOGGETT,"Agent Scully. This pregnancy leave - it's just a leave, right? I mean, you are coming back eventually?",17
DOGGETT,"You're not gone five minutes, Agent Scully, and already I'm starting to feel a stranger in my own off...",19
HARRISON,I'm sorry?,2
DOGGETT,Can I help you?,4
HARRISON,"I'm here to help you, actually. I'm Leyla Harrison. I've been looking forward to meeting you.",16
DOGGETT,Uh-uh?,1
HARRISON,"I've got a case here. An X-File, I think. At least the local PD can't explain it. A murder last night in up-state New York. I've booked us on a flight to Buffalo, Niagara. Here's the crime report.",38
DOGGETT,"I'm sorry, Ms. Harrison. Who are you?",7
HARRISON,"Oh, gosh. They didn't tell you? This is so embarrassing. I, uh, I'm your new partner.",16
HARRISON,I've asked that the body be sent to DC. It was found in the woods about 50 yards beyond the house. Maybe we should begin there.,26
DOGGETT,Let's begin inside the house.,5
HARRISON,OK then.,2
HARRISON,"The deceased is Arlen Sacks, aged 72, caretaker for the estate on which this house is situated. There were no signs of physical trauma but local PD suspect homicide due to the dumping of the body. Mr. Sacks was confined to a wheelchair for the last few months and cared for since then by his son Gary, who's their chief suspect.",61
DOGGETT,Why?,1
HARRISON,"Um, because he's missing too.",5
DOGGETT,"Someone killed this man without leaving a mark. That would suggest premeditation and an attempt to disguise a murder. That doesn't fit with dumping the body in the woods and fleeing the scene, both of which indicate panic, haste.",39
HARRISON,That's great. What was that last part again about the premeditation? What is that? Slime?,15
DOGGETT,"There's a small streak of it on the floor over there, too.",12
HARRISON,"So it's not someone, it's something? God, this really is an X-File, isn't it?",14
DOGGETT,Congratulations.,1
HARRISON,I gave the slime to the Buffalo PD. I told them we wanted to see the results right away.,19
DOGGETT,"How much field experience do you have, Agent Harrison?",9
HARRISON,"Um, actually this is my first time in the field.",10
DOGGETT,"Let me guess - Deputy Director Kersh handed you this job, filling in for Agent Scully.",15
HARRISON,"Yes, yes he did.",4
DOGGETT,"I don't know how to tell you this, Agent Harrison. You're being used. Deputy Director Kersh is no friend of the X-Files.",22
HARRISON,"I don't think you understand something, Agent Doggett. I begged for this assignment.",13
DOGGETT,You begged for it.,4
HARRISON,I was in accounting. I processed Agents Mulder and Scully's travel expenses.,12
DOGGETT,Then you are qualified.,4
HARRISON,"Maybe I'm not. But I know the X-Files, Agent Doggett. Inside and out. Other people don't even want to admit these questions exist but you face them every day. I am just so excited to be part of this. Aren't you?",41
HARRISON,Mr. Sacks' body was found here but they found no footsteps leading to it.,14
HARRISON,Oh my god. There's more of it.,7
DOGGETT,Looks like it.,3
HARRISON,You know what that could be? It could be bile.,10
DOGGETT,Bile?,1
HARRISON,"From a liver-eating mutant. Mulder and Scully chased one into an escalator once. It died but, but, there was just...",20
DOGGETT,"This is not a liver-eating mutant, Agent Harrison.",8
HARRISON,"It could be an alien that shed its skin. According to Agent Mulder's case reports they leave behind a mucus-like residue when they, ah, You don't think it's that either. I'll take a sample of this and have it sent to the lab for comparison.",45
DOGGETT,"That's good thinking, Agent Harrison.",5
MULDER,Hey. Ready to roll?,4
SCULLY,Yeah. I'll just get my keys.,6
MULDER,"Hey, don't forget this. . Relax the back, breathe in, breathe out .",11
SCULLY,"How do you know all these things, Mulder?",8
MULDER,I'm unemployed. I have a lot of time on my hands. Oprah. I watch a lot of Oprah.,18
SCULLY,Thank you for doing this with me.,7
MULDER,What's the matter?,3
SCULLY,"I don't know, I, uh, maybe it's hormones, or, I just, it's just, I'm just feeling so strange about all this.",21
MULDER,This having-a-baby this?,3
SCULLY,"No, no, leaving work, I guess. I mean, I, I walked out of that office today feeling like a deserter.",20
MULDER,"You paid your dues there, Scully. More than paid them. You're concerned about Agent Doggett?",15
SCULLY,"You know, the entire time that I was down there I had someone to watch my back.",17
MULDER,I'm betting that Agent Doggett can take care of himself. He's a big boy. You gotta worry about the little boy. Or little girl. Boy? Or girl?,27
HARRISON,Whoa!,1
DOGGETT,"Agent HARRISON, what are you doing here?",7
HARRISON,I followed you.,3
DOGGETT,It's here.,2
HARRISON,It? What it?,3
DOGGETT,"You're armed, right?",3
HARRISON,What do you want to me to do.,8
