speaker,line,words
JOHN TRUITT,"I put the time of death between eight and twelve hours ago. No visible cause, no sign of battery or sexual assault. All we have is this.",27
MILES,Can we turn her over? Karen Swenson.,7
ASSISTANT CORONER,Is that a positive ID?,5
DETECTIVE MILES,She went to school with my son.,7
JOHN TRUITT,"Would that be the class of '89, detective? It's happening again isn't it?",13
SCULLY,Agent Dana Scully.,3
SCOTT BLEVINS,"Come in. Agent Scully, thank you for coming on such short notice. Please... We see you've been with us just over two years.",23
SCULLY,"Yes, sir.",2
SCOTT BLEVINS,You went to medical school but you chose not to practice. How'd you come to work for the F.B.I.?,19
SCULLY,"Well, sir, I was recruited out of medical school. Um, my parents still think it was an act of rebellion, but, uh... I saw the F.B.I. as a place where I could distinguish myself.",34
THIRD MAN,Are you familiar with an agent named Fox Mulder?,9
SCULLY,"Yes, I am.",3
THIRD MAN,How so?,2
SCULLY,"By reputation. He's an Oxford educated Psychologist, who wrote a monograph on serial killers and the occult, that helped to catch Monty Props in 1988. Generally thought of as the best analyst in the violent crimes section. He had a nickname at the academy... Spooky Mulder.",46
SCOTT BLEVINS,"What I'll also tell you is that Agent Mulder has developed a consuming devotion to an unassigned project outside the bureau mainstream. Are you familiar with the so-called ""X-Files?""",29
SCULLY,I believe they have to do with unexplained phenomena.,9
SCOTT BLEVINS,"More or less. The reason you're here, Agent Scully, is we want you to assist Mulder on these X-Files. You will write field reports on your activites, along with your observations on the validity of the work.",37
SCULLY,"Am I to understand that you want me to debunk the X-Files project, sir?",14
SCOTT BLEVINS,"Agent Scully, we trust you'll make the proper scientific analysis. You'll want to contact Agent Mulder shortly. We look forward to seeing your reports.",24
MULDER,"Sorry, nobody down here but the FBI's most unwanted.",9
SCULLY,"Agent Mulder. I'm Dana Scully, I've been assigned to work with you.",12
MULDER,"Oh, isn't it nice to be suddenly so highly regarded? So, who did you tick off to get stuck with this detail, Scully?",23
SCULLY,"Actually, I'm looking forward to working with you. I've heard a lot about you.",14
MULDER,"Oh, really? I was under the impression... that you were sent to spy on me.",15
SCULLY,"If you have any doubt about my qualifications or credentials, th...",11
MULDER,"You're a medical doctor, you teach at the academy. You did your undergraduate degree in physics. ""Einstein's Twin Paradox, A New Interpretation. Dana Scully Senior Thesis."" Now that's a credential, rewriting Einstein.",32
SCULLY,Did you bother to read it?,6
MULDER,"I did. I liked it. It's just that in most of my work, the laws of physics rarely seems to apply. Maybe I can get your medical opinion on this, though. Oregon female, age twenty-one, no explainable cause of death. Autopsy shows nothing. Zip. There are, however, these two distinct marks on her lower back. Doctor Scully, can you ID these marks?",62
SCULLY,"Needle punctures, maybe. An animal bite. Electrocution of some kind.",10
MULDER,How's your chemistry? This is the substance found in the surrounding tissue.,12
SCULLY,"It's organic. I don't know, is it some kind of synthetic protein?",12
MULDER,"Beats me, I've never seen it before either. But here it is again in Sturgis, South Dakota. And again in Shamrock, Texas.",22
SCULLY,Do you have a theory?,5
MULDER,"I have plenty of theories. Maybe what you can explain to me is why it's bureau policy to label these cases as ""unexplained phenomenon"" and ignore them. Do you believe in the existence of extraterrestrials?",35
SCULLY,"Logically, I would have to say ""no."" Given the distances needed to travel from the far reaches of space, the energy requirements would exceed a spacecraft's capabilties th...",28
MULDER,"Coventional wisdom. You know this Oregon female? She's the fourth person in her graduating class to die under mysterious circumstances. Now, when convention and science offer us no answers, might we not finally turn to the fantastic as a plausibility?",40
SCULLY,"The girl obviously died of something. If it was natural causes, it's plausible that there was something missed in the post-mortem. If she was murdered, it's plausible there was a sloppy investigation. What I find fantastic is any notion that there are answers beyond the realm of science. The answers are there. You just have to know where to look.",60
MULDER,"That's why they put the ""I"" in ""F.B.I."" See you tomorrow morning, Scully, bright and early. We leave for the very plausible state of Oregon at eight A.M.",28
PILOT,"I would like to ask all passengers to fasten their seatbelts, as we're about to make our descent...",18
MULDER,This must be the place.,5
SCULLY,"You didn't mention yesterday, this case has already been investigated.",10
