speaker,line,words
SCULLY,"From Space, it seems an abstraction-- a magician's trick on a darkened stage. And from this distance one might never imagine that it is alive. It first appeared in the sea almost four billion years ago in the form of single-celled life. In an explosion of life spanning millions of years, nature's first multicellular organisms began to multiply... and then it stopped. 440 million years ago, a great mass extinction would kill off nearly every species on the planet leaving the vast oceans decimated and empty. Slowly, plants began to evolve, then insects, only to be wiped out in the second great mass extinction upon the Earth. The cycle repeated again and again. Reptiles emerging, independent of the sea only to be killed off. Then dinosaurs, struggling to life along with the first birds, fish, and flowering plants - their decimations Earth's fourth and fifth great extinctions. Only 100,000 years ago, Homo Sapiens appear-- man. From cave paintings to the bible to Columbus and Apollo 11, we have been a tireless force upon the earth and off cataloguing the natural world as it unfolds to us. Rising to a world population of over five billion people all descended from that original single cell, that first spark of life. But for all our knowledge, what no one can say for certain, is what or who ignited that original spark. Is there a plan, a purpose or a reason to our existence? Will we pass, as those before us, into oblivion, into the sixth extinction that scientists warn is already in progress?",259
(FADE TO,African coast. Men are shouting excitedly in Swahili. They kneel down at the water's edge and look at a broken metal fragment that is sticking up out of the sand. It has strange writing on it. Close up on fragment as the water washes over it.),46
SCULLY,"Or will the mystery be revealed through a sign, a symbol, a revelation?",13
DR. MERKMALLEN,"Yes, get me the international operator, please. I need to place a call to the United States.",17
DR. MERKMALLEN,"Excuse me, I'm looking for the Biology Department for a Professor Sandoz.",12
DR. MERKMALLEN,"Dr. Sandoz? Professor Sandoz, I'm Solomon Merkmallen.",7
MAN,"Dr. Merkmallen. My God, I thought something had happened to you.",11
DR. MERKMALLEN,Oh. Did you not get my message? We were delayed in Frankfurt.,12
MAN,"Look, the important thing is you're here now, and you're safe.",11
DR. MERKMALLEN,Yes.,1
MAN,"Uh... you brought me something-- this, uh... this discovery of yours.",11
DR. MERKMALLEN,Yes.,1
MAN,I'm quite anxious to see it.,6
DR. MERKMALLEN,I-I was concerned I might be relieved of it in customs. There was some trouble with the X-ray machine in Germany.,21
MAN,What kind of trouble did you have?,7
DR. MERKMALLEN,I told you of its power.,6
MAN,"Yes, of course.",3
DR. MERKMALLEN,My credentials were the only thing that prevented me from being further detained.,13
DR. MERKMALLEN,I can't explain how it is... but the two pieces have become one. I was hoping they'd match the piece that you've found so that you might see for yourself its magic.,32
MAN,Have you had any luck reading it?,7
DR. MERKMALLEN,"You're not Dr. Sandoz, are you?",6
SKINNER,"A case like this I, of course, thought of your obvious interest-- Dr. Merkmallen's views and theories being what they were. I believe Agent Mulder is familiar with his work.",30
SCULLY,"Dr. Solomon Merkmallen, Professor of Biology, University of Ivory Coast.",10
SKINNER,"He flew in yesterday from Africa. Two hours later, he was apparently murdered at American University. His body is missing but there was enough blood found on the floor to make a fair assumption. A couple of students also confirmed that they spoke to him when he asked them for directions to find a Dr. Steven Sandoz, also a Professor of Biology.",62
MULDER,"Both men espouse a fringe theory called ""Panspermia."" It's the belief that life originated...",14
SCULLY,… elsewhere... in this universe.,5
SKINNER,You've heard of this?,4
SCULLY,"Yeah. It's the idea that Mars or other planets were habitable long before Earth and that, uh, cosmic collisions on these planets blasted microbes into our solar system - some of which landed and flourished here.",35
SKINNER,You'd accept that as plausible?,5
SCULLY,"Well, almost any scientist would... theoretically. I mean, it's just a theory. That's about it, though. You don't think this has anything to do with his death, do you?",29
