speaker,line,words
SAM,Fox! Wake up. Fox!,4
MULDER,Samantha?,1
SAM,Shh. They'll hear you.,4
MRS. MULDER,No! My baby!,3
SAMANTHA,"I'm afraid, Fox. I'm afraid.",5
SCULLY,Hello?,1
MULDER,Scully.,1
SCULLY,"Mulder, what time is it?",5
MULDER,I don't know.,3
SCULLY,It'S ALMOST 5:00 AM. Is something wrong?,7
MULDER,I think so.,3
SCULLY,Where are you?,3
MULDER,"I think I'm in a... a motel room in Providence, but...",11
SCULLY,Where?,1
MULDER,Rhode Island.,2
SCULLY,What are you doing there?,5
MULDER,I don't know. There's... t-there's blood all over me.,9
SCULLY,"Are you hurt, Mulder?",4
MULDER,I don't think so. I don't think it's my blood.,10
SCULLY,Mulder? Mulder? Mulder?,3
MULDER,Yeah?,1
SCULLY,You okay?,2
MULDER,I can't get warm.,4
SCULLY,You're in shock. Dry yourself off. I'll get you a blanket. Do you feel sick? Nauseous or dizzy?,18
MULDER,"N-no, but I, uh... I woke up on the floor with a pounding headache.",14
SCULLY,Were you here alone?,4
MULDER,I think so. I don't know. I don't remember anything.,10
SCULLY,Track my finger. Do you know what day it is?,10
MULDER,"Uh... No, what day is it?",6
SCULLY,It's Sunday. What's the last thing that you remember?,9
MULDER,I was in my apartment. I talked to you on the phone.,12
SCULLY,That was Friday.,3
MULDER,I've been here since Friday?,5
SCULLY,"I don't know, but you packed a bag. There's a change of clothes in there. Do you feel any pain? Did you receive a blow to your head?",28
MULDER,No. No.,2
SCULLY,"Did you take anything, Mulder?",5
MULDER,No. No.,2
SCULLY,Are you sure you didn't cut yourself?,7
MULDER,Yeah.,1
SCULLY,Where's your weapon?,3
MULDER,I don't know.,3
SCULLY,Two rounds have been fired.,5
MULDER,I don't remember that.,4
SCULLY,"Mulder, I need to get you to a hospital. You have to be examined by a neurologist. You have had a serious cerebral event. It could be a viral infection, or possibly the early stages of encephalitis.",37
MULDER,"If there was a crime committed, I need to know what happened.",12
SCULLY,"Mulder, the first thing that you need to do, is to take care of yourself. Mulder, listen to me. We are going to figure this out, but first, we have to determine the cause. You cannot take something like this lightly. If this is an aneurysm, it could drop you in a second.",53
MULDER,Are these your keys?,4
SCULLY,No.,1
SCULLY,You checked in alone around noon on Saturday. The manager's got no record of any phone calls made from the room. No visitors.,23
MULDER,"Well, then, how did I get here?",7
SCULLY,You drove. He's got a license number of a car registered. Do you have those keys you found in your room?,21
MULDER,That's not my car.,4
SCULLY,"There's blood on the steering wheel, Mulder. Car's registered under a David Cassandra. The address is right here in Providence.",20
MULDER,Who's Amy?,2
SCULLY,"That's what I'm gonna find out, Mulder, but first, I'm checking you out, because you have no business even walking around here.",22
MULDER,"No, Scully. If I've shot someone, if my weapon's been used in a crime, I need to know.",18
SCULLY,"You are taking a big risk, Mulder. I feel strongly about this.",12
MULDER,"I know you do, but it's my risk.",8
WOMAN,Can I help you?,4
MULDER,Are you Amy?,3
WOMAN,"No, she's not here right now.",6
SCULLY,Is this David Cassandra's house?,5
WOMAN,This is Dave and Amy's house.,6
MULDER,And who are you?,4
WOMAN,I'm the housekeeper. Who are you?,6
SCULLY,We're with the FBI.,4
WOMAN,Why do you have Amy's keys? Is something the matter?,10
SCULLY,Possibly. Is Amy or David reachable in anyway?,8
WOMAN,They're out right now. I don't know where they are.,10
MULDER,"That, uh, painting... behind you. Uh... do you think I could take a look at it?",16
WOMAN,Yeah.,1
MULDER,Who painted this?,3
WOMAN,Amy.,1
SCULLY,"Mulder, what's up?",3
MULDER,I know this house.,4
SCULLY,How?,1
MULDER,I don't know. I've seen it before. Does this house have any special meaning to Amy or David?,18
WOMAN,"I know it's her favorite subject. It's the house that she grew up in. Actually, it's all she paints.",19
MULDER,I've been to that house.,5
SCULLY,When?,1
MULDER,"I don't know, but I've been there.",7
SCULLY,Do you know anything else about this house?,8
WOMAN,I know it's out in Chepachet.,6
SCULLY,Where's that?,2
MULDER,"It's about 20 miles from here, on route eight. My parents had a summer house out there when I was a kid, in Rhode Island.",25
SCULLY,"If you've been here, Mulder I don't think it was any time recently. The place looks abandoned and completely overgrown. Mulder? Mulder?! Do you hear me? Mulder? Mulder?",28
MRS. MULDER,How can you do this to our family?!,8
MR. MULDER,I'm not doing it! It's not just me. These orders are coming down from...,14
CANCER MAN,You're a little spy.,4
SCULLY,"Mulder? Mulder, can you hear me? What happened?",8
MULDER,I don't know. It just hit me.,7
SCULLY,"You fell to your knees and you grabbed your head, like you were in terrible pain. You were completely non-responsive. Do you remember any of that?",26
MULDER,No. I remember what I saw.,6
SCULLY,"What do you mean, what you saw?",7
MULDER,"I had a very vivid flashback to my childhood. Except, I was there.",13
SCULLY,Do you remember anything else?,5
MULDER,"No, just that it was very real.",7
SCULLY,Your heart is racing.,4
MULDER,What do you think it was?,6
SCULLY,"It was some kind of a seizure. Some kind of acute physiological disturbance. I couldn't tell if you lost consciousness but, it was definitely some kind of clonic event. Kind of an electrical storm in the brain.",37
MULDER,Brought on by what?,4
SCULLY,"That's what a specialist is going to have to tell you, Mulder.",12
MULDER,I feel really good right now.,6
SCULLY,"Mulder, you are not really good.",6
MULDER,I think I've been here before.,6
SCULLY,"What, in your childhood?",4
MULDER,Maybe.,1
SCULLY,I don't think anybody's lived here in a long time.,10
MULDER,I'm going to check upstairs.,5
SCULLY,Mulder. There's a gunshot wound to her heart. This must be Amy Cassandra. And her husband.,16
SCULLY,They'd like to ask you some questions. I told them about your condition. You don't have to speak to them if you don't want to.,25
MULDER,"You mean, not without my attorney present?",7
SCULLY,"Mulder, I refuse to believe that you had any part in this.",12
MULDER,"I had those people's blood on shirt, Scully. I was missing for two days. I have no recollection of my actions during those two days. There were two rounds discharged from my gun. I had the keys to this house, the keys to their car. Do the words ""Orenthal James Simpson"" mean anything to you?",55
CURTIS,"How you feeling, agent Mulder?",5
MULDER,I'm a little confused.,4
CURTIS,"Your partner says you're suffering from some kind of a seizure, that you had one right here in the yard. What brought you to this house, agent Mulder?",28
MULDER,"I don't know. I, uh... I think I may have come here as a kid.",15
CURTIS,You think?,2
MULDER,"Well, my parents had a summer house in Quonochontaug, so...",10
CURTIS,"But you don't know anything about David or Amy Cassandra, the victims?",12
MULDER,"I don't ever remember meeting them, no.",7
CURTIS,"So what you're saying, then, is--the first time you saw them was when you walked into this house, using their keys, and you found them there on the floor.",29
MULDER,That's what I'm saying.,4
CURTIS,"We got plenty of prints in that house--some with blood on them. Now, we're going to run those prints, agent Mulder. Is that the story you want to stick with?",30
MULDER,For now.,2
CURTIS,"Would you like to come down to the station, and elaborate on that statement?",14
SCULLY,Agent Mulder's not going anywhere but to a hospital.,9
CURTIS,"Okay. But we're all going down there together. Agent Mulder, I'd like you to ride with us.",17
SCULLY,"Mulder, I'd advise you not to say anything more--not until I take a look at those bodies and the forensics reports.",21
SCULLY,Did you see this? puncture wound.,6
SCULLY,Do you mind?,3
SCULLY,"I'm not sure. Do you have a magnifying glass? Thanks. I just want to make sure that in addition to the autopsy, you also do a craniotomy and a histological examination.",31
SCULLY,"Yeah. I think it is, too, but what I'm more interested in right now is why they died.",18
MULDER,What's that?,2
CURTIS,"Have you jogged your memory at all, agent Mulder? You wanna change your story?",14
MULDER,No. Why?,2
CURTIS,Because I have evidence here that contradicts what it is you've told us.,13
MULDER,"Well, I haven't really told you anything.",7
CURTIS,"You told us you haven't been to that house since your childhood, and you didn't know Amy or David Cassandra.",20
MULDER,And you're telling me what's in that bag is evidence that I'm a liar?,14
CURTIS,"I'm not saying you're a liar, agent Mulder. I would like to believe that this memory lapse was real, and that you murdered these two people in some fit of blind insanity.",32
MULDER,What's in the bag?,4
CURTIS,"It isn't your gun... which in our preliminary forensics analysis seems to be the murder weapon. Judging from the slugs we pulled from the floor and the wall, the execution-style point-blank range. Is any of this coming back to you, agent Mulder?",42
MULDER,No. Can I see what's in the bag now?,9
CURTIS,"Be my guest. There are two blood types on that shirt, agent Mulder--one matching Amy Cassandra's, the other matching David Cassandra's. Is that your shirt, agent Mulder?",27
MULDER,Yes.,1
CURTIS,Can you explain to me how the blood of two people you claim not to know got onto your shirt?,20
MULDER,"No. What about the prints... in the house? Were they my prints? Look, you're not going to get a confession out of me, because I can't answer your questions, because I don't remember.",33
CURTIS,"You have the right to remain silent. If you give up the right to remain silent, anything you say can and will be used against you in a court of law. You have the right to speak with an attorney, and have an attorney present during questioning. If you so desire and cannot afford one, an attorney will be appointed for you without charge before questioning. You understand each of the rights I have explained to you?",77
SCULLY,Mulder. I'm going to get you out of here.,9
MULDER,"You're a doctor, not a lawyer, Scully.",7
SCULLY,Did you make a confession?,5
MULDER,No. Only to my own ignorance.,6
SCULLY,"Detective Curtis, before you go through all that trouble, I need you to consider evidence that I think casts doubt on agent Mulder's involvement in this crime.",27
CURTIS,What kind of evidence?,4
SCULLY,Medical evidence. The toxicology report on Amy Cassandra indicates there was a rapid-acting anesthetic called Ketamine in her system.,19
MULDER,"Ketamine? That's a veterinary drug, isn't it?",7
SCULLY,"Typically, but when ingested by a person, it can cause hallucinations.",11
CURTIS,So?,1
SCULLY,"So, I went down to the hospital to go over agent Mulder's medical charts and his blood work, and there are traces of the same drug in his system.",29
MULDER,How would that get there?,5
SCULLY,"Probably injected--there was a bruise from an injection on Amy Cassandra's right hip. Now, I think if you were examined again--that we would find a corresponding puncture.",27
CURTIS,Given by whom?,3
SCULLY,"I don't know, but the presence of such a powerful drug could explain his memory loss or the blackouts.",19
CURTIS,Given the weight of all the other evidence... I think that's all it explains.,14
MULDER,Scully... you don't have to do this.,7
SCULLY,"Mulder, you have to help me out. There is nothing here that points directly to your guilt. I mean, unless somebody can show me with absolute certainty that you were holding the weapon that killed those two people, the rest of the narrative is far too convenient and suspect. The drug in your system already suggests other explanations.",58
MULDER,What? That I was partying with a few senior citizens?,10
SCULLY,You're jailing an innocent man.,5
CURTIS,"Yeah, well, this way he won't get lost for two days and do something else he won't remember.",18
MAN,Shot fired!,2
SCULLY,I'm a doctor. Somebody call the paramedics. He's dead. I need to speak with detective Curtis right now.,18
SCULLY,Did this officer have a history of depression or mental illness?,11
CURTIS,"He'd been remanded from his beat assignment to a desk job a year ago. His former partner had complained on a number of occasions about his tendency toward extreme irritability, and confabulation of the truth.",35
SCULLY,How do you mean?,4
CURTIS,"The man we're talking about had become something of a joke on the force, one of those guys who believes in... you know, extraterrestrials? Stuff like that.",27
SCULLY,Do you see these photos?,5
CURTIS,Yeah.,1
SCULLY,Does this mean anything to you?,6
CURTIS,Should it?,2
SCULLY,"Well, I think that it speaks to a pronounced mental illness. The compulsive and repetitive act of removing his own image from these photos leads me to believe that he not only believed these stories, but was traumatized by them.",40
CURTIS,I thought you told me this was going to help explain something about your partner's crime. What's that?,18
SCULLY,"Amy Cassandra. Both your officer and Amy Cassandra had identical puncture wounds at the top of the frontal lobe. Now, in her autopsy, Amy Cassandra's was a deep puncture through the cranium to the dura matter.",36
CURTIS,And my officer had the same thing?,7
SCULLY,"Yes. I think your officer knew of Amy Cassandra, and somehow his suicide is linked to her death, which leads me to believe that what we're dealing with here is not murder. It's something else. It's possibly even a suicide pact.",41
CURTIS,You're going to have to prove that to me.,9
MRS. MULDER,Not Samantha! Not Samantha! No! My baby!,7
MULDER,Guard! Guard! I need to talk to someone! Guard!,9
CURTIS,"According to the corrections officer, agent Mulder kept everybody awake last night. He was demanding to talk to you. He finally shut up about an hour ago.",27
SCULLY,Did he say about what?,5
CURTIS,I think your partner's memories are coming back to him.,10
SCULLY,"I need to talk to him alone, if you don't mind. I heard you didn't get much sleep.",18
MULDER,"I didn't kill those people, Scully.",6
SCULLY,"I know that, and I think I've gathered enough proof and evidence of your innocence to get you out of here.",21
MULDER,From where?,2
SCULLY,"The forensics reports. The, uh, the shirt that you were wearing did have the victims' blood on it, but the blood-spatter pattern doesn't match the point-of-entry detail. In fact, detective Curtis and his team have been able to put together enough contradictory evidence to make a statement to the press saying that the Cassandras' death was as a result of a murder-suicide.",62
MULDER,But I was there.,4
SCULLY,Yes.,1
MULDER,And I still don't remember why.,6
SCULLY,"I think I have an idea about that, too. Amy Cassandra believed that she was an alien abductee.",18
MULDER,And I contacted her.,4
SCULLY,"Yes... apparently. According to an article I read on Amy, she had begun psychiatric treatment that was effectively recovering her past. The repetitive behavior exhibited in those paintings that we saw, was an expression of that treatment.",37
MULDER,But why shoot herself and her husband?,7
SCULLY,"I can't say definitively, but judging from an almost identical suicide of a police officer who was receiving the same psychiatric care, I believe that the victims were suffering from something called Waxman-Geschwind syndrome, the symptoms of which are trance-like states, leading to vivid dreams about the past-- dreams that are more detailed than the conscious mind can recall. It's also called Dostoyevsky syndrome because the Russian novelist was suffering from it, too.",73
MULDER,"What was I doing there, Scully, and why didn't I do anything to stop it?",15
SCULLY,"I can't explain that. I've arranged for your arraignment in one hour. I think that by then, detective Curtis and I will have gathered enough forensics data that you'll be released.",31
MULDER,"I still need to know why, though.",7
SCULLY,This is the office of the psychologist that treated Amy Cassandra. Have you been here before?,16
MULDER,"I don't know, but we found my car.",8
SCULLY,It's been here for a few days.,7
MULDER,What was the name of that psychologist?,7
GOLDSTEIN,Hello.,1
MULDER,Dr. Goldstein? My name is Fox Mulder. Have we met?,10
GOLDSTEIN,I don't believe so. My receptionist says you're from the FBI?,11
SCULLY,Yes. We're investigating the deaths of Amy and David Cassandra. We understand that Amy was a patient of yours.,19
GOLDSTEIN,"Yes. Please, sit down. I was very upset to learn about Amy. She was a troubled woman who'd struggled through an unfortunate period of darkness in her life.",28
SCULLY,Are you referring to her belief that she was an abductee?,11
GOLDSTEIN,"This term ""alien abductee..."" Although I recognize there is an associated syndrome, and a rather remarkable collection of shared experiences for those who believe in the phenomena, my treatment of Amy was simply an aggressive method to access buried or repressed memories.",42
MULDER,"How do you mean, ""aggressive""?",5
GOLDSTEIN,"I use a method of therapy that simulates an electrical impulse in the brain, using light and sound.",18
SCULLY,Did you also use this treatment on a police officer named Michael Fazekas?,13
GOLDSTEIN,Yes. Why?,2
SCULLY,Mr. Fazekas shot himself in the head last night.,9
GOLDSTEIN,"Oh, my god.",3
MULDER,Is this an accepted form of medical treatment?,8
GOLDSTEIN,"It's unconventional, but it's not invasive.",6
SCULLY,Are you familiar with Waxman-Geschwind syndrome?,6
GOLDSTEIN,Yes.,1
SCULLY,Did you know Amy Cassandra suffered from it?,8
GOLDSTEIN,"Waxman-Geschwind...if you know anything about it, it is not necessarily a destructive condition. In fact, Amy, after undergoing treatment, experienced periods of extreme happiness and creativity.",26
MULDER,But you had no idea--you had no indication she might have taken her own life?,15
GOLDSTEIN,"No! Of course not. I have been in practice for over 40 years. I have a very good ethical and professional reputation, if you'd care to check.",27
MULDER,That won't be necessary.,4
SCULLY,I know what you do.,5
MULDER,I have been here before. I met Dr. Goldstein with Amy Cassandra.,12
SCULLY,"This man is lying about more than that. I think that he administered the Ketamine to Amy and to you. I think that you were treated by him, and I think that your blackouts--these seizures--are a result of that.",39
MULDER,I think you're right.,4
SCULLY,"Why would you do that, Mulder? Why would you undergo something as crazy and dangerous as this? Mulder? Mulder! Mulder?",20
MRS. MULDER,My baby!,2
SCULLY,Mulder?,1
MULDER,I'm fine.,2
SCULLY,"No, I am not going to take that for an answer. You do not belong at work. You need to be somewhere where you can be monitored. You are a danger to yourself, and a danger to me. Are you hearing me?",42
MULDER,Give me the car keys.,5
