speaker,line,words
SCULLY,"I, Dana Katherine Scully, swear to tell the truth, the whole truth, and nothing but the truth, so help me God. I would like to read from a prepared statement.",30
SENATOR SORENSON,You may do so.,4
SCULLY,"I left behind a career in medicine to become an FBI agent four years ago because I believed in this country. Because I wanted to uphold its laws, to punish the guilty and to protect the innocent. I still believe in this country. But I believe that there are powerful men in the government who do not.",57
SCULLY,. . . men who have no respect for the law and who flout it with impunity.,14
CHAIRMAN ROMINE,Ms. Scully. . .,2
SCULLY CONTINUES,I have come to the conclusion that it is no longer possible. . .,12
CHAIRMAN ROMINE,"Agent Scully- - this is not a soapbox, Miss Scully. Your statement will be entered into the record.",17
SCULLY,"With all due respect, Mr. Chairman, I would like to finish.",11
CHAIRMAN ROMINE,This is not why we are here today.,8
SCULLY,"Then why are we here, sir?",6
SENATOR SORENSON,"Agent Scully, do you or do you not know the whereabouts of Agent Mulder? Are you or are you not aware of Agent Mulder's present location?",26
SCULLY,"I respectfully decline to answer that question, sir.",8
CHAIRMAN ROMINE,"Ms. Scully, you cannot refuse to answer that question.",9
SCULLY,Because I believe answering that question could endanger Agent Mulder's life.,11
CHAIRMAN ROMINE,You don't seem to understand. Your response is not optional; you are an agent of the FBI.,17
SCULLY,Then if I could please finish my statement. . . that it is no longer possible to carry out my duties as an FBI agent.,23
SENATOR SORENSON,"Are you tendering your resignation, Ms. Scully? Is that what you're trying to say?",14
SCULLY,"No, sir. What I am saying is that there is a culture of lawlessness that has prevented me from doing my job. That the real target of this committee's investigation should be the men who are beyond prosecution and punishment. The men whose policies are behind the crimes that you are investigating.",52
SENATOR SORENSON,"Either you tell us what you know about Agent Mulder's whereabouts, or you will be held in Contempt of Congress.",20
SENATOR SORENSON,Agent Scully?,2
FIRST CUSTOMS AGENT,Where are you coming from?,5
FIRST COURIER,Japan,1
FIRST CUSTOMS AGENT,Did you travel anywhere else?,5
FIRST COURIER,The Republic of Georgia.,4
FIRST CUSTOMS AGENT,The purpose of your trip?,5
FIRST COURIER,Government business.,2
FIRST CUSTOMS AGENT,"Okay, I'm going to ask you to see the customs official right through those doors.",15
FIRST COURIER,What for? I'm traveling on a United States diplomatic visa.,10
FIRST CUSTOMS AGENT,"Random check, sir. Please proceed through those doors.",8
FIRST COURIER,I've got a connecting flight.,5
FIRST CUSTOMS AGENT,"Right through those doors, sir.",5
SECOND CUSTOMS AGENT,"Right over here, sir.",4
FIRST COURIER,I don't know what this is about. I have diplomatic papers. I can't be treated like this.,17
SECOND CUSTOMS AGENT,Is that your only piece of luggage sir?,8
FIRST COURIER,Yes.,1
SECOND CUSTOMS AGENT,Can you open it for me?,6
FIRST COURIER,No.,1
SECOND CUSTOMS AGENT,"Sir, I'm not offering it as a choice. Open the briefcase, or we'll open it for you.",17
FIRST COURIER,I don't have the combination.,5
SECOND CUSTOMS AGENT,"Vince, I need a strip and full body cavity search of this man.",13
