speaker,line,words
JANITOR 1,nan,1
JANITOR 2,"Okay, okay.",2
JANITOR 1,nan,1
JANITOR 2,Okay.,1
JANITOR 1,Santa maria san locos.,4
WORKER 1,What the hell is that?,5
WORKER 2,Hey! Get out of the way!,6
WORKER 3,"He's hurt bad, man!",4
WORKER 2,Hurry up! Get an ambulance!,5
BREWER,This is Wesley Brewer out on Route 7. Looks like down.,11
DISPATCHER,"10-4, Wesley.",2
BREWER,Mother of God!,3
WOMAN,"She was just lying there when we found her, officer.",10
SCULLY,So you saw nothing when the window broke? No one outside?,11
JANITOR 1,No.,1
JANITOR 2,Nothing.,1
JANITOR 1,We heard a noise like thunder. Then glass everywhere.,9
SCULLY,Okay. Thank you.,3
MULDER,What did the janitors say?,5
SCULLY,They claim they didn't see anything.,6
MULDER,That's not surprising. The security monitors don't have a recording of anything either. Just a giant implosion of glass like some kind of giant shock wave.,26
SCULLY,What the janitors describe sounds more like a sonic boom.,10
MULDER,"No sonic boom did this. The construction worker who was killed had his spine crushed like a string of seashells, a circular abrasion on his torso in roughly the shape of an elephant's foot. Other workers at the site said they felt the ground shake followed by a faint whiff of animal odor in the wind.",56
SCULLY,"Mulder, if you're still suggesting that the elephant did this, it just defies logic. Somebody would have seen it.",19
MULDER,"Well, if somebody would have seen it, Scully, we wouldn't be here. Another vehicle would have left evidence of a collision - distress to the metal, or paint. I can see signs of neither of those things. I'd be willing to admit the possibility of a tornado but it's not really tornado season. I'd even be willing to entertain the notion of a black hole passing over the area...... or some cosmic anomaly, but it's not really black hole season, either. If I was a betting man I'd say that it was, uh,...",92
SCULLY,An invisible elephant?,3
MULDER,I saw David Copperfield make the Statue of Liberty disappear once.,11
MEECHAM,Agent Mulder?,2
MULDER,Yeah.,1
MEECHAM,"Ed Meecham, Fairfield Zoo. Sorry for the holdup. We had trouble transporting Ganesha's body this morning.",16
MULDER,This is Agent Scully.,4
MEECHAM,Hi.,1
SCULLY,Have they determined what he died of?,7
MEECHAM,"She. Ganesha was a 12-year-old Indian female. Near as I can figure, she ran herself into exhaustion.",17
MULDER,How did she escape?,4
MEECHAM,"Well now, there's a puzzle. When I got the call this morning, I expected to find her cage open or something but it was locked tight just like I left it.",31
MULDER,Any idea how she could have escaped a locked cage?,10
MEECHAM,"No, sir. No signs of tampering.",6
MULDER,"I've read about something called the elephant rebellion in zoos across the country - a high incidence of elephants turning on their keepers, destroying their pens. Was Ganesha ever a problem like that?",32
MEECHAM,"Elephants are very big, very willful animals.",7
MULDER,So you're saying there were problems?,6
MEECHAM,"Well, the person you're gonna want to talk to about that is Willa Ambrose.",14
SCULLY,Ambrose?,1
MEECHAM,"She's a naturalist. She was hired by the Board of Supervisors last year to oversee things. Well, now she's supposed to be the reigning authority.",25
MULDER,"Well, let me ask you something. In your opinion, the damage here on the street - could this have been caused by an escaped elephant?",24
MEECHAM,In my honest opinion?,4
MULDER,Yeah.,1
MEECHAM,Sure. Will you excuse me?,5
SCULLY,"What're you looking for, Mulder?",5
MULDER,A local paper. I want to see if David Copperfield's in town.,12
SCULLY,Excuse me. We're looking for Willa Ambrose.,7
WORKER,There.,1
SCULLY,Thank you.,2
WORKER,Sure.,1
SCULLY,Miss Ambrose?,2
WILLA AMBROSE,Yes.,1
SCULLY,I'm Agent Dana Scully. This is Agent Mulder. We're with the FBI.,12
WILLA AMBROSE,How can I help you?,5
SCULLY,"Well, a federal employee was fatally injured last night, and there seems to be a case developing around the elephant that escaped from your zoo.",25
WILLA AMBROSE,It was my understanding that the eyewitnesses to the accident said that they didn't know how the man was killed.,20
MULDER,"Actually, what we're trying to determine is how Ganesha escaped.",10
WILLA AMBROSE,"Well, what did Ed tell you?",6
MULDER,"He said he found the cage locked, the same way he left it.",13
WILLA AMBROSE,What more can I say?,5
MULDER,"I don't want to belabor this, but a man was found trampled to death. An animal from your zoo was found 43 miles from here. No one's looking to place any blame, we're just trying to understand the facts that led up to this incident.",45
WILLA AMBROSE,This is where Ganesha was held when she wasn't in her habitat.,12
MULDER,Who has keys to this lock?,6
WILLA AMBROSE,"Only myself and Mr. Meecham. Otherwise, this is a restricted area. Elephants aren't particularly good jumpers if that's what you're thinking.",21
SCULLY,"No, I was just wondering why such a small pen for such a large animal.",15
WILLA AMBROSE,"The zoo was built in the 1940s. The pens and habitats are all too confining. I was brought on to expand and create more humane environments. Unfortunately, these things take time.",31
MULDER,"Those, uh, chains on the ground there?",7
WILLA AMBROSE,Those are tie-downs. They're meant to restrict the animal's movement. I disallowed their use when I came to work here.,20
MULDER,Disallowed their use by whom?,5
WILLA AMBROSE,"It was Ed Meecham's practice. It reflected an old, nonprogressive zoo policy.",12
MULDER,How's your relationship with Ed Meecham?,6
WILLA AMBROSE,"I'm his boss and I'm a woman, and Ed doesn't like that much.",13
SCULLY,Would he be vindictive enough to let Ganesha go as an act of sabotage?,14
WILLA AMBROSE,"Well, if he did that would be foolish. The facility is running at a deficit and in danger of losing its funding.",22
MULDER,Have you spoken about the incident with Ed?,8
WILLA AMBROSE,No. I think Ed's got enough dealing with the W.A.O.,10
SCULLY,W.A.O?,1
MULDER,It's the Wild Again Organization - they're a radical group that believes any captive animal is a crime against nature.,19
WILLA AMBROSE,Believe me they're gonna have a field day with this one. Excuse me.,13
KYLE LANG,"The W.A.O. believes only tragedy results from keeping animals in captivity. In the wild, an elephant like that would roam an area 20 square miles, minimum. Ganesha weighed in excess of 5000 pounds, and she was being held in a 50 by 50 foot cage.",45
SCULLY,And you consider that inhumane treatment?,6
KYLE LANG,It's like you or I living in a pickle barrel.,10
SCULLY,"According to FBI files, you've been arrested over a dozen times for activities involving the kidnapping of circus and zoo animals.",21
KYLE LANG,The W.A.O. sees it as liberation.,6
SCULLY,Hmmm. Were you involved in the liberation of Ganesha?,9
KYLE LANG,"That would make me an accessory to murder, wouldn't it? Endangering these animals is against everything we believe. These are incredibly spiritual creatures. Their rituals and behavior are linked to a past no man ever witnessed. Did you know they actually bury their dead? They can visit an elephant graveyard centuries old and know instinctively where the bones of their ancient ancestors lie.",63
MULDER,What do you think Ganesha was running from?,8
KYLE LANG,You want to see what she was running from? I'll show you.,12
KYLE LANG,This is how Ed Meecham treats these majestic animals.,9
MULDER,This is still going on?,5
