speaker,line,words
YOUNG MAN,"Oh, my God! That was... that was incredible. I mean it. You don't believe me. Can you hear me? Hey, I... I don't even know your name.",27
HORTON,"New York businessman calls his wife to say good night, then goes out and picks up some chippy. He brings her back here for sex. Beyond that, well, nothing makes a whole lot of sense.",35
SCULLY,How's that?,2
HORTON,Security monitor records the victim entering the room with midnight.,10
SCULLY,Couldn't she just have changed clothes?,6
HORTON,"Thought of that. Male is definitely a different person - short hair and at least 30 pounds heavier. The video never recorded his entry, nor the chippy ever leaving.",28
SCULLY,"Well, we're 30 floors up, no other means of egress. Did the medical examiner establish a cause of death?",19
HORTON,Guy blew an artery. Must have been some roll in the hay.,12
SCULLY,Hard to imagine in this day and age someone having sex with a perfect stranger. Any sign of robbery?,19
HORTON,"The male exited wearing the victim's suit, carrying a suitcase. The wallet's gone.",13
SCULLY,"You know, I don't even know why we got this call in the first place.",15
HORTON,Really? Somebody at the Bureau put out a memo requesting any case involving this exact COD. I assumed it was...,20
MULDER,Thanks for the call.,4
MULDER,"Five deaths. Four in the last six weeks between here and Boston. In each case, the victim dies in the throes of passion. Two women and three men, including the last one.",32
SCULLY,"All young, healthy adults.",4
MULDER,All with symptoms of massive coronary arrest.,7
SCULLY,You think there's a new drug on the streets?,9
MULDER,"The oldest drug, not even illegal. Each body showed the presence of huge amounts of pheromones.",16
SCULLY,"The chemicals animals secrete? You mean, sexual attractants?",8
MULDER,"Radar love. Only about a hundred times stronger than found anywhere in nature, strong enough to product anaphylactic shock or a coronary.",22
SCULLY,So you think somebody is synthesizing them?,7
MULDER,"It's been done, but in nowhere near these concentrations and hold on to your hat, Scully, 'cause you're gonna love this. The pheromones we're talking about - they contain human DNA.",30
SCULLY,"Well, there's still a question as to whether humans can produce pheromones. So how can that be?",17
MULDER,"I don't know. But if it's true, then this guy is a walking aphrodysiac. He's the ultimate sex magnet.",19
SCULLY,He or she? You've got victims of both sexes. Both a man and a woman on the hotel security monitor.,20
