speaker,line,words
NURSE WAITE,"Miss Holland, I’m Nurse Waite. I’ll be assisting in your procedure.",11
HOLLAND,Is it going to hurt?,5
NURSE WAITE,You won’t feel a thing. There isn’t even any blood. Dr. Lloyd’s done over a thousand lipo procedures. You’re in good hands.,22
ORDERLY,"OK, here we go.",4
NURSE WAITE,"I’m going to give a tranquilizer now, and then right before the operation the doctor will give you injections of saline and anesthetic. And all you have to worry about is buying a new wardrobe.",35
DUTY NURSE,Here are your messages doctor.,5
BACKGROUND DOCTOR,"Oh, fine thanks.",3
NURSE WAITE,Your liposuction patient is prepped and waiting in room five.,10
DR. LLOYD,"Fine, what else am I scheduled for?",7
NURSE WAITE,"You’ve got a scalp reduction, and a blepharoplasty following.",9
DR. LLOYD,Are they prepped?,3
NURSE WAITE,"Um, no. Would you like me...",6
DR. LLOYD,Get them ready please. I’d like to move right along this morning.,12
NURSE WAITE,"Yes, doctor.",2
NURSE WAITE,How are you doing?,4
HOLLAND,Is the doctor going to be much longer? I think my tranquilizer’s starting to wear off.,16
NURSE WAITE,"I’m sorry, um, I -- I don’t know where...",8
NURSE WAITE,Doctor Lloyd!!,2
DOCTOR LLOYD,I think this patient is finished.,6
DOCTOR LLOYD,What else do you call it? When you’re in your body and out if it at the same time? Without the ability to control your actions – to stop yourself from doing what I did to that poor young man? What else do you call it?,46
MULDER,"Spirit possession or demon possession. While these kinds of extraordinary mental states have been well documented throughout history, they’ve been much maligned, rightly or wrongly, and haven’t held up in court well as a criminal defense.",36
LAWYER,"I would like to reiterate that I have advised my client against speaking to you, and I would appreciate it if you would direct any legal discussion to counsel.",29
SCULLY,"Doctor Lloyd, are you currently taking any kind of medication?",10
DOCTOR LLOYD,"The occasional sleeping pill, and uh, uh, prescription antacid for my stomach.",12
SCULLY,"Would you mind allowing me to check the dosage, and which ones?",12
DOCTOR LLOYD,"No, I really... I would like to know why, because I...",11
LAWYER,I think you’ve gotten a clear picture of my client’s story and his willingness to go along with your investigation.,20
MULDER,"Yes, I believe we have.",5
SCULLY,"Doctor Lloyd, you say that you’ve taken sleeping pills. How much sleep did you get the night before?",18
DOCTOR LLOYD,": I, uh...I can’t recall.",4
SCULLY,The sleeping pill he was taking was something called Somanil.,10
MULDER,I’ve heard of it.,4
SCULLY,It’s popular because it works directly on the central nervous system and it isn’t stored in body tissue past its intended use. But it’s also very controversial for its addictivness and its effect on long term behavior.,37
MULDER,"What – What was the date of ah, Dr. Lloyd’s prescription?",11
SCULLY,"Well, he started taking the drug five years ago, and he went through – ooh, he took a lot of it. 19 one hundred tablet refills.",26
MULDER,Wow.,1
SCULLY,Yeah.,1
SCULLY,"You know, that’s more than a pill a day.",9
MULDER,An addiction in other words.,5
SCULLY,An addiction which very well could have altered his ability to do his job.,14
MULDER,How many of these procedures would you say Dr. Lloyd’s performed?,11
SCULLY,"Judging from his schedule the day of the accident, hundreds, and probably thousands.",13
MULDER,And not one fatality.,4
SCULLY,"You’re missing my point here, Mulder. This – this place is a veritable factory. Cosmetic surgery is the boom industry of the medical world. And ASU wards like this are a gold mine.",33
MULDER,"Everybody’s doing it, so I hear.",6
SCULLY,"And a brand new, state of the art facility like this can support an entire hospital.",16
MULDER,What do you suppose these are?,6
SCULLY,What?,1
MULDER,These five marks on your brand new state of the art floor?,12
SCULLY,"Well, they look like they were made by, uh, the coasters from an OR table or some kind of equipment.",20
MULDER,They look to me like they were burned or scorched.,10
MULDER,In the shape of a pentagram.,6
SCULLY,"Mulder, if you want to connect the dots here, you should look at the facts. Latrogenic deaths or – or deaths due to doctor error are upwards of 80,000 a year. Dr. Lloyd was pushing his limits. He was an accident waiting to happen.",44
MULDER,"I’m not a doctor , Scully, but you’ve got to be pushing pretty hard to mistake a beer belly for a bald head – not to mention door number three.",29
MULDER,It’s amazing that no one saw him in time to stop him.,12
SCULLY,Maybe they were all possessed.,5
MULDER,"I don’t think it’s just a simple possession, Scully. I think it’s more like sorcery or black magic or something like that.",22
MULDER,"Excuse me, what kind of procedure is that up there?",10
NURSE WAITE,"It’s a rhinoplasty. I’m sorry, who are you?",8
SCULLY,"Uh, we’re with the FBI. I’m Agent Scully, and this is Agent Mulder. We’re investigating a patient’s death here.",19
NURSE WAITE,"Oh, uh...yes.",2
SCULLY,You’re Rebecca Waite. You were the attending nurse at the time. Am I correct?,14
NURSE WAITE,Yes.,1
SCULLY,Could you explain to me what happened to Dr. Lloyd. How - how a mistake like this could happen?,18
NURSE WAITE,"No - no I-I can’t really, um, I wasn’t in the OR at the time and... it’s, uh, difficult for me in my position.",23
SCULLY,Did you observe Dr. Lloyd at all before the accident?,10
NURSE WAITE,I helped prep the patient. I was supposed to assist. I did my job as a nurse.,17
MULDER,Are you aware that Dr. Lloyd is claiming he was possessed during the incident?,14
NURSE WAITE,I guess it’s cheaper than malpractice insurance.,7
MULDER,Uh huh.,2
