speaker,line,words
JIM PARKER,I'm not a killer... and I never meant to hurt no one. But I'm tired of my cattle being butchered a hundred miles from the slaughterhouse. That's the fourth one this month alone.,33
MULDER,Then who or what do you think was responsible?,9
JIM PARKER,"Look, mister. That cow looked like a piece of paper that had gone through a shredder. I don't know of no animal that could have done that.",27
MULDER,Then are you saying that a person or persons was responsible for this?,13
DAVID GATES,I want to remind you that Mr. Parker is free on bond pending trial. He's willfully speaking with you solely in regards to this incident and not about any other pending litigation.,32
SCULLY,So we can't talk about Mr. Parkers federal court case against the Trego indian reservation?,15
DAVID GATES,That's exactly what I mean.,5
JIM PARKER,Now wait just a damned second...,6
DAVID GATES,"Jim, don't say a word.",5
JIM PARKER,"No, this ain't the time for that lawyer crap. I want to get this out in the open. You people think I went and killed me an Indian just because we're having an argument about where my land ends and their land begins.",43
LYLE PARKER,"We want to settle that peacefully, in court.",8
SCULLY,"Well, Joseph Goodensnake is dead with a wound from your shotgun to indicate otherwise.",14
JIM PARKER,"All I'm saying, it was no kind of animal that I know of. But it damn well didn't seem human neither, that night. Take a look at my boy's scars. It was dark, we heard a growl and we went out there to protect the cattle. I could have swore I saw... red eyes and fangs. I thought my boy Lyle was... look, nobody - nobody - was more shocked and upset than I was to find out it was that young Indian boy, but if he was the one that was killing our cattle, I'm very, very sorry that we had to find out about it that way, but as far as I'm concerned, that's the end of it.",118
MULDER,Can we see the corral?,5
LYLE PARKER,I'll take you out there.,5
LYLE PARKER,Agent Mulder?,2
MULDER,Yeah?,1
LYLE PARKER,"Agent Scully? I suppose if I were hearing our side of the story, it might not hold up too well. Parts I don't understand myself - things my father could never try to explain to a stranger.",36
MULDER,What kinds of things?,4
LYLE PARKER,"For the last few months, whenever we'd go outside at night and check on the cattle - never saw anything out of the ordinary. Not a mountain lion, not a coyote, not even any Tregos, Agent Scully. But I could feel it. Something not human... out there... watching me. The air was more still, the night animals more quiet. It was like nature herself was terrified. It gave me the creeps.",70
SCULLY,The creeps?,2
LYLE PARKER,"Yeah, the creeps. Don't you ever get the creeps?",9
SCULLY,"The victim was shot there, about three meters from where Parker fired. There's no way he could have mistaken a person for an animal. It's open-and-shut, Mulder. You know, I'm surprised you volunteered for this assignment. Any Bureau agent could have investigated this reservation homicide. Why are you interested?",49
SCULLY,"Well, there seems to be nothing unexplainable about this case.",10
MULDER,Nope. Not a thing.,4
SCULLY,"Mulder, this is so odd. It's almost like a snakeskin that's been shed. I suspect that the Parkers knowingly killed Joe Goodensnake, but they hardly seem the type to skin their victim.",32
MULDER,"Besides which, police and coroner's report make no mention of such an act.",13
SCULLY,"Well, we're going to have to take a look at the body ourselves.",13
MULDER,"The body's been transferred to the reservation authorities. We're supposed to get in touch with, uh, um, Sheriff Charlie Tskany.",20
MULDER,"Excuse me, uh, we're not from around here. We're looking for Sheriff Tskany.",13
MULDER,"Anyone, uh, know Charlie Tskany?",5
ISH,"Go home, FBI.",3
MULDER,How'd you know?,3
ISH,I could smell you a mile away.,7
MULDER,"Well, they told me that even though my deodorant's made for a woman, it's strong enough for a man.",19
ISH,I was at Wounded Knee in 1973. What I learned fighting the FBI is you don't believe in us and we don't believe in you.,25
MULDER,I want to believe.,4
ISH,Why you here? What are you looking for?,8
MULDER,I think you already know what we're looking for.,9
ISH,You tell me what I know.,6
SCULLY,We're looking for any individuals who might be able to provide information on the homicide of Joe Goodensnake...,18
MULDER,We're looking for anything that can create human tracks in one step and animal tracks in the next.,18
ISH,"Parker. He found what you're looking for. He killed what you're looking for, FBI.",14
GWEN GOODENSNAKE,What Parker and his kid killed was my brother... and you're all too afraid of some stupid Indian legend to do anything. I hate it.,25
ISH,Gwen!,1
GWEN GOODENSNAKE,"And I hate suits who are always here when they need something from us, but when we need help, they're nowhere to be found.",24
SCULLY,Sheriff Tskany? I'm Agent Scully and this is Agent Mulder.,10
SHERIFF TSKANY,Goodensnake's body is in my office.,6
SHERIFF TSKANY,"Bill, Tom. Let 'em through. Come on, boys, let 'em through.",11
MULDER,Who were they?,3
SHERIFF TSKANY,Guardians of the dead. They escort the deceased's spirits to the new world. I only let them as far as the front door. Anybody that knows me knows that I keep the ancient beliefs out there and the police work in here.,42
MULDER,The woman in the pool hall said that people were afraid of some Indian legend. What do they believe happened in the Parker case?,24
SHERIFF TSKANY,"Look, I'm not a park ranger here to answer all your questions about Indians. Whenever I need federal help, I never get it. Since this case falls under the jurisdiction of the FBI, you're entitled to examine the body. So let's get it over with.",45
MULDER,Was the woman in the pool hall his sister?,9
